,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
68190,0,0.801970492,44,0,0.3448399,8400.0,7,0,1,0,3.0
140159,0,0.027431126,61,0,0.310460653,4167.0,14,0,1,0,1.0
22558,0,0.0,22,0,0.0,1520.0,1,0,0,0,1.0
38839,0,0.550612274,40,1,0.166232262,17264.0,5,0,1,0,1.0
137852,0,0.084130516,69,0,0.014497584,6000.0,3,0,0,0,0.0
135516,0,0.294315789,38,0,0.170209119,5833.0,11,0,0,0,0.0
55066,0,0.062763402,71,0,0.025045445,4950.0,10,0,0,0,0.0
44874,0,0.628238342,37,2,0.116908851,9083.0,4,2,0,2,1.0
81704,0,0.709503649,58,0,0.625178535,4900.0,9,0,2,0,0.0
34358,0,0.548006264,21,0,136.0,,1,0,0,0,0.0
34922,0,0.000597818,46,0,0.278760369,19166.0,12,0,1,0,0.0
107185,0,0.62767736,52,0,0.520310241,7606.0,12,0,2,0,0.0
30959,0,0.066779853,30,0,0.330910935,5916.0,6,0,2,0,0.0
70283,0,0.026107946,67,0,0.392495207,3650.0,12,0,1,0,0.0
35067,1,0.9999999,55,0,41.0,,0,0,0,0,1.0
4522,0,0.996765182,51,0,0.389978938,9020.0,17,0,1,1,2.0
16614,0,0.110767855,32,0,0.403381203,5500.0,4,0,2,0,1.0
10961,0,0.001166628,85,0,0.000153822,6500.0,1,0,0,0,0.0
142595,1,0.228545114,49,4,771.0,,11,0,0,1,3.0
132634,0,0.249267798,45,0,0.336110648,6000.0,6,0,1,0,0.0
127197,0,0.02411481,28,0,0.148069241,3754.0,4,0,0,0,1.0
79570,1,0.085143054,43,0,7.0,,1,1,0,1,0.0
29636,0,0.750499002,22,0,0.009159034,1200.0,1,0,0,0,0.0
96592,0,0.307403365,49,0,0.1672849,11052.0,4,0,2,0,2.0
87589,0,0.062120316,39,0,0.355369956,8500.0,7,0,1,0,0.0
17581,0,0.291133983,55,0,0.423683626,4500.0,12,0,1,0,0.0
102938,0,0.015172892,55,1,0.255928091,18133.0,11,0,1,0,1.0
118961,1,0.220519654,34,0,0.311785714,2799.0,4,1,0,1,1.0
13437,0,0.048674972,78,2,0.187359821,12483.0,5,0,2,0,0.0
20403,0,0.100312241,41,0,4.562874251,834.0,6,0,2,0,0.0
149661,0,0.033567419,84,0,0.019124522,2352.0,3,0,0,0,0.0
49934,0,0.333170944,69,0,2.129398411,880.0,7,0,1,0,0.0
11435,0,0.104764842,36,0,0.63393022,5416.0,12,0,1,0,0.0
92058,0,0.9999999,31,0,0.081331648,4745.0,2,0,0,0,2.0
83678,0,0.06821064,57,0,0.009332445,10500.0,3,0,0,0,0.0
40961,0,0.095000066,42,0,0.433298862,2900.0,9,0,0,0,2.0
22428,0,0.031024849,59,0,0.098100039,2578.0,7,0,0,0,3.0
40347,1,0.505797156,54,1,0.391555556,4499.0,8,0,0,0,1.0
99413,0,0.052517222,39,0,0.153497849,13250.0,7,0,2,0,0.0
98892,0,0.0,63,1,0.0,5700.0,3,0,0,0,0.0
100368,0,0.026463001,34,0,1918.0,,9,0,1,0,1.0
131228,0,0.60930452,54,0,0.959586968,5616.0,18,0,1,1,2.0
23064,0,0.0,84,0,0.0,,3,0,0,0,0.0
94418,0,0.010341262,65,0,414.0,,10,0,1,0,0.0
56373,0,0.932826869,51,0,0.227784731,3195.0,4,0,0,0,1.0
26621,0,0.0,59,0,0.0,1250.0,1,0,0,0,1.0
131286,0,0.054247825,37,0,0.31028162,6000.0,7,0,1,0,1.0
35712,0,0.0,42,0,6750.0,,7,0,3,0,0.0
137000,1,0.9999999,28,0,0.419966403,4166.0,4,0,2,2,0.0
108697,0,0.230521203,29,0,0.307023338,9083.0,15,0,3,0,0.0
21867,0,0.916433427,58,0,0.54302035,2800.0,3,0,1,0,0.0
61723,0,0.9999999,37,0,0.027410513,3100.0,0,1,0,0,1.0
20359,0,0.643202526,67,2,0.673752057,7291.0,15,0,5,0,0.0
141628,0,0.01223068,88,1,0.300155521,1285.0,7,0,0,0,0.0
107179,0,0.041297935,64,0,0.114706213,8900.0,6,0,1,0,0.0
45480,0,0.183160561,49,0,0.294731351,5750.0,6,0,2,0,0.0
49757,0,0.031430047,74,0,0.216894511,4900.0,13,0,0,0,1.0
30133,0,0.411947946,50,0,0.429809141,7963.0,13,0,1,0,0.0
108086,0,0.007630575,33,2,411.0,,2,0,0,0,0.0
56923,0,0.041820289,58,0,3846.0,,15,0,2,0,0.0
106578,0,0.046846335,52,1,0.395169961,12090.0,12,0,3,0,2.0
108870,0,0.036172281,48,0,0.2256707,1900.0,14,0,1,0,0.0
146862,0,0.281348051,43,0,0.094798553,8016.0,4,0,0,0,4.0
80958,0,0.476956574,41,2,0.123081256,7100.0,6,0,0,0,6.0
94281,0,0.451719544,54,0,0.231575331,5820.0,8,0,0,0,0.0
10293,0,0.027999263,68,0,659.0,,3,0,1,0,
18216,0,0.180268138,39,0,0.342885705,3000.0,10,0,2,0,4.0
67944,0,0.9999999,61,0,0.528389025,3680.0,3,0,1,0,0.0
88581,0,0.49610026,52,0,1.488511489,1000.0,7,0,2,0,1.0
132921,0,0.001499893,30,0,0.0,,2,0,0,0,0.0
63758,0,0.085856897,59,0,0.466543609,6500.0,10,0,2,0,0.0
124490,0,0.046846335,71,0,3014.0,,10,0,1,0,0.0
506,1,0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0.0
114030,0,0.072589505,61,0,0.00669507,11500.0,4,0,0,0,2.0
66854,0,0.337985305,28,0,0.165025785,4265.0,5,0,0,0,0.0
10529,0,0.00319968,66,1,0.165566887,5000.0,4,2,1,0,0.0
25053,0,0.115809089,35,0,0.087212532,9000.0,8,0,0,0,8.0
4843,0,0.715472162,37,1,0.124441308,4250.0,3,0,0,0,3.0
38490,0,0.200769645,62,0,0.370538947,9666.0,15,0,2,0,1.0
53063,0,0.218468755,56,0,0.223092684,8296.0,6,0,2,0,0.0
88976,0,0.076684278,73,0,522.0,,4,0,1,0,0.0
34420,0,0.053433157,88,0,32.0,,3,0,0,0,
135932,0,0.046171262,55,0,1.043478261,1540.0,10,0,1,0,1.0
141910,0,0.068676847,52,0,0.12355058,2500.0,2,0,0,0,2.0
40701,0,0.052173696,48,1,0.479116991,13000.0,8,0,1,0,2.0
120280,0,0.932413517,63,0,0.389122176,5000.0,8,0,1,0,0.0
18142,0,0.301573039,52,0,0.224225029,8709.0,9,0,0,0,1.0
109648,0,0.021970801,43,0,1696.5,1.0,9,0,2,0,3.0
135110,0,0.074275617,60,0,0.273513095,7750.0,14,0,1,0,2.0
42806,0,1.051089406,25,0,0.035990403,3750.0,3,0,0,0,0.0
35263,0,0.014423955,81,0,1060.0,,12,0,1,0,0.0
101694,0,0.313694296,48,0,0.165412831,21400.0,23,0,1,0,3.0
26718,1,0.341938705,54,1,0.226431265,5833.0,6,0,0,0,1.0
51641,0,0.193220618,47,0,0.039276858,12500.0,7,0,0,1,0.0
62725,0,0.277690063,37,0,1.225106727,8666.0,10,0,1,0,1.0
84470,0,0.04540601,61,0,0.049160429,9885.0,9,0,0,0,0.0
92978,0,0.162483752,30,0,0.408528706,5416.0,10,0,1,0,1.0
98002,0,0.460843157,41,0,2134.0,,10,0,1,0,2.0
144697,0,0.600469524,30,0,0.079919162,5442.0,3,0,0,0,2.0
114346,0,0.005557778,51,0,0.330762639,3500.0,6,0,0,0,0.0
80836,0,0.027738699,63,0,58.0,,8,0,0,0,
39186,0,0.727868482,49,0,0.397024276,3830.0,9,0,1,0,2.0
100952,0,0.042227674,80,0,0.112388824,11130.0,14,0,1,0,0.0
100608,0,0.239509374,54,1,0.247357992,9083.0,15,0,1,0,0.0
95684,0,0.558400176,25,0,0.180892008,4416.0,11,0,0,0,0.0
125996,0,0.034448014,74,0,2322.0,,7,0,1,0,
33733,0,0.011033722,41,0,1301.0,,3,0,1,0,0.0
134052,0,0.0,39,0,0.068827598,12000.0,5,0,0,0,3.0
80069,0,0.023094894,65,0,0.232681472,15084.0,11,0,3,0,0.0
15065,0,0.322321405,39,0,3582.0,,11,0,4,0,0.0
39542,0,0.587020273,55,2,0.847384418,6250.0,13,0,3,0,2.0
143848,0,0.690782895,33,0,0.11806111,6250.0,7,0,0,0,1.0
132886,0,0.078990126,23,0,0.06156406,600.0,5,0,0,0,0.0
108663,0,0.120419127,31,0,0.456077703,7000.0,5,0,2,0,0.0
27757,0,0.056659921,25,0,0.012256669,2773.0,3,0,0,0,0.0
137718,0,0.000571347,27,1,0.014394242,2500.0,4,0,0,0,0.0
110727,0,0.031540582,33,0,0.030387845,2500.0,3,0,0,0,0.0
147213,0,0.441647665,63,0,0.348984285,5217.0,9,0,1,0,0.0
25864,0,0.0,38,0,20000.0,0.0,2,0,0,0,0.0
71098,0,0.017149143,62,0,0.000909008,11000.0,2,0,0,0,0.0
68489,0,0.917347109,40,1,0.025629077,6437.0,4,0,0,0,1.0
43701,0,0.566455392,51,0,0.979345199,4550.0,14,0,2,0,3.0
38754,0,0.99266359,45,2,6265.0,,15,0,1,0,2.0
73439,0,0.00059647,37,0,601.0,,5,0,0,0,0.0
80146,0,0.028954607,44,0,0.002499844,16000.0,6,0,0,0,0.0
17169,1,0.836081959,50,1,0.513249878,6150.0,7,4,2,1,1.0
57245,0,0.023799898,29,1,0.334664097,7263.0,10,0,1,0,0.0
24288,0,0.617458896,56,1,0.50078329,7659.0,11,0,1,0,0.0
146769,0,0.055867647,68,0,0.113145876,22333.0,10,0,2,0,0.0
128357,0,0.01964495,62,0,0.90886392,800.0,14,0,2,0,0.0
134329,0,0.066050432,47,0,0.914856946,2900.0,23,0,3,0,2.0
11246,0,0.006772419,51,0,0.404103853,7163.0,5,0,1,0,2.0
109702,0,0.011093921,79,0,8.0,,7,0,0,0,0.0
135155,0,0.002259969,75,0,2.0,,4,0,0,0,
147216,0,0.012538434,54,0,0.340241796,11000.0,21,0,1,0,0.0
37922,0,0.02869713,31,0,0.003006389,2660.0,7,0,0,0,0.0
63283,0,0.160662395,57,0,0.048494398,5711.0,23,0,0,0,0.0
132401,0,0.0,85,0,0.0,,4,0,0,0,0.0
114585,0,0.519427629,49,0,0.67397761,8753.0,11,0,2,0,0.0
6531,0,0.366977525,54,0,0.283059328,5595.0,9,0,1,0,0.0
12738,0,0.314666939,51,0,0.479839493,15450.0,19,0,2,0,2.0
23518,0,0.264749946,41,0,0.247820174,12500.0,11,0,1,0,3.0
76822,0,0.355121562,60,0,0.132716821,4000.0,8,0,0,0,1.0
127585,0,0.11590613,61,0,0.021476393,11500.0,9,0,0,0,0.0
139001,0,0.057777102,85,0,0.180157662,5200.0,14,0,1,0,0.0
37649,0,0.343897593,41,0,0.157423251,9934.0,4,0,1,0,4.0
95734,1,0.540933003,30,2,0.630105684,3500.0,12,0,1,0,0.0
41574,0,0.39848437,52,0,0.034890839,4900.0,2,1,0,0,3.0
13634,0,0.590210245,52,0,0.117980337,6000.0,2,0,0,0,0.0
132523,0,0.9999999,72,0,1535.0,,4,1,2,0,0.0
38995,0,0.045756651,60,0,0.95361237,3750.0,13,0,1,0,0.0
55507,0,0.817423073,45,0,0.312511284,5538.0,13,0,1,0,2.0
44198,0,0.029328085,62,0,0.293610643,5336.0,13,0,2,0,0.0
59383,0,0.106247541,84,1,0.284440843,1233.0,7,0,0,0,0.0
124226,0,0.965135763,43,0,0.586620614,5500.0,6,0,1,0,1.0
17468,0,0.350812365,53,0,4740.0,,11,0,2,0,0.0
10481,0,0.005999838,42,1,0.153258795,3666.0,8,0,1,0,0.0
77313,1,1.15455594,55,1,1.376106195,451.0,9,0,0,0,3.0
131386,0,0.001999956,77,0,0.00059988,5000.0,8,0,0,0,0.0
72498,0,0.013425436,66,0,0.487561032,4300.0,20,0,2,0,0.0
98983,0,0.041084269,66,0,911.0,,5,0,1,0,0.0
80682,0,0.38418164,63,0,2780.0,,10,1,2,0,1.0
120453,0,0.200254164,61,0,116.0,,11,0,0,0,0.0
107825,0,0.071122777,42,0,0.456914313,8250.0,11,0,2,0,1.0
84451,0,0.9999999,55,0,0.332436399,4087.0,2,2,1,0,1.0
87934,0,0.009730813,57,0,0.002420775,4543.0,4,0,0,0,0.0
89249,0,0.559521203,51,0,0.490971205,2048.0,5,0,0,0,0.0
117573,0,0.076442018,65,0,0.228133263,9454.0,11,0,1,0,0.0
34079,0,0.016076683,43,0,0.355047749,2931.0,12,0,1,0,0.0
25546,0,0.011690257,92,0,0.002285061,3500.0,3,0,0,0,0.0
63522,0,0.9999999,25,1,50.0,,2,1,0,0,1.0
43962,0,0.001383381,64,0,1434.0,,9,0,1,0,0.0
71371,0,0.034573918,67,0,2383.0,,5,0,1,0,
61524,0,0.006666405,82,0,0.001332978,3750.0,5,0,0,0,0.0
48130,1,0.75443713,59,0,0.278095991,5062.0,6,0,1,0,0.0
102424,0,0.077191984,41,0,1894.0,,12,1,2,1,0.0
70483,0,0.045590882,72,0,36.0,,8,0,0,0,0.0
43909,0,0.034699306,75,0,0.557377049,2500.0,7,0,1,0,0.0
22706,0,0.937359588,47,1,0.87956022,2000.0,8,0,1,0,0.0
91463,0,0.9999999,54,0,0.327922444,8870.0,7,0,2,0,2.0
4868,0,0.0,47,0,0.418488445,1600.0,5,2,0,0,0.0
149493,0,0.116853058,74,1,0.173402216,12000.0,23,0,1,0,0.0
51022,0,0.640167094,56,1,0.468536347,7166.0,12,0,1,0,0.0
21331,0,0.087429187,65,0,140.0,,3,0,0,0,
148807,0,0.014120152,42,0,1.183560122,3600.0,9,0,3,0,2.0
139960,0,1.096037645,49,0,0.588448342,5245.0,9,0,1,0,2.0
128247,0,0.037598822,60,0,0.280539052,6900.0,22,0,1,0,1.0
61543,0,0.113449389,36,0,0.723480334,2516.0,6,0,2,0,3.0
18407,0,0.854834982,62,0,5671.0,,16,0,1,0,0.0
139399,0,0.091908092,22,0,0.125437281,2000.0,2,0,0,0,0.0
37788,0,0.406328348,41,0,0.264455924,6000.0,9,0,1,0,0.0
146246,0,0.676092855,46,0,0.562985572,7207.0,16,0,3,0,0.0
73437,0,0.010661109,75,0,30.0,,12,0,0,0,0.0
128468,0,0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0
99592,0,0.035901563,37,0,0.602535967,4100.0,6,0,2,0,0.0
45751,0,0.95943089,45,0,0.354933333,7499.0,9,1,2,0,0.0
52502,0,0.88752597,60,3,0.404559544,10000.0,9,0,1,0,0.0
147111,0,0.004951216,43,0,0.47913826,3666.0,11,0,2,0,2.0
139379,0,0.576443698,38,0,0.281053577,3340.0,3,0,0,0,3.0
45774,0,0.272971649,47,0,0.329190056,9975.0,10,0,2,0,2.0
138043,0,0.012428647,54,0,0.334708161,8000.0,8,0,3,0,3.0
110518,0,0.10542066,44,0,0.016383355,13000.0,5,0,0,0,2.0
132231,0,0.041803005,46,0,0.568273092,6473.0,9,0,1,0,3.0
22415,0,0.008915713,46,0,0.282762069,18000.0,7,0,2,0,2.0
137482,0,0.359021689,49,0,0.209498516,6400.0,4,0,2,0,1.0
147522,0,0.009602104,81,0,0.371318822,5466.0,12,0,2,0,0.0
79236,0,0.261046874,49,0,0.722403532,5208.0,12,0,1,0,0.0
120596,0,0.754036646,38,0,0.47257319,6489.0,7,0,1,0,0.0
45792,1,0.970514711,51,3,0.164798546,3300.0,7,1,0,0,0.0
10299,0,0.223016891,45,0,0.348624827,9416.0,8,0,1,0,3.0
120035,0,0.152769446,40,0,0.472555527,3916.0,8,0,1,0,0.0
45016,0,0.977850554,57,0,0.074081091,15833.0,1,0,0,0,0.0
58047,0,0.273496482,56,0,0.365849448,5791.0,21,0,2,0,1.0
49772,0,0.001678122,56,0,935.0,,4,0,1,0,0.0
124334,0,0.175294538,26,0,233.0,,4,0,0,0,0.0
16726,0,0.199385409,40,0,0.379897023,13400.0,12,0,4,0,2.0
103312,0,0.587566054,61,0,0.286686282,10875.0,13,0,2,0,1.0
136110,0,0.02430198,50,0,0.310636912,6138.0,16,0,0,0,1.0
54515,1,1.295540892,74,0,1.163560054,8100.0,11,0,6,0,0.0
104926,0,0.379361275,40,0,0.489909458,9166.0,15,0,2,0,1.0
56244,1,0.9999999,38,2,0.484141451,2742.0,3,1,1,0,3.0
22840,0,0.2221524,31,0,713.0,,9,0,0,0,0.0
32829,0,0.0,66,0,0.561996161,5209.0,6,0,1,0,0.0
103091,0,0.0,44,0,0.295773093,9060.0,3,0,1,0,2.0
127356,0,0.110344678,36,0,852.0,,7,0,1,0,0.0
77183,0,0.05107604,66,1,1960.0,,11,0,1,0,0.0
53576,0,0.9999999,32,1,0.473737374,2969.0,8,1,1,0,2.0
51529,0,0.431409591,57,0,0.700359104,9467.0,24,0,2,0,0.0
13534,0,0.734579925,40,0,0.37640363,6500.0,6,0,1,0,3.0
64788,0,0.9999999,48,0,1.176810307,2250.0,3,0,2,0,2.0
29360,0,0.219138057,62,0,0.471504071,7000.0,43,0,2,0,0.0
68316,0,0.116829652,35,0,0.3356263,6250.0,12,0,2,0,0.0
36384,0,0.0144895,81,0,697.0,,7,0,0,0,0.0
784,0,0.004680652,29,0,0.057388522,5000.0,4,0,0,0,0.0
9025,0,0.079945307,65,0,0.925598165,3050.0,14,0,1,0,0.0
145992,0,0.154687564,32,0,0.029081097,6670.0,5,0,0,0,0.0
27662,0,3.324786325,45,0,1666.0,,6,0,1,0,0.0
15557,0,0.028383888,91,0,0.00846588,3897.0,3,0,0,0,0.0
113083,0,0.796165298,53,0,0.614919254,20000.0,27,0,4,0,4.0
102835,0,0.053667443,69,0,0.403852226,9500.0,5,0,1,0,1.0
78957,0,0.001067095,86,0,6.0,0.0,14,0,0,0,0.0
26492,0,0.002235261,66,0,0.036226218,7673.0,12,0,0,0,0.0
30813,0,0.169766047,27,0,0.00571298,4375.0,1,0,0,0,0.0
41408,0,0.265117038,54,0,0.336702532,9200.0,14,0,3,0,1.0
10112,0,0.0,64,0,0.0,,6,0,0,0,
142120,0,0.565143486,27,0,0.063688388,5416.0,2,0,0,0,0.0
114706,0,0.034990464,57,0,0.330382106,8583.0,16,0,2,0,0.0
61698,0,0.149154403,42,0,0.432813437,3333.0,7,0,2,0,2.0
19800,0,0.427649829,30,0,0.56592099,2100.0,4,0,1,0,1.0
110503,0,0.014497872,64,0,1919.0,,6,0,1,0,0.0
28812,0,0.326949085,55,0,0.389145047,18000.0,13,0,3,0,0.0
8949,0,0.297644017,65,0,0.440216637,7200.0,5,0,2,0,1.0
15019,0,0.333980175,58,0,0.569714423,12500.0,17,0,3,0,0.0
58459,0,0.024179232,75,0,0.006707053,4621.0,7,0,0,0,0.0
123115,0,0.652682044,56,0,0.11629651,17334.0,10,0,0,0,0.0
132219,0,0.033030127,38,0,3183.0,,6,0,1,0,
106922,1,0.0,51,0,0.579399474,12921.0,8,0,5,0,2.0
143910,0,0.0,24,1,0.601156069,864.0,3,0,0,0,0.0
139490,0,0.537372047,75,0,0.494950505,10000.0,18,0,2,0,0.0
114924,0,0.532699066,48,1,0.514689207,9700.0,15,0,2,0,2.0
67521,1,0.9999999,46,1,0.12849162,3400.0,3,4,0,1,2.0
115583,0,0.0,72,0,0.391019815,5500.0,9,0,1,0,0.0
88597,0,0.195555556,63,0,0.234234234,10322.0,9,0,1,0,0.0
112916,0,0.021445494,54,0,1924.0,,5,0,2,0,0.0
9591,0,0.9999999,56,0,0.361088346,6100.0,2,0,2,0,0.0
71701,0,0.162612368,66,0,0.769640479,5256.0,9,0,1,0,0.0
2063,0,0.163400642,63,0,279.0,,3,0,0,0,0.0
47149,0,0.502398042,36,0,0.508598853,7500.0,13,0,1,0,2.0
125619,0,0.726058317,60,0,0.584094684,4815.0,13,0,0,0,0.0
135078,0,0.290122203,44,2,0.213857171,5166.0,8,0,0,0,0.0
110851,0,0.016075623,81,0,0.018502944,2377.0,10,0,1,0,0.0
148345,0,0.312896472,47,1,650.0,,6,0,0,0,0.0
41763,0,3.18e-05,42,0,0.284886248,6900.0,9,0,1,0,5.0
85400,0,0.369297866,40,0,0.487417819,4410.0,8,0,1,0,1.0
68138,0,7096.0,46,0,0.28415011,11324.0,6,0,1,0,1.0
128421,0,0.653328521,45,1,0.2882494,6254.0,8,0,0,0,2.0
41543,0,0.017406575,72,0,0.028437725,11111.0,9,0,0,0,1.0
37413,0,0.739732349,42,3,0.01329149,10833.0,2,1,0,0,0.0
129567,0,0.143228496,52,1,0.523080546,4245.0,7,0,1,0,4.0
78679,0,0.001256218,73,0,483.0,,2,0,0,0,0.0
31249,0,3617.0,33,0,0.081402086,6903.0,7,0,0,0,0.0
34182,0,0.130134298,62,1,0.216294382,16250.0,7,0,2,0,0.0
1979,0,0.978733534,32,1,1.110963012,3000.0,16,0,1,0,0.0
87780,0,0.0,77,0,0.0,4200.0,13,0,0,0,0.0
120484,0,0.018717909,54,0,1.365735768,1861.0,16,0,1,1,2.0
29836,0,0.193632255,78,0,0.563981043,2953.0,13,0,2,0,0.0
21908,0,0.928191144,37,0,535.0,,5,0,0,0,0.0
149072,0,0.475180858,48,0,0.743902439,4181.0,10,0,2,0,1.0
36109,0,0.00025396,65,0,0.0,2400.0,4,0,0,0,0.0
32160,0,0.266156444,50,0,2896.0,,10,0,3,0,0.0
64249,0,0.004307582,64,0,0.151569686,5000.0,8,0,1,0,0.0
90225,0,0.076402077,68,0,0.08263912,3000.0,10,0,0,0,0.0
132180,0,0.684769702,77,3,0.479813665,10303.0,16,3,2,0,1.0
12119,1,0.984060721,45,0,0.353544072,9268.0,7,0,1,0,2.0
85081,0,0.9999999,26,0,0.107556977,2500.0,2,0,0,1,0.0
138820,0,0.691075424,51,3,0.388644366,6815.0,13,0,0,0,2.0
115532,0,0.0,31,0,0.0,3681.0,1,0,0,0,0.0
101465,0,0.001478514,51,0,0.000312451,6400.0,6,0,0,0,3.0
57837,0,0.114987053,62,0,1841.0,,5,0,1,0,2.0
59006,0,0.399376677,64,0,10850.0,,18,0,11,0,0.0
27429,0,0.0,49,0,0.290930506,4244.0,8,0,2,0,0.0
55855,0,0.924151697,35,1,833.0,,7,0,0,0,0.0
7481,0,0.156522197,63,0,0.370104983,6000.0,11,0,2,0,1.0
107583,0,0.035643078,27,0,0.368850492,4166.0,9,0,1,0,0.0
138890,0,0.41564616,36,0,0.479904019,3333.0,8,0,1,0,0.0
39386,0,0.295282538,55,0,0.223342133,12500.0,6,0,2,0,3.0
28581,0,0.005031466,55,0,4456.0,,12,0,3,0,0.0
67198,0,0.08451691,43,0,0.114049219,18000.0,12,0,2,0,0.0
132113,0,0.08906004,44,0,0.030984508,2000.0,3,0,0,0,0.0
132151,0,0.22526614,59,0,0.482231817,9032.0,12,0,3,0,0.0
130579,0,0.0,62,0,1738.0,,6,0,1,0,0.0
89090,0,0.117888532,68,0,0.376363764,14206.0,7,0,1,0,0.0
11018,0,0.259310443,45,0,0.256699464,12500.0,8,0,2,0,0.0
43416,0,1.001885091,56,0,0.290053784,13200.0,9,0,2,0,2.0
120307,0,0.022433807,48,0,0.439140215,4000.0,3,0,1,0,1.0
345,1,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1.0
26755,1,0.63340754,67,0,0.675243301,7500.0,25,0,2,0,0.0
14865,0,0.01359268,48,1,0.282930313,9800.0,7,0,1,0,0.0
93874,0,0.303876381,65,0,0.464606022,6243.0,12,0,1,0,0.0
120580,1,1.03419253,34,1,0.731139793,5500.0,14,1,1,4,1.0
26747,0,0.009844415,72,0,615.0,,6,0,0,0,
95861,0,0.059611804,43,0,0.47137869,9450.0,13,0,3,0,0.0
18978,0,0.157937409,44,0,0.568287808,1500.0,6,0,1,0,0.0
89317,0,0.09032343,67,0,0.353009037,5200.0,24,0,1,0,0.0
6345,0,0.024681444,63,0,0.008993817,5336.0,6,0,0,0,0.0
146429,0,0.01418156,50,0,0.320627803,13379.0,8,0,2,1,3.0
66314,0,0.0,71,0,0.0,,2,0,0,0,
95413,0,0.260265229,47,0,0.202159568,5000.0,10,1,0,0,0.0
143672,0,0.085476603,47,0,0.18295698,6066.0,5,0,2,0,1.0
108441,0,0.105965439,70,0,0.284143171,5000.0,7,0,2,0,1.0
129478,0,0.00585705,41,0,0.681915904,20000.0,15,0,4,0,0.0
138669,0,0.108040782,90,0,1593.0,,8,0,3,0,0.0
75878,0,0.039513282,56,0,0.170812824,7516.0,11,0,1,0,2.0
60098,0,0.070994084,32,0,0.669332667,4000.0,7,0,2,0,0.0
82408,0,0.883826704,42,0,0.227372228,10506.0,21,0,0,0,2.0
42884,0,0.139370786,54,0,0.160861444,9100.0,10,0,0,0,2.0
117085,1,0.041223611,89,0,0.017503978,4398.0,17,0,0,0,0.0
28576,0,0.062233539,65,1,0.276419012,4333.0,16,0,1,0,1.0
133495,0,0.0,62,0,508.0,,4,0,0,0,0.0
74064,0,0.025035714,52,0,2664.0,0.0,12,0,4,0,2.0
27637,0,0.738280382,31,0,1.771554091,1820.0,10,0,1,0,2.0
51350,1,0.877415057,30,3,0.191382205,5360.0,5,0,0,0,2.0
148002,0,0.307106244,35,0,0.401839264,2500.0,12,0,0,0,1.0
99822,0,0.115453293,55,0,0.378169371,7887.0,3,0,1,0,0.0
9459,0,0.125995869,33,0,0.312213142,8932.0,9,0,1,0,2.0
56076,0,0.008838272,44,1,0.233598786,7910.0,7,0,1,0,0.0
94760,0,0.459912146,38,0,0.114278243,3823.0,4,0,0,0,1.0
15664,0,0.176521417,27,0,0.04922516,4387.0,4,0,0,0,1.0
94387,1,0.099427079,39,0,0.913090294,6500.0,18,0,2,0,3.0
86188,0,0.9999999,39,0,144.0,,3,0,0,0,0.0
12389,0,0.128437015,49,0,0.195637085,10084.0,6,0,1,0,1.0
8194,0,0.814798943,40,0,0.670207385,1976.0,7,0,0,0,0.0
11613,0,0.014333402,70,0,0.492688414,8000.0,14,0,3,0,1.0
93295,0,0.016130062,58,0,0.311209599,9250.0,8,0,2,0,2.0
148911,0,0.076331837,64,0,0.154910286,7300.0,9,0,1,0,0.0
87273,0,0.9999999,91,0,0.0,,1,0,0,0,0.0
66323,0,0.166034833,25,0,687.0,,9,0,0,0,0.0
99272,0,0.355103548,38,0,0.400505439,9100.0,7,0,2,0,0.0
15493,0,0.153463124,44,0,5519.0,,5,0,2,0,0.0
63997,0,0.001673285,60,0,0.011235955,9166.0,6,0,1,0,0.0
62502,0,0.083558124,54,0,0.037306378,13750.0,11,0,0,0,0.0
112066,0,0.133154674,71,0,0.071661889,15000.0,5,0,1,0,0.0
29554,0,0.29418783,52,0,2326.0,,4,0,1,0,0.0
137381,0,0.9999999,43,0,0.149419076,3700.0,2,0,0,0,0.0
30415,0,0.055728006,68,0,0.276635929,9000.0,5,0,1,0,1.0
2167,0,0.714972501,41,0,0.420310806,8300.0,6,0,2,0,0.0
73226,0,0.199313484,57,0,0.56094448,4700.0,10,0,1,0,1.0
49999,0,0.900189622,54,1,7221.0,,11,0,2,0,0.0
16283,0,0.155668239,32,1,967.0,,8,0,0,0,0.0
114867,1,0.9999999,33,1,0.10924016,4750.0,1,2,0,0,2.0
109671,0,0.896018906,35,0,0.173204122,6500.0,4,0,0,1,2.0
85158,0,0.035057999,59,1,0.522657636,6200.0,8,0,1,0,0.0
3282,0,0.7807361,49,5,0.411117776,5000.0,7,0,2,1,1.0
90481,0,0.032867505,87,0,109.0,,3,0,0,0,0.0
23969,0,0.192376788,42,0,1565.0,,6,0,2,0,5.0
10724,0,0.000381674,63,0,0.20118725,7748.0,13,0,1,0,1.0
133698,0,0.010923741,45,2,0.23203317,13023.0,26,0,2,0,2.0
