"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
29967,1,0.9999999,52,0,0.011244378,5335,2,2,0,0,1
95714,1,0.957011136,38,0,0.800959233,4586,12,0,2,0,0
82996,1,0.556320216,55,1,430,NA,4,2,0,1,0
81901,1,1.026776151,52,0,0.072790295,7500,3,1,0,1,3
6731,1,0.999613153,54,2,0.27112148,6000,4,1,1,0,0
108402,1,0.889493497,55,2,0.67992689,9300,15,0,2,0,0
52491,1,0.067623309,70,2,0.588609512,3300,5,0,1,0,6
129466,1,0.546308676,36,0,1.178397579,7600,12,0,4,0,0
132333,1,0.887946998,42,0,0.887868464,6750,19,0,2,0,2
108266,1,0.504091946,41,1,0.640109058,3300,10,0,1,0,2
119193,1,0.9999999,42,0,0,NA,0,0,0,1,0
65436,1,0.003746466,86,1,0.13221205,4696,10,0,1,0,0
130406,1,0.470430261,59,0,0.109160724,14583,9,0,0,0,3
141047,1,0.339228643,57,0,0.552484563,3400,18,0,0,0,0
130524,1,0.12972788,47,0,0.435282141,6875,17,0,1,0,2
17291,1,0.423358625,58,0,0.414729264,6666,9,0,2,0,0
131068,1,1.263868066,51,2,0.081679742,6500,7,0,0,1,0
20829,1,0.465940054,24,1,0.227774855,1900,4,0,0,1,0
98434,1,0.78332436,44,1,0.653897402,3001,8,0,0,0,2
4566,1,0.078366845,52,1,0.06885759,5750,18,0,0,0,0
112033,1,0.509157111,55,1,0.423597679,2584,11,1,0,0,0
25088,1,1.071785184,46,3,6243,0,9,4,2,0,0
135253,1,0.394701385,40,2,0.486102779,5000,18,0,1,0,4
138025,1,0.974533107,61,4,0.533350177,7915,10,2,2,2,0
114912,1,0.782963858,53,0,1.812527765,2250,15,0,1,0,3
37130,1,0.69179499,50,0,0.804166667,3119,6,0,1,0,0
53665,1,1.196004994,33,0,0.078517865,6800,5,1,0,0,4
128309,1,0.46391317,58,0,0.726824333,7906,15,0,2,0,0
33544,1,0.144600554,44,1,0.161783086,7200,8,0,1,0,2
99536,1,1.010663112,36,5,0.314035818,2400,5,2,0,1,2
149124,1,0.989933342,36,1,0.40868406,5250,15,0,1,0,2
148383,1,0.960856616,56,1,0.248805586,2720,10,1,0,0,1
69317,1,0.160677458,63,0,0.0036618,21300,3,0,0,0,0
69992,1,0.9999999,41,1,0.516934656,2922,6,2,0,1,0
148513,1,1.043182727,22,0,0.224462955,2280,3,0,0,0,0
34946,1,0.9999999,32,3,0.813767091,2120,3,0,1,0,4
23426,1,0,33,1,0.208226221,3500,5,0,0,0,4
6422,1,0.9999999,55,1,0.062473969,2400,0,0,0,0,1
26229,1,0.688525496,29,0,0.101254317,5500,5,0,0,1,3
40318,1,0.199440075,32,3,0.393615155,5700,5,1,2,0,4
134710,1,0.011102147,77,0,0.016393443,2500,7,0,0,0,0
106277,1,0.946553508,49,2,1.508692903,12653,16,0,4,1,1
86649,1,1.012164639,37,3,0.333666583,4000,11,0,0,0,2
10218,1,0.160846073,42,3,1296,NA,10,0,1,0,0
140371,1,0.9999999,71,0,0.323851204,913,1,1,0,2,0
39172,1,0.980939753,52,3,0.589016185,5498,15,2,1,0,0
6407,1,0.314595927,63,1,0.338830585,3334,11,0,1,0,1
58275,1,0.9999999,32,2,0.193472508,3400,8,0,0,0,0
149955,1,0.9999999,46,0,170.39801,401,3,2,0,0,2
86805,1,0.349301868,60,0,0.265962005,7000,14,0,0,0,2
112592,1,0.578269597,61,0,0.203479178,5690,13,0,2,0,0
42522,1,0.895535253,32,1,0.908311911,3500,9,0,2,0,0
22432,1,0.713159248,46,2,0.322247862,7366,10,0,0,0,1
84818,1,0.9999999,59,1,0.02610386,3600,0,2,0,0,0
187,1,0.786485406,44,0,0.291709578,3883,7,2,0,2,1
134006,1,0.9999999,21,0,307,NA,0,0,0,0,NA
41930,1,0.9999999,40,2,0.434666667,1499,2,1,0,0,1
137636,1,0.586044688,44,0,0.64929546,4470,7,0,2,0,0
147480,1,0.989092892,37,1,0.212152071,2945,3,2,0,2,0
60784,1,1.000234067,46,1,0.901263713,7200,12,0,2,0,1
8912,1,0.196118287,31,1,0.420141429,4100,7,0,0,0,0
53545,1,0.807236367,40,5,3431,NA,6,0,1,0,1
43108,1,0.9999999,33,1,0.13197196,3280,2,1,0,0,0
42080,1,0.9999999,51,0,0.293369219,4086,7,2,0,0,0
131819,1,1.027255833,39,1,0.961810467,2827,8,1,1,1,0
101320,1,0.662138843,65,1,0.24183775,11056,8,0,2,0,3
66260,1,0.670736765,72,0,0.844503012,2655,15,0,2,0,0
37954,1,0.9999999,51,0,2025,NA,5,3,0,0,0
53243,1,0.9999999,58,0,0,NA,1,1,0,2,0
68764,1,1.177646524,26,5,0.376021798,1100,14,0,0,0,0
20570,1,0.965617805,45,3,0.550345224,3475,4,1,1,2,0
35399,1,0.710742975,59,0,1.56117815,7706,11,0,9,0,0
130884,1,1.010747313,45,1,0.243057098,4500,16,1,0,4,1
64010,1,0.221254463,51,1,1.353706625,7607,18,0,4,0,4
74604,1,1.020232151,54,1,0.500999714,3500,11,0,0,0,0
29362,1,0.779468507,41,1,2.147901399,1500,12,0,3,0,3
140873,1,1.028884304,27,0,1114,NA,7,0,0,2,NA
116457,1,0.980245508,40,1,0.509889155,4600,7,0,1,0,3
86065,1,1.040636605,51,3,0.618155198,3414,9,1,2,2,0
52443,1,0.009318502,79,1,0.002957996,10141,11,1,0,0,0
97051,1,0.9999999,29,0,0,3200,0,0,0,0,0
34897,1,0.469312413,61,0,3703,NA,12,4,1,0,3
44334,1,0.9999999,35,98,0.008663779,3000,0,98,0,98,0
114374,1,0.042990557,60,0,1707,NA,8,1,1,0,0
3711,1,0.845686173,52,1,0.257958673,25600,9,0,3,0,0
25637,1,0.500566629,49,1,0.348109811,4443,6,1,0,2,2
92278,1,0.807172946,55,5,0.332384699,11946,14,0,3,0,1
64941,1,0.9999999,68,0,0.855523043,2733,5,0,0,0,2
13952,1,0.202411846,36,1,1.169201878,5324,19,0,2,0,1
86306,1,0.996364297,46,1,0.118372577,12485,4,4,1,2,3
62965,1,0.9999999,47,0,0.730741541,4166,1,1,1,0,2
126174,1,0.9999999,30,1,0.284069098,3125,3,4,0,1,1
22662,1,0.05278174,42,4,0.339457568,8000,5,0,1,0,2
109255,1,0.941352882,25,1,0.511162946,3000,5,2,0,3,0
99728,1,0.563301449,35,0,0.995856602,5550,22,0,2,0,2
72829,1,1.23255814,40,2,0.406798489,4500,7,3,1,0,1
73976,1,1.045049995,52,6,0.576109735,5248,11,2,2,1,0
114201,1,0.9999999,48,0,0,6250,0,0,0,0,2
53251,1,1.463064879,50,0,0.406893307,8500,20,0,1,1,1
35395,1,0.982514571,39,4,0.071997382,9166,6,1,0,1,2
10338,1,0.199426883,44,1,0.681542306,2800,15,1,2,0,1
79479,1,0.004255206,76,2,0.165454264,6460,12,0,2,1,0
117763,1,0.534054169,68,0,5298,NA,7,0,1,1,0
62795,1,1.057542768,27,0,142,NA,2,0,0,1,0
147222,1,0.684564572,53,1,0.284792775,6200,9,2,1,0,1
125671,1,0.159980306,51,0,0.178535718,9000,8,0,0,1,0
144212,1,1.506352087,45,1,0.05317991,6430,3,0,0,0,1
12211,1,0.9999999,50,0,17,NA,0,2,0,0,NA
135488,1,0.851882962,46,1,0.378373889,12040,13,0,2,0,1
8252,1,0.9999999,48,0,0.016731279,4900,0,0,0,0,1
97193,1,0.142969056,44,0,0.292756656,8600,11,0,1,0,1
93012,1,0.834105426,38,0,0.385472466,14000,7,0,1,0,3
148195,1,0.509778327,43,0,0.318693779,13228,7,0,2,0,2
139347,1,0.761232651,49,2,873,NA,4,2,0,1,1
33513,1,1.045129963,57,3,0.420315937,5000,5,1,1,2,0
51871,1,0.9999999,58,0,0.001831781,6550,0,0,0,1,0
91807,1,0.074438202,61,0,0.306088865,14583,12,0,4,0,0
89,1,0.734477501,45,0,0.591477634,4716,13,0,2,0,2
121822,1,0.521825587,43,0,7030,0,8,0,2,0,3
75150,1,0.988687007,46,0,0.47656648,3925,5,4,0,2,3
144134,1,0.76606302,44,0,2.10627451,2549,26,0,1,0,0
97367,1,0.145238485,85,1,0.172199509,6114,20,0,2,0,0
20316,1,0.9999999,37,0,0,3000,0,0,0,1,0
125151,1,0.9999999,44,0,0.24235153,5000,8,7,0,0,4
140116,1,0.405868554,45,1,0.50858509,4600,13,0,1,0,2
137772,1,0.684755471,83,1,1494,NA,26,0,0,1,0
69095,1,0.744186047,48,1,17,NA,2,1,0,0,0
103384,1,1.119512427,58,3,0.420255561,8451,10,1,1,3,0
64256,1,0.983351831,37,2,0.32223968,7000,5,0,3,0,1
146858,1,0.942186023,45,0,1452,NA,7,0,0,1,0
90568,1,0.9999999,28,2,3146,NA,6,0,1,4,0
6465,1,0.988204456,46,0,0.051937611,6218,7,0,0,0,1
31710,1,0.005361542,33,0,0.187078452,5633,8,1,1,1,0
33935,1,0.532207098,80,0,0.248986212,1232,2,0,0,0,0
5460,1,0.9999999,56,0,0.016652789,1200,0,1,0,0,0
55163,1,0.605578213,41,3,1.025523226,3917,11,1,2,0,3
23090,1,0.267710585,43,1,7357,NA,7,0,1,0,0
30379,1,0,62,2,3489,NA,18,0,2,1,0
24143,1,0.028075563,45,0,0.317589992,7833,12,1,2,0,0
597,1,0.517045364,61,0,0.572590321,7500,20,0,2,0,0
97955,1,0.251885634,28,1,0.284626368,2100,3,0,0,0,0
71996,1,0.917870722,44,0,0.316667424,22000,18,0,2,0,1
65456,1,0.877404753,49,1,3206,NA,10,0,1,1,2
64149,1,0.334430682,46,2,0.546132641,6166,14,0,1,0,0
21074,1,0.995006242,47,0,0.00956106,2300,3,0,0,1,0
124304,1,1.03654485,31,0,0.176986146,3536,4,1,0,0,0
2574,1,2.760956175,65,0,0.470273484,1681,3,4,0,0,0
11724,1,1.009462759,30,2,0.570130264,3300,11,5,0,2,4
16102,1,0.776743229,50,0,0.795702874,10890,17,0,4,0,0
129204,1,0.9999999,32,0,0.017050837,3166,1,0,0,0,0
146768,1,0.410353255,47,2,0.401331633,7058,8,0,3,1,3
78796,1,0.9999999,40,0,0.03630363,4544,1,1,0,0,2
101066,1,0.025153343,89,0,0.001679866,8333,3,0,0,0,0
144789,1,0.9999999,54,0,437,NA,2,1,0,0,1
102218,1,0.9999999,40,1,0.007406036,5400,3,0,0,0,0
144098,1,0.937578027,41,2,0.282835302,1438,5,0,0,0,0
14278,1,0.21954562,55,0,1.9093506,5250,18,0,6,0,0
55268,1,0.525274969,32,0,5888,NA,8,0,6,0,0
47106,1,0.029998446,52,0,0.012341447,2916,12,0,0,0,1
62477,1,0.9999999,36,1,0.255794928,3666,3,2,0,0,2
35767,1,0.9999999,49,0,0.023731751,15000,1,1,1,0,3
58836,1,0.9999999,62,0,0.051260737,3608,1,3,0,1,1
84535,1,0.51655503,55,1,0.363918034,14200,17,0,2,0,0
105597,1,0.9999999,51,0,0.255498778,4500,2,0,1,0,1
53256,1,1.023809524,41,1,0.526792093,4198,5,1,1,1,2
537,1,0.955545894,52,1,0.524949909,10480,11,0,3,0,1
27827,1,0.9999999,64,0,0.280532939,1350,1,0,0,1,0
23762,1,0.868442964,62,0,0.171957011,4000,4,0,0,0,0
149656,1,0.918163673,34,0,0.216522318,1500,3,0,0,0,0
131780,1,0.9999999,59,2,0.055234087,1900,2,3,0,1,0
47278,1,0.915343915,24,0,0.304678129,2500,5,1,0,1,2
3652,1,0.9999999,33,0,0.791069643,3000,7,0,2,0,1
10040,1,0.011478065,42,0,0.327949546,6500,6,0,1,0,0
9197,1,0.081099792,33,2,0.09179204,5250,10,0,0,0,1
138380,1,0.673326673,41,0,3024,NA,5,0,2,0,0
57026,1,0.532149567,52,0,0.292379942,6600,8,0,1,0,0
126531,1,0.9999999,23,0,0.213317619,1696,2,0,0,0,0
9639,1,1.563273073,62,2,0.034167971,3833,5,0,0,1,0
149938,1,0.677344917,38,3,0.24227835,13500,9,0,1,0,3
133489,1,0.9999999,36,0,4,NA,3,1,0,0,NA
112682,1,0.9999999,24,0,16,NA,0,1,0,0,0
17244,1,0.327707207,49,1,0.253484482,5380,13,0,0,0,2
115117,1,0.358296799,31,0,0.155503329,2552,9,0,0,1,0
93807,1,0.602390255,57,1,0.405094495,3650,9,0,1,0,1
61589,1,0.309945172,58,0,0.866426715,5000,13,0,2,0,0
41606,1,0.939146231,35,3,0.072782741,4588,16,0,0,1,0
13716,1,0.9999999,57,1,0.903609639,10000,5,0,2,2,0
88444,1,0.9999999,28,0,98,NA,1,1,0,1,0
88119,1,0.830564784,53,0,1053,NA,6,6,0,0,0
27464,1,1.018059639,73,1,0.415401703,2700,7,0,1,0,0
97101,1,0.9999999,34,0,0.473129798,5600,6,3,2,3,5
102525,1,0.061875169,62,1,0.46566949,5548,6,1,2,3,1
71912,1,0.353796976,40,1,0.404633844,4833,11,0,2,0,0
145636,1,0.9999999,53,2,0.001818549,4948,1,3,0,0,0
23288,1,0.9999999,25,98,0,NA,0,98,0,98,0
126854,1,0,50,0,0.004168246,7916,7,2,0,0,0
134387,1,0.11240922,43,0,0.721400609,4597,6,0,1,0,2
87562,1,0.921315765,37,5,0.818747223,2250,7,0,2,0,0
77114,1,0.9999999,56,0,0.15480427,1685,2,0,0,0,0
104956,1,0.158116285,53,1,0.608894391,10500,18,1,4,0,2
111252,1,0.9999999,47,1,0.517038008,3051,4,2,1,0,0
86149,1,0.33676166,33,0,1715,NA,9,0,1,1,0
19878,1,0.299621909,49,3,0.777724893,2100,15,2,1,0,1
7021,1,0.577600659,47,0,1.035519639,5320,14,0,3,0,1
26832,1,0.644989717,33,2,0.208328432,8500,12,0,1,1,1
35855,1,0.962888145,39,0,1916,NA,14,0,0,0,3
38546,1,0.964290816,47,0,0.331649331,3364,3,4,0,1,1
140169,1,0.599170677,71,4,4.708615113,3400,20,0,0,2,0
97593,1,1.002997003,38,0,0.807596202,2000,5,0,0,0,0
116013,1,1.159854678,65,3,723,0,5,2,0,4,0
20037,1,0.9999999,24,1,0.317673378,1787,2,2,0,0,0
38730,1,1.984031936,54,0,0.025416075,7750,1,2,0,0,0
43195,1,0.005944334,54,0,0.594966936,5443,9,0,2,0,0
58291,1,0.848985231,43,0,0.396455083,6600,7,0,0,0,2
143608,1,0.072370693,47,0,1.159818646,3528,8,0,1,1,2
88033,1,0.963394508,48,2,4519,NA,9,0,2,0,1
67652,1,0.448651924,27,1,0.075538769,4500,6,0,0,0,0
111394,1,0.9999999,31,0,0.075392461,10000,3,0,0,0,2
64424,1,0.170460561,33,0,0.409892134,3800,9,0,1,0,0
117430,1,0.9999999,31,1,2076,NA,2,1,1,0,0
99618,1,1.106312292,32,2,0.763309173,4000,6,0,1,0,1
138852,1,0.973401064,47,0,1.413593288,16566,6,10,2,2,2
145470,1,0.048368954,53,0,0.390905355,7300,9,2,1,0,2
63794,1,0.9999999,49,0,0.024080268,2989,0,1,0,0,2
79122,1,0.701513853,56,1,0.430411007,5668,7,0,2,1,0
66670,1,0.9999999,52,1,138,NA,2,2,0,1,0
30800,1,0.216590725,52,3,0.070653739,20833,7,0,1,1,0
82821,1,1.064387123,51,2,0.693641618,2940,6,0,1,1,1
130082,1,0.978464,30,1,1725,NA,7,0,0,0,0
22227,1,0.924595658,39,4,961,NA,12,0,0,1,2
56301,1,0.811493833,51,2,3.709313888,3016,26,0,4,0,0
66327,1,0.9999999,52,1,0.200374922,4800,4,1,0,0,0
113652,1,0.187198439,39,3,0.120058663,15000,13,0,0,0,1
91751,1,1.084704785,54,0,1418,NA,4,5,0,1,1
74435,1,1.148086522,25,1,565,NA,1,0,0,0,0
33558,1,0.069174204,49,1,0.521504651,7416,18,0,3,1,0
33633,1,0.097349018,34,0,0.443991853,2945,13,0,1,0,0
146346,1,1.000486451,42,1,0.521791188,8351,21,0,1,0,3
135449,1,0.042751629,62,0,3818,NA,14,0,3,0,0
33150,1,0.579142403,42,0,1.05378383,5800,6,0,1,0,0
18453,1,0.98960208,48,0,0.510638298,1973,1,1,0,1,0
143190,1,1.056250806,67,1,2562,NA,6,1,1,1,0
122972,1,0.626981331,45,2,5338,NA,7,0,1,0,0
95493,1,0.416507716,58,0,0.297036902,5500,9,0,0,0,0
132329,1,0.9999999,71,4,0.278454577,2872,4,1,1,2,0
58530,1,0.421395127,62,0,0.569198439,3330,9,0,0,2,1
81765,1,1.077230692,33,1,0.35171386,2683,7,0,0,0,0
95940,1,0.880649027,65,1,2.433975732,1400,15,0,1,0,0
51130,1,0.9999999,73,2,536,NA,3,2,0,0,0
124474,1,0.836802664,35,1,0.03931537,5900,7,0,0,1,2
16603,1,0.979486886,59,0,1.168943685,3000,9,0,2,0,1
41577,1,1.025750603,61,3,0.336665334,2500,8,1,0,1,0
43145,1,0.015483372,51,1,2831,NA,7,0,1,0,0
49720,1,1.672654691,37,0,0.373897707,1700,2,2,0,0,1
107262,1,0.729129805,47,4,0.572032108,7100,12,0,2,0,2
148580,1,0.9999999,50,1,0.021124104,2650,0,0,0,1,0
113716,1,0.821045841,47,0,0.508392675,7863,12,0,1,0,2
122794,1,0.9999999,38,0,0.229477052,10000,4,0,1,0,0
116778,1,0.754853762,55,1,0.793529626,2750,5,1,1,1,3
21562,1,0.9999999,37,1,596,NA,4,0,0,0,0
93054,1,0.449888579,49,3,0.457627119,7374,13,0,1,0,1
53804,1,0.909967333,53,1,0.623126944,3536,6,2,1,2,2
62146,1,0.755269708,42,0,0.44173409,8280,9,0,0,0,2
70511,1,0.958300914,37,0,0.454187087,9385,13,0,3,0,2
27994,1,0.9999999,49,0,0.012170385,3450,0,1,0,0,2
79816,1,0.349333062,43,0,0.38238615,5313,13,0,1,0,0
120775,1,0.918630086,62,1,0.984992275,4530,13,1,2,0,0
140141,1,1.03996004,23,1,0.185876083,1500,2,0,0,0,0
76358,1,0.915084915,53,3,5921,NA,5,0,2,1,2
60048,1,0,57,0,24.18964683,6200,6,0,0,0,1
62565,1,0.88721738,44,1,1.11555278,1600,12,0,0,0,0
122016,1,0.848641278,37,0,0.564402225,16000,16,0,7,0,2
63606,1,1.071312036,54,0,0.711441532,3967,6,0,1,0,2
25466,1,0.756035687,55,0,0.706085895,9825,19,0,3,0,0
147167,1,0.193765568,49,0,0.257319686,4200,16,0,1,0,0
36720,1,0,61,0,3882,NA,16,0,2,0,0
59194,1,0.99380124,46,3,0.189523672,6948,8,2,0,0,2
115030,1,0.528015948,55,0,0.305722211,15500,9,0,2,0,2
124878,1,0.848982307,48,0,0.68098638,33333,21,0,7,0,3
110280,1,0.980001869,28,0,0.161900757,2377,4,0,0,1,2
60220,1,0.994738227,37,1,0.235432806,5937,11,0,0,0,2
5652,1,0.9999999,27,0,0.101299567,3000,3,3,0,0,1
79276,1,0,29,1,0.112221717,2200,5,0,0,0,0
22542,1,0.169128488,70,4,0.240875912,10000,23,1,2,1,0
52476,1,0.9999999,24,1,382,0,3,3,0,0,0
80719,1,0.733726627,56,2,1.499583403,6000,11,0,4,0,3
37297,1,0.9999999,48,0,0,2500,0,1,0,0,0
115781,1,0.861387277,32,3,0.560073321,6000,13,0,1,0,2
101750,1,0.143098514,88,4,0.13655814,10749,8,0,1,0,0
118437,1,0.060934008,27,0,0.18137675,3500,6,0,0,1,0
95735,1,0.254087732,58,0,1.82720457,2800,18,0,4,0,0
66611,1,0.980203959,60,6,2128,NA,11,1,1,0,0
11585,1,0.9999999,45,1,0.095800988,5667,3,3,0,1,2
186,1,0,25,0,0.152896812,2916,3,0,0,1,0
115838,1,0.951016328,51,0,0.782,6499,4,6,1,0,0
46874,1,0.709488023,41,1,0.51655365,5013,6,0,1,0,4
107328,1,0.044865664,31,2,0.209647495,4850,5,0,0,1,2
16272,1,0,36,5,0.573654226,8600,5,5,3,1,0
23127,1,0.9999999,29,0,0.746198217,1906,6,0,1,0,1
145596,1,0.93521735,45,5,0.548653106,5456,16,0,2,0,2
131161,1,0.9999999,31,1,0.294856601,4218,4,1,0,0,2
88727,1,0.886277896,35,0,1.25660557,4200,13,0,2,0,1
13746,1,0.462307492,52,0,0.564959646,14000,14,0,3,0,1
108630,1,0.960214714,46,1,0.320412244,6500,7,0,1,0,4
24432,1,0.232372168,40,2,0.344280043,11083,15,0,2,0,2
72481,1,0.995853158,46,1,5393,NA,8,0,1,0,3
145340,1,0.626491647,35,0,0.644671066,5000,6,0,1,0,0
140522,1,0.667205798,51,1,0.542664819,5050,11,0,0,0,0
75737,1,0.966033966,63,3,0.716189947,3600,9,2,2,1,0
55451,1,1.097203728,30,1,0.592613163,3600,6,0,1,1,0
54339,1,0.378929686,38,0,0.447300771,4667,8,0,2,0,1
36163,1,0.806607449,35,1,0.273698725,2900,12,0,0,0,2
119762,1,0.774580602,33,0,0.225078549,3500,5,1,0,1,0
39159,1,0.002904624,41,0,0.726472941,3750,9,0,2,0,1
63791,1,0.9999999,45,0,309,NA,4,1,0,4,0
21559,1,0.9999999,27,0,0.133223296,4240,1,1,0,0,1
47739,1,0.323335461,51,2,0.415152554,2916,6,1,1,0,1
129037,1,0.9999999,29,1,849,NA,1,0,1,0,0
118602,1,0.46036445,48,0,0.249182849,5200,10,0,0,0,0
127748,1,0.865641632,39,4,0.507201844,5206,11,4,1,2,3
36135,1,0.119851436,43,0,0.706151832,4583,9,0,4,0,0
136665,1,0.629945694,49,0,0.428707224,3155,9,1,2,2,0
110382,1,0.877499867,62,0,0.554985139,3700,7,0,1,0,1
140094,1,0.044358519,47,1,0.242679617,7000,18,0,2,0,2
134653,1,0.9999999,32,0,0.136772645,5000,2,2,0,0,1
1956,1,1.022703603,44,2,0.200471991,8050,6,2,0,2,1
43210,1,0.786697903,33,0,2.35514942,4048,15,0,13,0,0
136721,1,0.892837313,34,1,4195,NA,8,1,2,0,0
8273,1,0.975339088,54,1,0.488702929,3584,5,4,1,1,1
33679,1,0.747859488,38,0,856,1,9,0,0,0,0
43249,1,0.828282828,46,2,0.870024995,5200,4,3,1,0,2
113714,1,0.9999999,35,1,0.144234202,2800,1,0,0,0,1
24965,1,0.9999999,58,0,0.023353573,2140,1,0,0,0,0
49137,1,0.9999999,34,1,0.080153588,4166,2,0,0,0,0
46940,1,0.833986997,45,3,0.904773807,4000,14,1,1,1,1
139542,1,0.900909323,46,0,0.406828251,7673,13,0,2,0,2
83239,1,0.029484087,48,1,0.342236823,7000,7,0,2,0,0
70705,1,0.984771739,51,0,0.827593152,4964,10,0,1,0,1
18593,1,0.020732642,40,0,0.462585951,7416,9,0,2,0,2
37087,1,0.436028898,34,0,0.592350546,9333,9,0,2,0,2
74828,1,0.911941165,35,0,0.589483612,4240,7,0,1,0,1
125214,1,0.979336089,38,0,0.797312023,2752,7,0,1,1,2
123886,1,0.149409101,48,1,0.46096832,8364,15,0,2,0,2
39393,1,0.939553726,58,0,0.440329218,1700,10,0,0,0,0
104464,1,0.943505649,38,2,0.299500076,6600,6,0,1,2,1
98169,1,0.670401156,54,1,0.308615231,6000,4,0,1,0,2
12606,1,0.014523118,60,1,0.23838093,12500,8,0,2,0,0
3691,1,0.9999999,40,0,828,NA,3,2,0,0,0
69046,1,0.137490179,35,0,0.375805097,3570,9,0,1,0,0
72031,1,0.419681621,31,0,0.03824044,4000,5,0,0,1,2
93553,1,0.882406772,45,1,684,NA,3,0,0,0,0
74619,1,0.524318769,45,0,0.610856364,8068,12,0,3,0,2
56063,1,0.141615042,52,1,0.589719181,2100,8,0,1,0,1
922,1,0.514353049,39,0,0.984408835,2308,15,0,1,0,1
70011,1,0.639006626,70,0,0.266197705,2700,10,1,1,0,0
54944,1,0,27,1,0.113863864,3995,3,0,0,0,2
56344,1,0,55,0,0.810277957,3093,9,0,2,0,0
120283,1,0.9999999,41,0,0.025151226,3140,2,0,0,0,3
57224,1,0.9999999,39,0,331,NA,3,0,0,0,3
9012,1,0.046273306,42,0,0.313894808,8916,5,1,2,0,1
23158,1,0.9999999,31,1,478,NA,4,1,0,0,0
60842,1,0.017757855,68,0,0.156605641,4041,8,1,0,0,0
75089,1,0.811349054,70,2,0.429097606,3800,7,1,1,0,0
29671,1,0.006619235,45,2,0.285218146,9213,7,0,2,0,4
61565,1,0.245433942,26,1,0.171950871,3500,4,0,0,0,0
13573,1,0.9999999,49,0,0.241928447,4583,2,2,1,2,0
88201,1,1.001297796,53,1,1.241515255,5833,13,0,3,0,1
82037,1,0.305790862,48,1,0.572413793,3624,7,0,1,0,4
9898,1,0,26,0,0.000639898,6250,3,0,0,0,0
78706,1,0.980218482,36,1,0.073731567,4000,4,0,0,0,1
47410,1,0,54,6,1.55536116,4000,3,0,1,1,3
94108,1,0.002736273,87,0,0.001817356,2200,14,0,0,0,0
4067,1,0.161265247,39,0,0.848768904,8000,18,0,4,0,2
94701,1,0.017316721,57,1,1.45726848,10916,9,0,3,0,2
46161,1,0,43,0,0.338886245,2100,5,0,0,0,3
133363,1,0.862134993,56,2,1.011595362,2500,8,3,1,1,2
2472,1,0.9999999,46,1,0.673163418,2000,5,3,0,2,0
49161,1,0.9999999,35,1,0.654723127,1841,4,0,1,0,1
68032,1,0.040790733,50,1,7.820359281,500,13,0,2,0,2
140869,1,1.164261931,56,1,0.141653502,3797,6,3,0,2,1
112562,1,0.9999999,32,0,0.029307039,3650,0,1,0,0,1
143937,1,0.960939236,49,0,0.492620732,11450,13,0,5,0,1
17069,1,0.005424154,46,0,0.014376997,625,5,0,0,0,1
105282,1,0.010942277,60,0,0.582382874,5698,17,0,2,0,0
49004,1,0.704091342,70,2,0.00999524,2100,3,0,0,2,0
111082,1,0.48299672,50,4,1.346057714,4400,26,1,3,2,0
112481,1,0.217763129,54,0,0.32385048,3022,5,0,1,0,1
24791,1,0.428761873,54,1,0.437797417,1470,3,2,0,0,0
78394,1,0.02229777,61,1,0.420469006,5500,5,0,2,0,0
89715,1,0.9999999,57,1,4042,NA,4,0,2,0,0
111897,1,0.808347902,45,1,0.060587882,3333,12,0,0,0,0
55460,1,0.9999999,44,1,0.263248451,2905,3,1,0,1,5
144136,1,0.555997317,52,1,1895,0,16,0,2,0,2
58070,1,2.38e-05,39,0,1607,0,10,0,1,0,2
31757,1,0.028393679,72,0,0.468823994,3800,10,0,1,0,0
97813,1,0.048543389,32,0,0.077175698,3044,10,1,0,1,2
65904,1,0.9999999,54,0,13,NA,0,0,0,1,0
89154,1,0.9999999,29,0,11,0,3,0,0,0,3
142637,1,0.661004193,30,0,0.147498505,5016,7,0,0,0,1
23145,1,5.214380826,26,0,0.704073789,1300,7,0,0,0,0
133566,1,0.542813536,39,0,0.534687311,9945,6,0,1,0,3
135583,1,0.9999999,31,2,0.167078502,5260,5,3,0,1,2
51479,1,0.9999999,32,0,0.146370726,5000,2,2,0,0,0
62164,1,0.9999999,43,0,0.086774261,4770,1,0,0,0,1
13651,1,0.686054295,45,4,1.929207921,2019,15,1,2,1,0
65077,1,0.887997964,60,2,0.340164959,4000,21,0,0,0,2
131962,1,0.410981697,54,0,0.00209958,3333,2,0,0,0,0
9713,1,0.13893399,52,1,0.214771364,7500,9,0,1,0,1
126865,1,0,29,2,0.491868835,3750,4,1,0,1,0
68837,1,0.203918371,59,6,0.11097871,12587,8,0,0,1,0
14261,1,0.501705472,43,0,0.545671596,12983,16,0,5,0,3
41629,1,0.89276808,74,0,0.144305307,1676,1,0,0,0,0
88494,1,0.848692929,37,1,0.155902594,3777,3,3,0,0,0
50747,1,0.9999999,25,0,0.111203665,2400,2,4,0,0,0
63046,1,0.9999999,58,0,0,3100,0,1,0,0,4
49988,1,0.9999999,46,1,409,NA,1,0,0,0,0
