"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
27665,27664,0.011039,24,0,4,"0",1,0,0,0,"0","cluster0","n"
27666,27665,0.845976,67,0,0.880123,"2610",7,0,3,0,"0","cluster0","n"
27667,27666,0.349476,54,1,0.331785,"9900",11,0,1,0,"2","cluster0","n"
27668,27667,0.015227,88,0,0.058398,"4280",9,0,1,0,"0","cluster0","n"
27669,27668,0.017653,41,0,0.326698,"7685",6,0,2,0,"2","cluster0","n"
27670,27669,0,68,1,0.149813,"11500",12,0,2,0,"0","cluster0","n"
27671,27670,0.788773,50,0,0.753589,"3830",8,0,2,0,"2","cluster0","n"
27672,27671,0.07956,52,0,0.270353,"11103",7,0,1,0,"2","cluster0","n"
27673,27672,0.112303,54,0,0.400531,"4900",10,0,1,0,"4","cluster0","n"
27674,27673,0.047676,43,0,0.002164,"7392",3,0,0,0,"0","cluster0","n"
27675,27674,0.232711,48,2,0.092324,"8545",8,0,0,1,"2","cluster0","n"
27676,27675,0.951836,45,0,0.560859,"7500",15,0,2,0,"1","cluster0","n"
27677,27676,0.08318,73,0,0.210482,"12000",9,0,4,0,"1","cluster0","n"
27678,27677,0.582558,34,0,0.224206,"2800",7,0,0,0,"2","cluster0","n"
27679,27678,0.009094,43,0,0.177823,"13130",48,0,2,0,"0","cluster0","n"
27680,27679,0.587657,40,2,0.404338,"4656",5,0,1,0,"3","cluster0","n"
27681,27680,0.020836,64,0,0.214162,"9249",10,0,2,0,"1","cluster0","n"
27682,27681,0.026843,58,0,0.298047,"23200",10,0,2,0,"1","cluster0","n"
27683,27682,0.967388,80,0,1.715939,"1900",16,0,2,0,"1","cluster0","y"
27684,27683,0.261145,50,0,0.530603,"11060",10,0,4,0,"1","cluster0","n"
27685,27684,0.066888,60,0,0.025568,"7000",6,0,0,0,"0","cluster0","n"
27686,27685,0.327067,46,0,0.341582,"8000",4,0,1,0,"0","cluster0","n"
27687,27686,0.066684,78,0,70,"?",5,0,0,0,"0","cluster0","n"
27688,27687,0.132579,62,0,0.400197,"14232",6,0,2,0,"0","cluster0","n"
27689,27688,0.007525,50,0,0.741276,"8166",7,0,3,0,"1","cluster0","n"
27690,27689,0.008753,41,0,0.431314,"5000",5,0,2,0,"2","cluster0","n"
27691,27690,1,68,1,0.786109,"1266",4,0,3,1,"0","cluster0","y"
27692,27691,0.27475,64,0,553,"?",5,0,0,0,"0","cluster0","n"
27693,27692,0.725967,67,0,0.302316,"9327",6,0,2,0,"1","cluster0","n"
27694,27693,0.597262,61,0,0.095484,"6000",10,0,0,1,"0","cluster0","n"
27695,27694,0.332459,34,0,0.37465,"2500",5,0,1,0,"2","cluster0","n"
27696,27695,0.097306,39,0,0.392064,"8416",5,0,1,0,"3","cluster0","n"
27697,27696,0.015589,53,0,0.005799,"5000",8,0,0,0,"0","cluster0","n"
27698,27697,0.07564,49,0,0.723088,"4300",11,0,1,0,"0","cluster0","n"
27699,27698,0.071067,70,0,0.117952,"2890",3,0,1,0,"0","cluster0","n"
27700,27699,0.026618,63,0,99,"?",8,0,1,0,"1","cluster0","n"
27701,27700,0.00423,39,0,0.146095,"9000",15,0,1,0,"3","cluster0","n"
27702,27701,0,75,0,0,"10500",4,0,0,0,"0","cluster0","n"
27703,27702,0.072952,68,0,0.086286,"6744",4,0,1,0,"0","cluster0","n"
27704,27703,0.844403,34,0,0.225318,"15000",9,0,1,0,"1","cluster0","n"
27705,27704,0.00358,40,0,0.000231,"4337",2,0,0,0,"0","cluster0","n"
27706,27705,0.054591,41,0,0.33494,"11616",15,0,3,0,"0","cluster0","n"
27707,27706,0.043109,50,0,0.074347,"7733",7,0,0,0,"0","cluster0","n"
27708,27707,1,59,0,0,"14550",3,0,0,0,"0","cluster0","n"
27709,27708,0.513487,23,0,27,"0",3,0,0,0,"0","cluster0","n"
27710,27709,0.788304,36,0,0.367151,"7500",7,0,1,0,"1","cluster0","n"
27711,27710,0.159051,28,0,899,"0",6,0,1,0,"0","cluster0","n"
27712,27711,0.045356,67,0,0.013411,"4473",4,0,0,0,"0","cluster0","n"
27713,27712,0.330951,40,0,0.460379,"5968",8,0,2,0,"2","cluster0","n"
27714,27713,0.890111,41,0,0.220678,"9352",7,0,2,0,"1","cluster0","n"
27715,27714,0.073998,62,0,0.270455,"6000",9,0,2,0,"0","cluster0","n"
27716,27715,0.698236,33,0,0.554289,"5000",15,0,2,0,"1","cluster0","n"
27717,27716,0.718491,73,3,2406,"?",22,0,1,0,"0","cluster0","n"
27718,27717,0,28,0,438,"?",4,0,0,1,"0","cluster0","n"
27719,27718,0,35,0,0.215997,"6300",6,0,1,0,"3","cluster0","n"
27720,27719,0.374232,31,0,0.262931,"6727",4,0,1,0,"1","cluster0","n"
27721,27720,1.057061,55,0,0.02321,"3575",3,0,0,0,"0","cluster0","n"
27722,27721,0.775421,51,0,0.474924,"3947",10,0,1,0,"2","cluster0","n"
27723,27722,0.510535,42,0,0.343519,"1897",7,0,0,0,"3","cluster0","n"
27724,27723,0.290285,68,0,0.230471,"8000",10,0,1,0,"1","cluster0","n"
27725,27724,0.30085,77,0,0.004329,"4157",3,0,0,0,"1","cluster0","n"
27726,27725,0.021805,58,0,0.029371,"8000",7,0,0,0,"0","cluster0","n"
27727,27726,0.142739,47,0,0.367907,"4916",8,0,1,0,"2","cluster0","n"
27728,27727,0.34228,49,0,0.182587,"6500",9,0,0,0,"2","cluster0","n"
27729,27728,0.214774,57,0,0.425141,"14700",17,0,3,0,"2","cluster0","n"
27730,27729,0.604061,39,0,0.147104,"3228",6,1,0,0,"3","cluster0","y"
27731,27730,0.527396,55,0,0.242732,"10628",5,0,1,0,"0","cluster0","n"
27732,27731,0.016102,53,0,0.430861,"3680",7,0,1,0,"1","cluster0","n"
27733,27732,0.162214,38,0,0.030313,"3166",3,0,0,0,"3","cluster0","n"
27734,27733,0.82778,56,0,0.293634,"11796",10,0,0,0,"1","cluster0","n"
27735,27734,0.330967,37,0,1.011662,"2400",13,0,0,0,"3","cluster0","n"
27736,27735,0.845164,58,0,0.703022,"4400",12,0,1,0,"1","cluster0","n"
27737,27736,0.174178,42,0,0.257286,"1200",7,0,0,0,"0","cluster0","n"
27738,27737,0.500039,51,0,0.232044,"3800",6,0,0,0,"0","cluster0","n"
27739,27738,0.738332,58,0,1.175079,"4100",12,0,3,0,"1","cluster0","n"
27740,27739,0.902333,46,3,2.676665,"1666",14,0,1,0,"3","cluster0","n"
27741,27740,0.16906,53,0,0.29527,"7250",8,0,1,0,"2","cluster0","n"
27742,27741,0.479144,28,0,0.749607,"2543",9,0,2,2,"0","cluster0","n"
27743,27742,0.109678,61,0,0.239644,"11900",6,0,1,0,"0","cluster0","n"
27744,27743,0.139638,58,0,0.018196,"5165",2,0,0,0,"2","cluster0","n"
27745,27744,0.0125,64,0,0.052926,"7500",14,0,0,0,"1","cluster0","n"
27746,27745,0.028744,46,0,0.386835,"3083",16,0,1,0,"2","cluster0","n"
27747,27746,0.031613,39,0,0.310336,"8000",24,0,2,0,"2","cluster0","n"
27748,27747,1,51,0,0.039369,"5130",4,1,0,0,"0","cluster0","n"
27749,27748,0.014756,32,0,2.14985,"1000",5,0,1,0,"0","cluster0","n"
27750,27749,0.08197,54,0,0.311982,"11333",19,0,1,0,"2","cluster0","n"
27751,27750,0.52842,60,0,0.240647,"12000",8,0,1,0,"1","cluster0","n"
27752,27751,0.92575,55,0,0.922964,"4750",9,0,2,1,"1","cluster0","n"
27753,27752,1,35,1,0.107934,"3881",1,1,0,0,"1","cluster0","y"
27754,27753,0.351436,30,0,0.122887,"5500",10,0,0,0,"0","cluster0","n"
27755,27754,0.253119,43,1,0.163256,"6400",8,0,0,0,"1","cluster0","n"
27756,27755,0.103752,53,0,0.304674,"4128",10,0,2,0,"0","cluster0","n"
27757,27756,0.05666,25,0,0.012257,"2773",3,0,0,0,"0","cluster0","n"
27758,27757,0.130437,42,0,3864,"?",8,0,1,0,"0","cluster0","n"
27759,27758,1,51,0,0.683038,"5700",8,0,2,0,"1","cluster0","n"
27760,27759,0.035821,54,0,0.228049,"7550",7,0,1,0,"0","cluster0","n"
27761,27760,0.342879,62,0,2048,"?",10,0,3,0,"0","cluster0","n"
27762,27761,0.278828,38,0,0.752055,"4500",13,0,1,0,"2","cluster0","n"
27763,27762,0.083284,68,0,0.897121,"3333",24,0,2,0,"0","cluster0","n"
27764,27763,0.204412,42,0,0.500106,"4700",6,0,2,0,"2","cluster0","n"
27765,27764,1,24,0,0,"?",0,0,0,0,"?","cluster0","n"
27766,27765,0.024199,48,0,0.190259,"7000",6,0,1,0,"2","cluster0","n"
27767,27766,0,76,0,870,"?",6,1,1,0,"?","cluster0","n"
27768,27767,0,61,0,0.294632,"800",6,0,0,0,"0","cluster0","n"
27769,27768,0.032705,63,0,0.269433,"4000",7,0,0,0,"1","cluster0","n"
27770,27769,1,49,0,0,"3937",0,1,0,0,"2","cluster0","y"
27771,27770,0.00195,76,0,0.101918,"2501",4,0,0,0,"1","cluster0","n"
27772,27771,0.286358,61,0,0.382786,"13500",8,0,2,0,"0","cluster0","n"
27773,27772,0.153082,75,0,0.229333,"4015",6,0,1,0,"1","cluster0","n"
27774,27773,0.643975,41,0,0.250827,"6350",11,0,1,0,"1","cluster0","n"
27775,27774,0.046165,59,0,0.274466,"5333",9,0,2,0,"1","cluster0","n"
27776,27775,0.641974,39,1,0.74328,"2975",4,0,1,0,"3","cluster0","n"
27777,27776,0.007784,49,0,473,"?",10,0,1,0,"0","cluster0","n"
27778,27777,0.555649,44,0,0.435012,"5500",8,0,1,0,"2","cluster0","n"
27779,27778,7696,55,0,0.178211,"8416",3,0,1,0,"0","cluster0","n"
27780,27779,0.06417,44,0,0.030294,"3300",5,0,0,0,"3","cluster0","n"
27781,27780,0.00725,83,0,7,"?",5,0,0,0,"0","cluster0","n"
27782,27781,0.002202,54,0,0.15331,"6600",11,0,1,0,"0","cluster0","n"
27783,27782,0.565524,69,0,0.374284,"11004",14,0,2,0,"0","cluster0","n"
27784,27783,0,58,0,0.091182,"3333",6,0,0,0,"6","cluster0","n"
27785,27784,0.047153,70,0,0.005166,"6000",6,0,0,0,"0","cluster0","n"
27786,27785,1,22,0,0,"936",0,0,0,0,"0","cluster0","n"
27787,27786,0.580931,48,0,1.020478,"8740",11,0,3,0,"2","cluster0","n"
27788,27787,0.28139,58,1,0.079633,"8400",4,2,0,0,"0","cluster0","n"
27789,27788,0,58,0,0,"?",2,0,0,0,"?","cluster0","n"
27790,27789,0.040135,53,0,0.250934,"18733",17,0,8,0,"3","cluster0","n"
27791,27790,0.259168,59,0,0.37748,"6500",10,0,1,0,"0","cluster0","n"
27792,27791,0,54,0,0.37842,"10416",11,0,2,0,"2","cluster0","y"
27793,27792,0.175121,42,0,0.532761,"7920",13,0,2,0,"3","cluster0","n"
27794,27793,0.109023,61,0,1344,"?",9,0,1,0,"0","cluster0","n"
27795,27794,0.065973,63,0,0.24629,"9500",7,0,2,0,"1","cluster0","n"
27796,27795,0.423593,35,0,0.411294,"2000",9,0,0,0,"1","cluster0","n"
27797,27796,1,27,0,0,"2000",0,0,0,0,"0","cluster0","n"
27798,27797,0.555215,56,0,0.168012,"13010",8,0,3,0,"3","cluster0","n"
27799,27798,0.604502,31,2,0.715635,"3600",6,0,1,0,"1","cluster0","n"
27800,27799,0.023242,61,0,0.003719,"6184",2,0,0,0,"0","cluster0","n"
27801,27800,0.040739,47,0,1249,"?",8,0,1,0,"2","cluster0","n"
27802,27801,0,46,0,0.153596,"40000",5,0,1,0,"2","cluster0","n"
27803,27802,0.59531,63,1,0.767097,"2558",15,0,1,0,"0","cluster0","n"
27804,27803,0.544294,64,1,0.546892,"1833",11,0,0,0,"0","cluster0","y"
27805,27804,0.444079,61,0,0.761634,"5092",18,0,1,0,"0","cluster0","n"
27806,27805,1,47,0,0.190374,"5131",7,1,0,0,"0","cluster0","n"
27807,27806,0.267279,68,0,2383,"?",8,0,1,0,"0","cluster0","n"
27808,27807,0.153736,62,1,2297,"?",11,0,2,0,"0","cluster0","n"
27809,27808,0.069866,34,0,0.629593,"4000",18,0,1,0,"0","cluster0","n"
27810,27809,0.339318,64,0,0.446637,"6333",14,0,2,0,"0","cluster0","n"
27811,27810,0.068452,59,0,0.356017,"4378",12,0,1,0,"0","cluster0","n"
27812,27811,0.019258,88,0,0.125446,"4200",2,0,1,0,"0","cluster0","n"
27813,27812,1.213786,27,0,0.207669,"2320",3,0,0,1,"3","cluster0","n"
27814,27813,0.996365,40,1,0.15334,"2125",3,0,0,0,"3","cluster0","n"
27815,27814,0.117916,56,0,0.31741,"17081",11,0,2,0,"2","cluster0","n"
27816,27815,0.343069,65,0,0.171595,"19376",8,0,2,0,"0","cluster0","n"
27817,27816,0.624275,37,0,0.815607,"3600",7,0,1,0,"2","cluster0","n"
27818,27817,1,47,0,0.429319,"3628",7,0,1,0,"4","cluster0","n"
27819,27818,0.905119,41,2,0.218594,"3000",4,1,0,0,"0","cluster0","n"
27820,27819,0.416239,47,0,0.676073,"5846",14,0,3,0,"2","cluster0","n"
27821,27820,0.047411,59,0,317,"?",7,0,0,0,"0","cluster0","n"
27822,27821,0.043615,64,0,0.186887,"12750",6,0,2,0,"0","cluster0","n"
27823,27822,0.186299,55,0,0.450637,"4000",5,0,0,0,"0","cluster0","n"
27824,27823,0,29,0,0.731837,"3206",6,0,1,0,"2","cluster0","n"
27825,27824,0.048718,65,2,0.146699,"1635",5,0,0,0,"1","cluster0","n"
27826,27825,0.19685,27,0,2.225434,"864",9,0,1,0,"0","cluster0","n"
27827,27826,1,64,0,0.280533,"1350",1,0,0,1,"0","cluster0","y"
27828,27827,0.025766,69,0,1.029385,"3300",9,1,3,0,"0","cluster0","y"
27829,27828,0.301181,39,0,0.373925,"5000",11,0,2,0,"1","cluster0","n"
27830,27829,0.281753,48,0,0.117011,"8135",7,0,0,0,"1","cluster0","n"
27831,27830,0.03873,34,0,0.217565,"12000",7,0,2,0,"0","cluster0","n"
27832,27831,0.768174,61,1,0.419951,"7688",18,0,2,0,"1","cluster0","n"
27833,27832,0.055608,64,0,0.242535,"7400",17,0,1,0,"1","cluster0","n"
27834,27833,0.047933,40,0,0.458165,"9166",5,0,2,0,"1","cluster0","n"
27835,27834,0.030462,57,0,0.482283,"6377",6,0,3,0,"1","cluster0","n"
27836,27835,0.033981,73,0,0.029078,"2200",13,0,0,0,"0","cluster0","n"
27837,27836,0.016125,56,0,0.085919,"7250",7,0,1,0,"0","cluster0","n"
27838,27837,0.004473,66,0,3264,"?",16,0,1,0,"0","cluster0","n"
27839,27838,0.027984,59,0,2240,"?",17,0,1,0,"0","cluster0","n"
27840,27839,0.026031,40,0,0.185508,"8500",13,0,2,0,"0","cluster0","n"
27841,27840,0.990786,52,0,0.243196,"6833",5,0,0,0,"0","cluster0","n"
27842,27841,0.002376,67,0,0.189315,"10500",8,0,1,0,"0","cluster0","n"
27843,27842,0.609561,46,4,0.282961,"14008",7,0,1,0,"2","cluster0","n"
27844,27843,0.448742,32,0,0.08073,"5536",5,0,0,0,"1","cluster0","n"
27845,27844,0.2968,56,1,0.264602,"14500",10,0,2,1,"3","cluster0","n"
27846,27845,0.004085,46,0,0.322855,"3403",4,0,1,0,"0","cluster0","n"
27847,27846,0.177266,38,0,0.586126,"7250",5,0,1,0,"0","cluster0","n"
27848,27847,0.484648,69,4,0.021958,"8333",7,3,1,1,"0","cluster0","y"
27849,27848,0.234557,54,0,0.649879,"7425",20,0,2,0,"2","cluster0","n"
27850,27849,0.874447,49,1,0.175398,"10250",6,0,1,0,"0","cluster0","n"
27851,27850,0.038473,78,0,65,"?",5,0,0,0,"0","cluster0","n"
27852,27851,0.478622,72,0,0.747679,"4200",11,0,1,0,"0","cluster0","n"
27853,27852,0.31253,46,0,1.196078,"2600",9,0,2,0,"0","cluster0","n"
27854,27853,0.021488,63,0,0.0027,"6666",5,0,0,0,"0","cluster0","n"
27855,27854,0.001135,74,0,0.129351,"5573",6,0,1,0,"1","cluster0","n"
27856,27855,0.162314,90,0,173,"?",5,0,0,0,"0","cluster0","n"
27857,27856,0.128162,62,0,0.468453,"10000",14,0,1,0,"3","cluster0","n"
27858,27857,0.183106,58,0,0.371829,"8000",8,0,2,0,"2","cluster0","n"
27859,27858,0.587859,44,0,0.510701,"7475",24,0,2,0,"3","cluster0","n"
27860,27859,0.074123,74,0,0.486915,"2521",4,0,1,0,"0","cluster0","n"
27861,27860,0.302067,41,0,0.371087,"6100",11,0,1,0,"2","cluster0","n"
27862,27861,0.369087,58,0,0.436413,"3333",9,0,2,0,"0","cluster0","n"
27863,27862,0.102462,66,0,0.21855,"3751",10,0,1,0,"1","cluster0","n"
27864,27863,0.182309,45,0,0.462219,"5200",10,0,2,0,"2","cluster0","n"
27865,27864,0.140864,72,0,0.479631,"1300",9,0,1,0,"0","cluster0","n"
27866,27865,0.157728,56,1,0.194236,"9750",15,0,2,1,"3","cluster0","n"
27867,27866,0.060513,60,0,0.158841,"5281",7,0,1,0,"0","cluster0","n"
27868,27867,1,38,0,0.008935,"4140",0,0,0,0,"2","cluster0","n"
27869,27868,0.007676,81,0,0.308492,"7500",9,0,1,0,"0","cluster0","n"
27870,27869,0.387332,36,0,406,"?",4,0,0,0,"0","cluster0","n"
27871,27870,0.241776,47,0,0.054745,"9388",5,0,0,0,"2","cluster0","n"
27872,27871,0.044888,57,0,0.023488,"2000",2,0,0,0,"0","cluster0","n"
27873,27872,0.874365,40,0,0.345722,"7667",6,0,1,0,"2","cluster0","y"
27874,27873,0.444669,69,0,2733,"?",21,0,2,0,"0","cluster0","n"
27875,27874,0.225547,53,0,8013,"?",14,0,4,0,"2","cluster0","n"
27876,27875,0.726606,45,0,0.288354,"12175",6,0,1,1,"2","cluster0","n"
27877,27876,0.083993,27,0,0.007406,"4050",3,0,0,0,"0","cluster0","n"
27878,27877,0.865567,40,0,0.496752,"2000",4,0,1,0,"1","cluster0","n"
27879,27878,0.02079,70,0,0.006895,"5655",7,0,0,0,"0","cluster0","n"
27880,27879,0.375895,43,1,0.324061,"11000",12,0,1,0,"3","cluster0","n"
27881,27880,0.00801,87,0,0.217964,"6000",11,0,1,0,"0","cluster0","n"
27882,27881,0.313875,50,0,0.338989,"5480",16,0,0,0,"1","cluster0","n"
27883,27882,0.003722,50,0,0.923845,"800",5,0,1,0,"0","cluster0","n"
27884,27883,0.490194,68,0,0.550604,"2400",11,0,0,0,"0","cluster0","n"
27885,27884,0.02673,72,0,26,"?",8,0,0,0,"?","cluster0","n"
27886,27885,0.099174,38,0,0.523499,"3680",12,0,1,0,"2","cluster0","n"
27887,27886,1,39,0,0.24642,"7750",1,1,1,1,"2","cluster0","y"
27888,27887,0.102697,45,0,1433,"?",12,0,2,0,"0","cluster0","n"
27889,27888,0.07417,54,0,0.555921,"7000",11,0,1,0,"0","cluster0","n"
27890,27889,0.041658,46,0,0.246846,"4200",8,0,1,0,"1","cluster0","n"
27891,27890,0.031927,52,0,0.004773,"4399",2,0,0,0,"2","cluster0","n"
27892,27891,0.576,50,0,0.328139,"12000",7,0,1,0,"2","cluster0","n"
27893,27892,0,59,0,0,"?",2,0,0,0,"0","cluster0","n"
27894,27893,0.009802,62,0,0.003954,"8092",12,0,0,0,"0","cluster0","n"
27895,27894,0.028497,63,0,0.137823,"2241",2,0,0,0,"0","cluster0","n"
27896,27895,0.039289,42,0,0.504885,"4400",4,0,1,0,"2","cluster0","n"
27897,27896,0.030375,46,0,0.874042,"3000",19,0,1,0,"2","cluster0","n"
27898,27897,0.241233,34,0,0.436913,"5000",11,0,2,0,"0","cluster0","n"
27899,27898,0.025614,61,0,0.166716,"3400",4,0,1,0,"0","cluster0","n"
27900,27899,0.001054,45,0,0.221171,"7500",6,0,1,0,"1","cluster0","n"
27901,27900,1,44,0,5358,"?",7,0,2,0,"1","cluster0","y"
27902,27901,0.267997,34,0,0.564834,"3400",10,0,1,0,"0","cluster0","n"
27903,27902,0.021047,54,0,0.357686,"7500",13,0,1,0,"0","cluster0","n"
27904,27903,1,31,0,0.108397,"2619",5,0,0,0,"1","cluster0","n"
27905,27904,0,78,0,0.432312,"8974",20,0,3,0,"0","cluster0","n"
27906,27905,0.461766,60,0,1284,"?",11,0,0,0,"0","cluster0","n"
27907,27906,1,48,2,761,"?",3,2,1,0,"2","cluster0","n"
27908,27907,0.787799,78,0,0.283053,"2200",6,0,0,0,"0","cluster0","n"
27909,27908,0.417874,61,0,0.200549,"2183",3,0,0,0,"0","cluster0","n"
27910,27909,0.027097,46,0,0.361374,"7916",10,0,2,0,"0","cluster0","n"
27911,27910,0.038455,56,0,0.147285,"10000",7,0,2,0,"3","cluster0","n"
27912,27911,1,58,0,0.849538,"4000",6,1,1,0,"1","cluster0","n"
27913,27912,1,30,1,0.244186,"1375",1,1,0,0,"1","cluster0","n"
27914,27913,0.455736,49,2,3779,"?",12,0,1,0,"0","cluster0","n"
27915,27914,0.231488,60,0,0.381859,"6250",11,0,1,0,"0","cluster0","n"
27916,27915,0.093548,57,1,0.421326,"12500",12,0,4,0,"0","cluster0","n"
27917,27916,0.126065,52,0,1047,"?",3,0,1,0,"0","cluster0","n"
27918,27917,1.058794,41,0,0.351328,"3500",11,0,0,0,"0","cluster0","y"
27919,27918,0.772015,36,0,0.23647,"8000",9,0,0,0,"1","cluster0","n"
27920,27919,0,29,0,0.474471,"4817",7,0,2,0,"2","cluster0","n"
27921,27920,0.854763,51,1,0.120725,"15000",4,0,0,0,"2","cluster0","n"
27922,27921,0,91,0,0,"?",5,0,0,0,"0","cluster0","n"
27923,27922,0.528844,53,0,0.491452,"11990",15,0,3,0,"3","cluster0","n"
27924,27923,0.420584,52,0,0.533064,"5700",18,0,1,0,"1","cluster0","n"
27925,27924,0.486908,66,0,0.440868,"4100",13,0,1,0,"1","cluster0","n"
27926,27925,0.472021,30,1,2847,"?",10,0,1,0,"?","cluster0","n"
27927,27926,0.020468,56,0,0.373064,"4907",6,0,1,0,"3","cluster0","n"
27928,27927,0.002707,55,1,439,"?",14,0,0,0,"?","cluster0","y"
27929,27928,0.045854,49,0,0.674188,"7666",12,0,2,0,"0","cluster0","n"
27930,27929,0.066795,37,0,2128,"?",8,0,3,0,"0","cluster0","n"
27931,27930,0.107376,50,1,562,"?",7,0,0,0,"2","cluster0","y"
27932,27931,1,24,0,0.017262,"5792",0,0,0,0,"0","cluster0","n"
27933,27932,0.034615,52,0,0.180294,"11447",12,0,2,0,"2","cluster0","n"
27934,27933,0.776631,76,0,0.804576,"2097",7,0,1,0,"0","cluster0","n"
27935,27934,0.066381,57,0,1540,"?",9,0,1,0,"1","cluster0","n"
27936,27935,0.632616,64,0,0.629939,"10400",18,0,1,0,"1","cluster0","n"
27937,27936,0.216926,53,0,0.110453,"13000",3,0,0,0,"1","cluster0","n"
27938,27937,0.054682,40,0,1.433826,"2500",5,0,2,0,"3","cluster0","n"
27939,27938,0.843649,47,0,0.379034,"4864",5,0,0,0,"0","cluster0","n"
27940,27939,0.282612,62,0,0.513977,"4900",16,0,1,0,"0","cluster0","n"
27941,27940,0.225451,56,0,0.183715,"10782",13,0,1,0,"2","cluster0","n"
27942,27941,0.829627,31,0,0.218131,"4643",5,1,0,3,"2","cluster0","n"
27943,27942,0.0016,47,0,0.135623,"6200",4,0,1,0,"1","cluster0","n"
27944,27943,0.055888,64,0,0.423086,"8333",9,0,1,0,"1","cluster0","n"
27945,27944,0.428165,31,1,0.608848,"2847",7,0,1,0,"0","cluster0","n"
27946,27945,0.049475,44,0,0.128603,"7666",10,0,0,0,"0","cluster0","n"
27947,27946,0.352617,46,0,1819.5,"1",7,0,2,0,"0","cluster0","n"
27948,27947,0.00554,80,1,0.186897,"10058",12,0,2,0,"0","cluster0","n"
27949,27948,0.284249,48,1,0.735711,"6000",16,0,2,0,"0","cluster0","n"
27950,27949,0,83,0,45,"?",4,0,0,0,"?","cluster0","n"
27951,27950,0.916444,31,0,0.423192,"3000",8,0,0,0,"1","cluster0","n"
27952,27951,0.523375,48,2,8370,"?",8,1,1,0,"0","cluster0","n"
27953,27952,0.380688,60,1,0.165629,"4497",4,1,0,1,"0","cluster0","n"
27954,27953,0.384786,26,0,0.053526,"6239",4,0,0,0,"0","cluster0","n"
27955,27954,1.116602,23,2,0.037785,"1534",3,0,0,0,"0","cluster0","y"
27956,27955,0.095035,61,0,1.057536,"3562",13,0,3,0,"0","cluster0","n"
27957,27956,0.063332,55,0,0.210237,"3633",21,0,2,0,"0","cluster0","n"
27958,27957,0.243378,42,0,1217,"?",3,0,2,0,"0","cluster0","n"
27959,27958,0.544689,36,0,0.548493,"6670",11,0,2,0,"0","cluster0","n"
27960,27959,0.259367,45,3,0.333833,"16666",13,0,2,0,"2","cluster0","n"
27961,27960,0.147853,70,0,0.182554,"10500",17,0,1,0,"0","cluster0","n"
27962,27961,0.115705,83,0,0.255038,"6500",16,0,1,0,"1","cluster0","n"
27963,27962,0.145529,47,0,0.353798,"5700",20,0,1,0,"0","cluster0","n"
27964,27963,0.614564,54,1,0.653104,"3366",10,0,2,0,"3","cluster0","n"
27965,27964,0.761472,46,0,0.49457,"5800",7,0,1,0,"2","cluster0","y"
27966,27965,0.770039,63,1,0.586128,"8318",15,0,2,0,"1","cluster0","n"
27967,27966,0.004381,38,0,0.105884,"6100",6,0,0,0,"0","cluster0","n"
27968,27967,0.001129,80,0,2209,"?",6,0,2,0,"0","cluster0","n"
27969,27968,0.240007,52,1,0.551741,"6000",21,1,1,0,"0","cluster0","y"
27970,27969,0.00076,58,0,0,"11800",4,0,0,0,"1","cluster0","n"
27971,27970,0.05965,69,0,0.210974,"3881",13,0,1,0,"0","cluster0","n"
27972,27971,0.340758,67,0,5127,"?",5,0,1,0,"0","cluster0","n"
27973,27972,0.078391,31,0,0.101814,"6668",7,0,0,0,"1","cluster0","n"
27974,27973,0.105188,69,0,0.643971,"3333",13,0,1,0,"0","cluster0","n"
27975,27974,1,57,0,0.433727,"2964",2,0,2,0,"0","cluster0","n"
27976,27975,0.059632,78,0,1.563413,"1300",5,0,2,0,"0","cluster0","n"
27977,27976,0.021898,27,0,0.001738,"3452",1,0,0,0,"0","cluster0","n"
27978,27977,0.048427,50,0,0.150512,"10450",6,0,1,0,"0","cluster0","n"
27979,27978,0,43,0,2081,"?",9,0,1,0,"0","cluster0","n"
27980,27979,0.016931,64,0,21,"?",14,0,0,0,"?","cluster0","n"
27981,27980,0.018517,38,0,5870,"?",6,0,1,0,"0","cluster0","n"
27982,27981,0.214501,32,0,0.211999,"3716",8,0,0,0,"2","cluster0","n"
27983,27982,1,60,2,3111,"?",5,1,1,2,"0","cluster0","n"
27984,27983,0.075453,51,0,3011,"?",9,0,1,0,"0","cluster0","n"
27985,27984,0.020032,84,0,1028,"?",5,0,1,0,"0","cluster0","n"
27986,27985,0.653894,46,0,0.471546,"9400",8,0,2,0,"3","cluster0","n"
27987,27986,0.025849,56,0,15,"?",4,0,0,0,"0","cluster0","n"
27988,27987,3e-04,57,0,0.157305,"6871",8,0,2,0,"0","cluster0","n"
27989,27988,0.300937,57,1,0.385909,"11056",15,0,1,0,"3","cluster0","n"
27990,27989,0.26948,47,0,0.535609,"9491",14,0,1,0,"1","cluster0","n"
27991,27990,0.034552,31,0,0.04867,"5300",11,0,0,0,"0","cluster0","n"
27992,27991,0.986081,64,0,0.644828,"12500",16,0,3,0,"1","cluster0","n"
27993,27992,0.019133,45,0,0.297946,"5500",11,0,1,0,"5","cluster0","n"
