,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
91540,0,0.067802174,58,0,0.297658262,16696.0,13,0,1,0,1.0
36147,0,0.024722778,24,0,0.638246041,820.0,5,0,0,0,0.0
134347,1,0.573339112,38,0,0.253286428,5400.0,10,1,0,0,0.0
68758,0,0.786069652,26,0,0.108704706,2400.0,3,0,0,0,0.0
25019,0,0.010349483,66,0,773.0,,8,0,1,0,0.0
44678,0,0.054422593,49,0,0.093326014,12750.0,13,0,1,0,3.0
109721,0,0.9999999,61,0,347.0,,2,0,1,0,0.0
48593,0,0.0,39,0,0.0,2487.0,6,0,0,0,0.0
49532,0,0.464918845,42,0,0.408140351,7124.0,9,0,1,0,0.0
34759,0,0.9999999,35,1,0.203118752,2500.0,1,0,0,0,3.0
44452,0,0.270168524,35,0,3019.0,,13,0,2,0,1.0
63903,0,0.048767946,58,0,1512.0,,13,0,1,0,1.0
52631,0,0.323548567,45,0,0.344757149,4405.0,12,0,0,0,1.0
9895,0,0.016694918,61,0,0.067552804,5491.0,7,0,0,0,0.0
48958,0,0.050058999,70,0,0.253154727,5150.0,7,0,0,0,0.0
7334,0,0.160141993,39,0,2020.0,,2,0,1,0,0.0
73385,0,0.010360601,49,0,0.190784737,12500.0,9,0,1,0,1.0
38063,0,0.0,23,0,0.0,,1,0,0,0,0.0
81609,0,0.107476784,60,0,0.903798367,8450.0,11,0,3,0,0.0
117139,0,0.038841022,60,0,0.398230088,6666.0,18,0,2,0,1.0
77858,0,0.9999999,41,0,3.439473937,10416.0,4,0,0,0,0.0
40857,0,0.9999999,63,0,0.029389018,9050.0,0,0,0,0,2.0
81105,0,0.164754088,49,0,0.310668933,10000.0,17,0,3,0,4.0
7141,0,0.04927941,70,0,3316.0,,14,0,3,0,0.0
147874,0,0.067965104,78,0,0.172905526,560.0,10,0,0,0,0.0
63935,0,0.9999999,31,0,0.483914209,2983.0,5,0,1,0,2.0
8576,0,0.097745113,32,0,0.319301848,7791.0,2,0,1,0,0.0
53615,0,0.316565296,50,0,0.282567707,11667.0,10,0,1,0,4.0
3106,0,0.046294577,81,0,0.257171957,5890.0,13,0,2,0,1.0
39238,0,0.615589607,26,1,549.0,0.0,7,0,0,0,0.0
144285,0,0.069915734,53,0,0.363692689,8069.0,14,0,2,0,0.0
108389,0,0.0,65,0,0.0,27.0,5,0,0,0,0.0
91131,0,0.9999999,48,0,0.375406148,4000.0,6,0,2,0,2.0
54950,0,0.05224347,64,0,0.233903374,10700.0,9,0,1,0,1.0
118194,0,0.131230349,45,0,0.014542671,5225.0,3,0,0,0,1.0
144660,0,0.028295248,65,0,0.002641374,8328.0,2,0,0,0,0.0
202,0,0.311954668,61,0,0.269281443,9866.0,12,0,2,0,2.0
118984,1,0.093456383,42,0,0.396356365,4500.0,6,0,1,0,1.0
95116,0,0.419533554,72,0,0.86320684,6666.0,20,0,4,0,0.0
99033,0,0.142230692,57,0,0.015332198,13500.0,6,0,0,0,0.0
105924,0,0.049654924,41,0,0.130486951,10000.0,9,0,1,0,2.0
85759,0,0.188470006,68,0,0.288111389,2800.0,11,0,0,0,0.0
92597,0,0.224218234,56,0,0.301981126,16000.0,13,0,2,0,0.0
133913,0,0.966769924,49,1,0.145927036,2000.0,6,0,0,0,0.0
133839,0,0.48926043,40,2,0.126461062,7100.0,4,0,0,0,0.0
113567,0,0.71314741,63,1,0.145588874,2300.0,3,0,0,0,0.0
145251,0,0.416150418,25,0,0.771010962,820.0,6,0,0,0,0.0
51296,0,0.12751745,68,0,0.186972363,22505.0,9,0,2,0,1.0
35050,0,0.007286169,70,0,0.205948513,4000.0,7,0,1,0,0.0
147279,0,0.017191619,44,0,0.254491486,6400.0,9,0,1,0,0.0
41911,0,0.022837973,78,0,37.0,,5,0,0,0,0.0
5915,0,0.55692997,46,3,0.621189405,2000.0,9,0,1,3,0.0
123674,0,0.055541911,64,0,0.026096613,1800.0,8,0,0,0,0.0
73008,0,0.787892222,50,0,1650.0,,6,0,1,0,0.0
128695,0,0.007299353,94,0,18.0,,11,0,0,0,0.0
60781,0,0.11994902,43,2,0.120887911,10000.0,14,0,1,0,0.0
69684,0,0.038375248,64,0,0.050324946,6000.0,7,0,0,0,0.0
140084,0,0.003758047,67,0,0.000808843,3708.0,7,0,0,0,0.0
69879,0,0.494747526,55,2,0.626041419,4200.0,18,0,1,0,1.0
135205,1,0.9999999,71,2,2218.0,,7,3,1,0,0.0
16864,1,0.963780919,56,1,802.0,,9,0,0,0,0.0
55054,1,0.9999999,30,0,0.087330105,6400.0,4,0,0,0,0.0
116498,0,0.057657057,84,0,0.002499375,4000.0,4,0,0,0,0.0
22482,0,0.55192589,53,0,786.0,0.0,8,1,0,0,0.0
41732,0,0.0,25,0,0.0,2500.0,2,0,0,0,0.0
114398,0,0.961064933,59,0,0.484703059,5000.0,10,0,1,0,3.0
32543,0,0.889441567,30,0,0.724050173,5500.0,11,0,1,0,2.0
138384,0,0.033071557,78,0,0.016793283,2500.0,9,0,0,0,0.0
76439,0,0.067122203,49,0,0.275698721,6332.0,5,0,1,0,1.0
5566,1,0.0,54,0,8.0,,3,0,0,2,0.0
32456,0,0.9999999,48,0,0.0,,1,0,0,0,3.0
40381,0,1.029985007,38,0,61.0,,2,0,0,0,0.0
13191,0,0.084292465,62,0,0.032315072,3960.0,5,0,0,0,0.0
139608,0,0.053568056,85,0,42.0,,3,0,0,0,0.0
73167,0,0.0,46,0,0.651575748,6250.0,7,0,3,0,3.0
116721,0,0.038537473,72,0,44.0,,4,0,0,0,0.0
38509,0,0.557857657,44,0,0.290935673,2735.0,6,0,0,0,2.0
114107,0,0.615492341,43,0,0.455636091,4000.0,8,0,2,0,1.0
93012,1,0.834105426,38,0,0.385472466,14000.0,7,0,1,0,3.0
101335,0,0.311914626,52,0,0.288296372,7800.0,14,0,1,0,3.0
114958,0,1.014794082,48,2,0.517998468,3916.0,5,0,2,0,3.0
130747,0,1.031993601,58,1,0.436966594,4100.0,5,5,2,0,1.0
11722,0,0.199945737,53,0,0.403449569,8000.0,13,0,1,0,1.0
103059,0,0.050984456,71,0,0.217397515,7000.0,10,0,2,0,0.0
24392,0,0.55922321,49,0,1.075055804,3583.0,12,0,2,0,0.0
131074,0,0.773997296,42,0,1486.0,,17,0,1,0,0.0
3460,1,0.530960507,51,2,0.151082251,2309.0,10,1,0,0,0.0
58469,0,0.0,29,0,0.067260498,5500.0,5,0,0,0,2.0
56614,0,0.05346826,69,0,0.462125661,1702.0,10,0,0,0,0.0
59948,0,0.193169977,65,0,2759.0,,12,0,2,0,0.0
117314,0,0.085240561,58,0,1474.0,,9,0,1,0,
33344,0,0.027996267,69,0,0.359440093,6000.0,8,0,2,0,0.0
113191,0,0.444331221,61,0,0.125553914,3384.0,7,0,0,0,0.0
143296,0,0.380581099,74,0,0.230428229,11278.0,14,1,2,1,0.0
121338,0,0.128416021,47,0,1.11763322,8500.0,14,0,3,0,3.0
31754,0,0.363555377,31,0,0.087628866,5625.0,5,0,0,0,0.0
93136,0,0.0,73,0,0.006734007,890.0,6,0,0,0,0.0
11249,0,0.172807769,27,0,0.253929671,6170.0,4,0,1,1,0.0
142013,0,0.456981721,53,0,0.406909789,2083.0,11,0,0,0,0.0
126368,0,0.537640468,53,0,0.538461538,7500.0,25,0,2,0,2.0
38241,0,0.060704097,40,0,0.063095629,9128.0,6,0,0,0,4.0
136955,0,0.353639488,24,0,0.250460405,2171.0,3,0,0,0,1.0
82806,0,0.227023424,62,0,3231.0,,8,0,1,0,0.0
28554,0,0.521979121,36,0,0.17440174,5515.0,4,0,0,0,2.0
82105,0,0.302829756,65,0,0.042499393,70000.0,22,0,3,0,0.0
136920,0,0.074482591,44,1,0.569272637,8083.0,9,0,3,0,2.0
135417,0,0.201988684,56,0,1391.0,,12,0,1,0,0.0
18266,0,0.074535595,60,0,58.0,,6,0,0,0,2.0
59605,0,0.043537345,57,0,0.302678682,8100.0,7,0,3,0,2.0
71246,0,0.478946784,33,0,0.268184342,1800.0,4,0,0,0,2.0
107956,0,0.246476772,47,0,0.4705513,7962.0,10,0,1,0,1.0
132864,0,0.607183638,43,0,0.318713994,5380.0,23,0,0,0,1.0
42833,0,0.519917473,70,0,1968.0,,4,0,1,0,1.0
108868,0,0.980960762,66,0,0.151984239,10658.0,5,0,1,0,1.0
6362,0,0.887400832,57,0,1321.0,,6,0,1,0,3.0
57975,1,0.656715909,57,2,0.388427652,11803.0,10,0,2,2,0.0
101849,0,0.068484287,65,0,0.427697359,6700.0,11,0,1,0,0.0
146410,0,0.049408948,46,1,1587.0,,7,0,1,0,0.0
52209,0,0.329453716,62,0,0.786777694,7925.0,21,0,3,0,0.0
58254,0,0.38767367,51,0,0.135893355,5025.0,7,0,1,0,0.0
72390,0,0.736739795,66,0,0.033454252,4961.0,5,0,0,0,0.0
119588,0,0.546718373,84,2,0.583657588,4625.0,7,0,4,0,0.0
145339,0,0.92691227,55,0,0.770030663,7500.0,11,0,2,0,0.0
27988,0,0.000300291,57,0,0.157305006,6871.0,8,0,2,0,0.0
87179,0,0.005987364,67,0,0.00419916,5000.0,10,0,0,0,0.0
80754,0,0.000425441,36,0,0.087063563,4467.0,2,0,0,0,4.0
133152,0,0.0,32,0,0.0,4311.0,3,0,0,0,0.0
104094,0,0.224863866,70,0,0.411786104,5497.0,13,0,1,0,1.0
118387,0,1.014996251,49,1,0.273646209,2769.0,5,0,0,0,0.0
6056,0,0.0,24,0,0.0,820.0,2,0,0,0,0.0
69089,0,0.9999999,35,0,0.474339036,4500.0,6,1,2,0,1.0
29637,0,0.931369236,40,0,0.262789535,6000.0,14,0,0,0,3.0
122782,0,0.0,82,0,0.0,,5,0,0,0,0.0
33582,0,0.196434693,37,1,0.440888178,4998.0,8,0,1,0,2.0
15179,0,0.515894979,52,0,0.717052632,4749.0,8,0,1,0,2.0
117973,0,0.642487501,29,1,0.399837794,1232.0,6,0,0,0,1.0
3444,0,0.451169922,33,0,0.620374136,4917.0,5,0,2,0,0.0
108418,0,0.9999999,71,0,0.059056033,4300.0,1,0,0,0,0.0
66581,0,0.041869238,52,0,0.193679177,9618.0,9,0,2,0,2.0
15059,0,0.059271117,61,0,0.210087768,9000.0,20,0,2,0,1.0
1150,0,0.28910532,55,0,0.939430965,5728.0,17,0,3,0,0.0
75103,0,0.9999999,42,0,4424.0,,5,0,2,0,0.0
89833,0,0.760359106,77,0,0.501679261,9527.0,12,0,2,0,0.0
5709,0,0.038443034,64,0,0.383156803,13500.0,12,0,2,0,1.0
139255,0,0.028302631,74,0,42.0,,7,0,0,0,0.0
51153,0,0.22279195,38,0,0.535567152,3640.0,6,0,1,0,0.0
126707,1,0.0,42,1,0.232368817,11300.0,4,0,1,2,2.0
31868,0,0.012740627,60,0,0.087610704,10500.0,7,0,1,0,0.0
40248,0,0.186206479,65,0,7661.0,,10,0,4,0,0.0
87926,0,0.164827079,55,0,0.07455784,16000.0,5,0,1,0,0.0
129383,0,0.07577676,51,0,0.396095974,4917.0,3,0,1,0,0.0
5601,0,0.264030988,64,0,0.855487389,4400.0,7,0,2,0,0.0
104616,0,0.019871431,62,0,0.351874244,2480.0,6,0,1,0,1.0
115110,0,0.488921504,43,0,0.859576079,2641.0,10,0,1,0,1.0
134069,0,0.019999206,55,0,14.0,,4,0,0,0,
15942,0,0.238968325,47,0,0.618176365,3333.0,15,0,2,0,2.0
85796,0,0.368476452,57,0,1.117623918,2541.0,10,0,1,2,0.0
98024,0,0.0,61,3,0.191822677,18000.0,17,0,1,0,0.0
97326,0,0.159092045,59,0,932.0,,5,0,1,0,0.0
149096,0,0.06374708,50,0,0.043582567,2500.0,13,0,0,0,1.0
101622,0,0.0,32,0,0.233989267,2794.0,2,2,0,0,2.0
44030,0,0.02596891,56,0,0.247197819,3300.0,4,0,1,0,0.0
32260,0,0.145428411,43,0,0.203389831,2300.0,5,0,0,0,3.0
81901,1,1.026776151,52,0,0.072790295,7500.0,3,1,0,1,3.0
140151,0,0.008712098,46,0,0.305663305,3866.0,15,0,1,0,2.0
10340,0,0.043795126,34,0,1046.0,,4,0,1,0,0.0
55689,0,0.052014357,50,0,317.0,,7,0,1,0,0.0
106623,1,0.920265781,46,2,0.053035724,57300.0,4,2,2,1,2.0
66628,0,0.046755785,50,1,316.0,1.0,23,0,1,0,2.0
69826,0,0.557554051,53,0,0.447330076,11666.0,15,0,3,0,0.0
137642,1,0.689243028,40,0,0.001621271,3083.0,1,0,0,0,3.0
38128,0,0.601365158,40,0,0.338280767,3233.0,6,0,0,0,3.0
30451,0,0.132095991,54,0,0.088601754,6500.0,9,0,0,0,0.0
74970,0,0.051181918,41,0,0.45047993,4583.0,12,0,1,0,2.0
47855,0,0.184354063,55,0,0.339170971,7936.0,8,0,1,0,2.0
25020,0,0.046100079,78,0,0.015062762,4779.0,8,0,0,0,1.0
15072,0,0.821584012,65,2,0.794296017,6100.0,19,0,1,0,0.0
105054,0,1924.0,47,0,0.519247723,10208.0,11,0,3,0,0.0
99523,0,0.837162837,25,0,0.033143705,4042.0,2,0,0,0,0.0
87782,0,0.231212442,54,1,0.623580227,6250.0,17,0,2,0,1.0
64208,0,0.0,66,0,0.0,,1,0,0,0,0.0
74618,0,0.163740834,40,0,846.0,,4,0,0,0,
88426,0,0.9999999,27,0,0.075969612,2500.0,0,1,0,0,0.0
120515,0,0.233512136,49,0,0.34636672,5600.0,11,0,1,0,1.0
122385,0,0.185360202,52,0,1751.0,,5,0,1,0,0.0
83580,0,0.0,64,0,0.0,6816.0,4,0,0,0,0.0
106395,0,0.064789417,63,0,0.400639744,2500.0,4,0,1,0,0.0
135919,0,0.867123229,75,0,3760.0,,11,0,1,0,0.0
106215,0,0.983444777,45,3,0.72014969,8550.0,14,0,1,0,1.0
123344,0,0.33866457,63,0,0.402892076,8505.0,8,0,2,0,0.0
57308,0,0.011332647,32,0,0.195893698,11250.0,6,0,1,0,0.0
43852,1,0.161939322,43,0,0.429337182,9700.0,14,0,2,0,0.0
144559,0,0.816520711,45,0,0.566702775,12000.0,9,0,4,0,3.0
135045,0,0.619075378,32,3,0.157745065,5977.0,13,0,0,1,0.0
133096,0,0.242546858,39,0,0.368667186,8980.0,9,0,2,0,1.0
107571,0,0.139542612,56,0,0.074629613,10866.0,5,0,0,0,0.0
113257,0,0.014799408,66,0,0.115914618,3700.0,4,0,0,0,0.0
50787,0,0.046708171,66,0,0.369738339,2636.0,3,0,1,0,0.0
95887,0,0.24523793,59,2,0.195165394,3929.0,8,0,1,0,0.0
70942,0,0.110832512,69,0,0.601377625,9000.0,7,0,3,0,0.0
81274,0,0.08875645,55,0,0.331515812,4584.0,7,0,2,0,1.0
44532,0,765.0,37,0,0.45478786,12750.0,8,0,2,0,1.0
21688,0,0.25164172,78,0,2780.0,,18,0,2,0,0.0
70093,0,0.999618029,30,1,0.06788838,2400.0,4,0,0,0,0.0
142813,0,0.032339353,43,0,0.180489813,9717.0,8,0,1,0,0.0
75627,0,0.269197443,50,0,0.517733158,5328.0,13,0,2,0,0.0
128829,0,0.0,71,0,0.184589461,19583.0,8,0,2,0,0.0
85665,0,0.930199019,64,0,1.142979087,4685.0,13,0,1,0,1.0
131731,0,0.919282014,48,0,0.188023041,9200.0,10,0,2,0,0.0
76682,0,0.512028704,40,0,0.16102187,5166.0,6,0,1,0,1.0
898,0,0.122544324,57,0,0.42893401,4333.0,9,0,1,0,1.0
112008,0,0.9999999,23,0,0.099450275,2000.0,2,0,0,0,0.0
51202,0,0.288745562,54,0,0.286988245,7400.0,8,0,1,0,0.0
49154,0,0.49730054,39,0,0.109016112,2916.0,4,0,0,0,0.0
73565,0,0.367770338,58,0,0.579409918,12743.0,25,0,3,0,1.0
130325,0,0.0,40,0,0.158247855,15500.0,6,0,1,0,0.0
114412,0,0.088142928,59,0,0.285113269,3089.0,11,0,1,0,0.0
43754,0,0.0,52,0,0.45649903,6700.0,10,0,4,0,0.0
81934,0,0.445354812,73,0,96.0,,4,0,0,0,0.0
106420,0,0.345073048,72,0,0.092810621,7983.0,6,0,0,0,0.0
79727,0,0.043218438,68,0,0.580691991,8265.0,7,0,2,0,0.0
106366,0,0.0,33,0,0.123300194,8750.0,5,0,0,0,0.0
70248,0,0.136579377,44,0,0.138202726,4695.0,15,0,0,0,2.0
54132,0,0.772668336,50,0,1.520905172,4639.0,22,0,2,0,2.0
21923,1,0.227592467,32,0,0.310734463,20000.0,17,0,4,0,3.0
109204,0,0.067630909,62,0,0.360378298,2008.0,11,0,1,0,0.0
19549,0,0.572633552,33,0,0.589558696,3466.0,10,0,1,0,3.0
24151,1,0.952268258,39,0,0.8948022,5636.0,8,0,2,0,2.0
139277,0,0.407419617,63,0,2944.0,,11,0,2,0,0.0
64169,0,0.9999999,51,0,0.0,12100.0,9,1,0,0,2.0
114994,0,0.643514198,34,2,4166.0,,8,0,2,0,0.0
28602,0,0.381482185,66,0,0.339522925,7000.0,11,0,1,0,0.0
16817,0,0.015611136,45,0,0.137558634,9166.0,8,0,1,0,3.0
134091,0,0.115243785,58,0,0.337742023,7333.0,11,0,1,0,0.0
147085,0,0.304428437,62,0,496.0,,10,0,0,0,1.0
92845,0,0.004635942,39,0,0.406655844,8623.0,4,0,2,0,2.0
113158,0,0.47035134,33,0,0.333841173,5250.0,6,0,2,0,0.0
74408,0,0.652231845,26,0,0.061915047,4166.0,2,0,0,0,0.0
120786,0,0.024160709,55,0,2729.0,,6,0,2,0,
102040,0,0.9999999,47,0,0.155483871,3099.0,4,0,0,0,2.0
46808,0,0.044248274,64,0,0.010384356,7414.0,5,0,0,0,0.0
88867,0,0.95515567,28,0,0.343805784,2800.0,13,0,0,0,0.0
86248,0,0.142285771,41,0,0.393537034,6250.0,4,0,2,0,0.0
101517,0,0.9999999,57,0,3114.0,,4,0,1,0,0.0
6004,0,0.790500913,39,1,0.776838966,4023.0,11,0,1,0,0.0
50675,0,0.190353557,65,0,0.480427691,5517.0,12,0,2,0,0.0
123882,0,0.434103279,46,0,0.336582927,8000.0,8,0,1,0,1.0
91649,0,0.9999999,28,1,0.154738105,2500.0,2,1,0,1,0.0
25529,0,0.0,53,0,0.349573515,6916.0,4,0,2,0,0.0
144384,0,0.347921106,51,0,0.620534103,5541.0,13,0,3,0,1.0
87,0,0.360509632,58,1,3282.0,,8,0,2,0,0.0
14510,0,0.023211068,60,1,0.484543011,5951.0,21,0,3,0,0.0
68382,0,0.246970137,54,0,0.219700493,10750.0,19,0,3,0,0.0
19661,0,0.01686102,47,0,0.299143597,5020.0,3,0,1,0,0.0
38008,0,0.601098604,49,1,3325.0,,18,0,2,0,2.0
114962,0,0.012047504,50,0,2216.0,,12,0,3,0,0.0
63249,0,0.311487882,53,1,1.498929336,1400.0,7,0,1,1,0.0
139456,0,0.395891235,53,0,0.245599417,9600.0,6,0,1,0,3.0
72956,0,0.030788461,63,0,0.00539892,5000.0,6,0,0,0,0.0
98789,0,0.113775249,61,0,0.778582748,4416.0,8,0,2,0,0.0
61139,0,0.134345039,30,1,0.238054608,3515.0,11,0,0,0,0.0
1013,0,0.245930854,39,0,0.537720414,5500.0,11,0,1,0,1.0
83825,0,0.006039758,52,0,1048.0,,4,0,0,0,0.0
7221,0,0.38360936,64,0,0.434012331,12812.0,20,0,2,0,0.0
33214,0,0.0,58,0,0.0,3692.0,2,0,0,0,0.0
85669,0,0.011163751,68,1,0.003726477,5366.0,9,0,0,0,0.0
87870,0,0.14507513,36,0,4962.0,,9,0,4,0,
36884,0,0.049119555,33,0,0.102355072,5519.0,3,0,0,0,0.0
41733,0,0.012302657,68,0,0.020947393,4200.0,6,0,0,0,1.0
13850,0,0.032548373,72,0,0.002620328,7250.0,1,0,0,0,0.0
46827,0,0.0,59,0,0.443777838,11000.0,5,0,2,0,0.0
97667,0,0.027355506,52,0,0.161275144,8500.0,15,0,1,0,1.0
101340,0,0.9999999,33,0,0.100599908,6500.0,1,6,0,1,1.0
85472,0,0.32033659,49,0,0.081964187,10833.0,7,0,0,0,0.0
54068,0,0.031082038,48,0,0.005342399,4117.0,2,0,0,0,1.0
28989,0,0.0,61,0,0.076386467,2866.0,2,0,0,0,0.0
44496,0,0.012126052,56,0,0.116711671,6665.0,13,0,1,0,0.0
67632,0,0.555544446,44,0,0.02312211,8000.0,2,0,0,0,2.0
140088,1,0.9999999,56,2,0.19300106,6600.0,3,3,0,0,0.0
7114,0,0.0,34,0,3196.0,0.0,12,0,2,0,2.0
2,0,0.957151019,40,0,0.121876201,2600.0,4,0,0,0,1.0
122413,0,0.032452224,59,0,0.284969592,8056.0,23,0,2,0,3.0
72719,0,0.583754781,45,0,0.36580285,12000.0,17,0,1,0,3.0
141776,0,0.004470457,57,0,4.0,0.0,3,0,0,0,0.0
29765,0,0.158692065,42,0,0.015830695,6000.0,1,0,0,0,3.0
19304,0,1.003998857,35,0,364.0,,2,2,0,1,0.0
57295,0,0.092495375,76,0,0.018327224,3000.0,3,0,0,0,1.0
53144,0,0.717142792,48,0,1.12184674,2100.0,9,0,2,0,1.0
94185,0,0.374889862,52,1,0.522865685,9030.0,16,0,1,0,1.0
67027,0,0.013310277,41,0,0.258575198,7200.0,6,0,1,0,2.0
22767,0,0.768836335,61,0,7929.0,,17,0,3,0,0.0
1648,0,0.175604436,28,0,28.0,,2,0,0,0,
90269,0,0.61587691,56,0,0.459729207,12924.0,5,0,2,0,0.0
109150,0,0.03126035,47,0,0.433008932,7500.0,18,0,2,0,2.0
12251,0,0.097357248,55,0,0.182090895,20000.0,9,0,1,0,2.0
28476,0,0.012035284,67,0,359.0,,6,0,0,0,0.0
78130,0,0.979080142,32,1,0.246877602,2401.0,2,0,0,0,0.0
103551,0,0.9999999,36,0,0.024890942,3896.0,1,3,0,1,1.0
59578,1,0.9999999,26,0,0.236104029,1960.0,2,0,0,0,0.0
113240,0,0.533902927,74,2,0.255841584,2524.0,10,0,0,0,1.0
75563,0,0.505959298,43,0,0.128277318,5682.0,9,0,0,0,2.0
147276,0,0.027910491,61,0,0.089588748,6540.0,11,0,0,0,0.0
140102,0,0.059281627,31,1,0.121360474,7761.0,15,0,2,0,0.0
144111,0,0.017009623,49,0,0.168328874,4110.0,11,0,1,0,3.0
131269,0,0.064710501,67,0,0.330113918,8075.0,16,0,2,0,0.0
51778,0,0.006720019,60,0,0.287167181,8750.0,15,0,3,0,0.0
94160,0,0.09134034,38,0,3821.0,,7,0,1,0,2.0
9880,1,0.9999999,63,2,1031.0,0.0,7,2,2,0,0.0
113882,0,0.217476361,54,2,0.022782503,6583.0,5,1,0,4,2.0
54571,0,0.458218059,48,0,2194.0,,7,0,2,0,2.0
36862,0,0.467413286,63,2,0.119958988,8777.0,10,0,0,0,0.0
60134,0,0.018714038,29,0,0.100767754,2083.0,13,0,0,0,1.0
4619,0,0.0,54,0,2514.0,,12,0,2,0,1.0
17481,0,0.183964644,66,0,0.455742502,2733.0,11,0,1,0,1.0
133921,0,0.115206006,80,0,0.452312139,3459.0,8,0,2,0,0.0
24079,0,0.954219253,47,1,310.0,,4,0,0,1,
29279,0,0.003451557,83,0,1850.0,,15,0,1,0,0.0
14397,0,0.27890233,47,0,0.365612049,9892.0,15,0,2,0,2.0
14892,0,0.227428928,26,0,0.014989293,1400.0,2,0,0,0,0.0
36299,0,0.294896767,47,1,0.329734053,5000.0,4,0,1,0,3.0
768,0,0.002140517,89,1,5.0,0.0,4,0,0,0,0.0
88692,0,0.498135729,38,0,0.478754338,10660.0,12,0,2,0,4.0
27618,0,0.059972821,41,0,0.183244163,8223.0,6,0,1,0,0.0
85409,0,0.037617446,62,0,0.937347256,4500.0,25,1,4,0,0.0
37317,0,0.0,48,0,0.43571609,3958.0,7,0,1,0,2.0
61499,0,0.479943514,47,0,2791.0,,11,0,2,0,3.0
77587,0,0.011748531,79,0,0.001427552,1400.0,4,0,0,0,1.0
21853,0,0.010498688,62,1,0.194302962,5300.0,6,0,1,0,0.0
66151,0,0.06200896,26,0,0.735947712,764.0,5,0,0,0,0.0
80093,0,0.24227042,27,0,0.077317473,4875.0,5,0,0,0,2.0
49620,0,0.029785289,57,0,0.083993539,13000.0,5,0,1,0,3.0
49904,0,0.017134002,67,0,0.005013193,3789.0,10,0,0,0,0.0
63939,0,0.0,62,0,2002.0,,15,0,1,0,
105668,1,0.86452981,49,1,5974.0,,16,0,2,0,2.0
98005,0,0.741606302,36,0,0.390621281,4200.0,14,0,0,0,0.0
110988,0,0.949851958,48,0,0.49773602,8833.0,11,0,1,0,2.0
15173,0,0.09284089,50,0,1.438561439,1000.0,20,0,1,0,3.0
109227,1,0.431952889,28,0,0.204295766,8100.0,7,0,2,0,2.0
87679,0,0.022577276,48,0,0.297545702,9900.0,9,0,3,0,4.0
130183,0,0.0,93,0,8.0,,4,0,0,0,0.0
120660,0,0.072377744,70,0,0.463422763,6000.0,9,0,0,0,0.0
95589,0,0.216988741,51,0,0.429376144,7100.0,12,0,1,0,1.0
33948,0,0.529894021,27,0,0.285102332,2100.0,5,0,0,0,0.0
105373,0,0.04560715,59,0,0.774553571,3583.0,13,0,2,0,0.0
119958,0,0.409876278,56,0,0.372252932,7416.0,7,0,1,0,0.0
67637,0,0.858142065,35,1,0.747417527,3000.0,11,0,1,0,1.0
116658,0,0.233354317,58,0,0.29914308,3850.0,9,0,1,0,1.0
18465,0,0.018619215,73,0,0.042461538,3249.0,22,0,0,0,0.0
100045,0,0.524952277,48,0,0.431578947,2184.0,4,0,0,0,2.0
2308,0,0.190641248,26,0,42.0,,1,0,0,0,0.0
53947,0,0.031093837,51,0,785.0,,3,0,1,0,0.0
42553,0,0.005499894,45,0,0.362804144,4150.0,7,0,1,0,0.0
79022,0,0.065205178,49,0,0.030132193,5143.0,8,0,0,0,0.0
56100,0,0.0,55,0,0.345303478,7100.0,3,0,2,0,3.0
135911,0,0.9999999,41,0,0.0,12958.0,1,0,0,0,0.0
42127,0,0.519931802,67,0,0.261601456,2197.0,5,0,0,0,0.0
48723,0,0.143764844,58,0,1.075431687,3300.0,11,0,3,0,0.0
72337,0,0.171187216,56,0,0.199002147,15833.0,9,0,1,0,0.0
137175,0,0.588659766,62,0,1.73855359,3843.0,12,0,3,0,0.0
14549,0,0.403607721,73,0,0.649653979,1155.0,11,0,0,0,0.0
17830,0,0.036671729,36,0,2766.0,,9,0,1,0,
96842,0,0.052358876,53,0,0.116604928,12417.0,8,0,2,0,0.0
9700,0,0.20510498,73,0,492.0,,9,0,0,0,0.0
142306,0,0.535700773,53,0,0.257731959,3200.0,5,0,0,0,0.0
139240,0,0.0,60,0,1721.0,,4,0,1,0,0.0
53908,0,0.04644562,50,1,0.255459509,4395.0,5,0,2,0,0.0
112163,0,0.003476025,29,0,958.0,,9,0,0,0,0.0
90333,0,0.785442911,28,0,0.481851657,1900.0,6,0,0,2,1.0
42317,0,0.373089559,51,0,0.293121693,1889.0,2,0,0,0,0.0
126185,0,0.010915757,40,0,11.0,,10,0,0,0,0.0
86439,0,0.486129859,75,0,1106.0,,3,0,1,0,0.0
136613,0,0.023047242,80,0,0.171310492,7500.0,7,0,1,0,0.0
126541,0,0.289246056,37,0,0.681775763,7500.0,8,0,3,0,0.0
48606,0,0.00899955,76,0,5.0,,3,0,0,0,
53886,0,0.051819578,29,0,0.084364454,8000.0,8,0,0,0,1.0
145727,0,0.246308188,79,0,0.309423968,9061.0,19,0,1,0,1.0
92030,0,0.0,41,0,0.255191509,4333.0,5,0,1,0,1.0
13244,0,0.0692014,42,0,104.0,,9,0,0,0,0.0
