,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
38150,0,0.123717891,48,0,0.068272229,9300.0,6,0,0,0,0.0
28164,1,1.040519317,65,2,0.299242965,7000.0,7,0,1,1,1.0
22280,0,0.9999999,38,0,0.0,5600.0,2,0,0,0,2.0
38953,0,0.006488732,64,0,0.002823197,8500.0,11,0,0,0,0.0
116590,0,0.007599493,28,0,0.574485103,5000.0,5,0,2,0,2.0
49869,0,0.041228832,49,1,0.373194627,9900.0,11,0,4,0,0.0
103253,0,0.03562678,40,0,0.669084821,3583.0,9,0,2,0,2.0
101056,0,0.035169241,42,1,4064.0,,8,0,3,0,0.0
44858,0,0.114536993,45,0,0.479079877,5520.0,10,0,1,0,1.0
68010,0,0.242507078,42,0,0.470424882,3600.0,13,0,2,0,0.0
144011,0,0.078549385,46,0,0.412431843,4584.0,9,0,2,0,1.0
34160,0,0.343120096,44,1,0.311336717,6500.0,10,0,0,0,3.0
33853,0,0.0,46,0,0.48605123,7885.0,12,0,3,0,2.0
80632,0,0.303370787,29,0,0.3556231,6250.0,8,0,2,0,0.0
92678,0,0.0,80,0,0.0,3875.0,2,0,0,0,0.0
48209,0,0.195006164,50,0,0.327112148,6000.0,25,0,1,0,0.0
12205,0,0.002783274,87,2,0.002428869,2881.0,15,0,0,0,0.0
63215,0,0.9999999,66,0,3610.0,0.0,5,0,1,0,0.0
79455,1,0.023629043,33,0,0.319518453,5066.0,15,0,2,0,0.0
20292,0,0.199281173,56,2,0.183636061,6000.0,10,0,1,0,0.0
12823,0,0.9999999,47,0,0.242021956,3916.0,4,0,2,0,0.0
32933,0,0.195129818,28,1,0.208958208,5000.0,6,0,0,0,1.0
92801,0,0.0,29,0,393.0,1.0,5,0,0,0,1.0
125311,0,0.38380789,48,0,0.364572523,12526.0,13,0,2,0,1.0
20008,0,0.021239803,36,0,2330.0,,5,0,1,0,0.0
129443,0,0.097266832,81,0,0.004548094,10333.0,3,0,0,0,0.0
80549,0,0.822909437,45,0,0.313834852,7350.0,9,0,0,0,1.0
106008,0,0.782217,56,1,2.759367194,1200.0,11,0,0,0,0.0
19696,0,0.104163195,48,0,0.140852871,16250.0,3,0,1,0,0.0
49801,0,0.04649535,50,2,0.56193465,5416.0,4,1,2,0,1.0
87852,0,0.392221992,34,0,0.056314562,3000.0,3,0,0,0,0.0
114504,0,0.9999999,33,0,0.32544261,5026.0,3,0,1,0,1.0
12009,0,0.638274131,53,0,3616.0,,14,0,1,0,0.0
122368,0,0.988477288,54,0,0.162562488,5400.0,4,0,0,0,0.0
147092,0,0.782812729,88,1,0.851880159,6541.0,14,0,2,0,0.0
117358,0,0.001943134,63,0,0.309317443,3691.0,13,0,1,0,0.0
44910,0,0.051294261,71,0,3202.0,,15,0,1,0,0.0
111418,0,0.733943543,28,1,0.182900037,5461.0,8,0,0,1,1.0
51773,0,0.005642143,29,0,2.0,,2,0,0,0,0.0
76629,1,0.897763777,46,0,0.737392864,10033.0,17,0,3,0,1.0
65013,0,0.023522295,54,0,0.078007933,2268.0,4,0,0,0,0.0
47049,1,0.833020074,41,2,0.980011105,1800.0,11,1,0,0,2.0
17436,0,0.004856182,85,0,5.0,,9,0,0,0,
38960,0,0.035392921,73,0,2.190296496,1854.0,5,0,2,0,0.0
90669,0,0.75083692,53,0,856.0,,3,0,0,0,0.0
25608,0,0.001746883,60,0,0.755414862,3000.0,6,0,2,0,0.0
134338,0,0.326632204,53,0,0.310153299,4500.0,9,0,1,0,0.0
60620,0,0.183000787,35,0,0.324568228,6426.0,7,0,2,0,1.0
114211,1,0.9999999,44,3,871.0,,3,0,0,1,0.0
59964,0,0.095921009,63,0,0.390019835,9578.0,17,0,2,0,2.0
4489,0,0.063188716,62,0,784.0,,5,0,1,0,
111505,0,0.9999999,48,1,0.342346579,4252.0,2,1,1,0,2.0
12666,0,0.022957377,34,0,0.338220593,3000.0,4,0,1,0,0.0
47443,0,0.097295544,47,0,0.244484583,7750.0,6,0,1,0,3.0
54732,0,0.05353871,33,0,0.367578017,3620.0,5,0,3,0,0.0
16320,0,0.911721719,44,0,0.823973727,3044.0,12,1,0,0,0.0
48667,0,0.047315919,47,0,0.220133989,16866.0,8,0,3,0,3.0
46990,0,0.426573044,72,0,1767.0,,8,0,0,0,0.0
145502,0,0.55744035,56,0,0.944459872,3600.0,12,0,1,0,2.0
21568,0,0.0067651,57,0,0.164845385,4300.0,12,0,0,0,0.0
73955,0,0.0,54,0,835.0,0.0,11,0,0,0,1.0
16766,0,0.805929179,45,0,0.513510661,9473.0,11,0,2,0,3.0
109337,0,0.598961392,47,0,1.127360237,2700.0,12,0,1,0,0.0
95607,0,0.272977495,46,0,0.15064156,6000.0,15,0,0,0,1.0
85033,0,1.107928048,28,0,0.019592163,2500.0,1,0,0,0,0.0
55745,0,0.0,70,0,2693.0,,6,0,1,0,0.0
65826,0,0.03179841,32,0,0.169207698,4000.0,11,0,0,0,0.0
11405,0,0.900016664,31,0,0.388383046,3184.0,5,0,1,0,4.0
107705,0,0.445083775,64,0,0.243416011,53500.0,23,0,5,0,0.0
57640,0,0.363558997,37,0,0.098812231,3956.0,10,0,0,0,0.0
149805,0,0.145804071,34,0,3404.0,,7,0,1,1,0.0
31941,0,0.0,56,1,0.137389317,3500.0,6,0,1,0,0.0
97072,0,0.672053527,52,0,1.285188108,3800.0,13,0,1,0,0.0
86373,0,0.047842101,73,0,5396.0,,8,0,2,0,0.0
145285,0,0.294960492,61,0,0.302491668,6300.0,14,0,1,0,1.0
32288,0,0.0,58,0,0.229249012,4300.0,4,0,0,0,0.0
108552,0,0.877387099,53,0,0.480802792,3437.0,10,0,1,0,1.0
135132,0,0.268150646,55,0,3406.0,,7,0,2,0,1.0
116469,0,0.00287977,74,0,70.0,,8,0,0,0,0.0
125020,0,0.307865379,50,1,0.724799663,4741.0,8,0,1,0,0.0
34331,0,0.0,58,0,802.0,,4,0,0,0,0.0
105284,0,0.442967181,66,0,0.542234073,10500.0,21,0,3,0,0.0
112321,0,0.279608574,53,0,0.373369101,8200.0,9,1,2,0,0.0
82714,0,0.026803396,48,0,0.231338077,7166.0,5,0,1,0,1.0
73022,0,0.109768344,63,0,0.148545176,1305.0,4,0,0,0,0.0
87278,0,0.034643361,47,0,0.348885649,4800.0,8,0,1,0,2.0
96430,0,0.983450827,40,0,2.383700178,1680.0,3,0,1,0,2.0
68541,0,0.036606053,32,0,0.448137966,4000.0,7,0,1,0,0.0
29779,0,0.53175888,60,0,0.405483727,4485.0,6,0,0,0,0.0
114755,0,0.018049098,47,0,0.269957819,6400.0,4,0,1,0,4.0
31945,0,0.90950008,43,3,0.068032872,9612.0,13,3,0,0,1.0
110155,0,0.9999999,40,0,0.201119872,8750.0,8,0,2,0,2.0
43035,0,0.010366321,66,0,415.0,,2,0,0,0,0.0
103575,0,0.229213137,49,0,0.358980682,12164.0,8,0,2,0,0.0
7167,0,0.182281772,34,0,3284.0,,11,0,2,0,0.0
49172,0,0.00323581,31,0,0.383248167,4500.0,5,0,1,0,2.0
46677,0,0.036746938,46,1,0.608139186,10000.0,12,0,2,1,2.0
89149,0,0.056598971,42,0,1482.0,,5,0,1,0,1.0
64104,0,0.89927066,65,2,0.4986,4999.0,11,0,2,0,0.0
112737,0,1.059117402,27,0,0.11411926,2917.0,4,0,0,0,0.0
51520,0,0.948207171,46,0,0.053754941,1264.0,2,0,0,1,1.0
18261,0,0.855518526,60,2,0.452217364,1600.0,6,1,1,0,0.0
17063,0,0.056205726,56,1,0.167936641,50000.0,15,0,4,1,0.0
81937,0,0.175569768,74,0,0.420584969,2700.0,7,0,1,0,0.0
139999,0,0.551551729,50,1,0.213297572,7083.0,8,0,0,0,2.0
145755,0,0.120823925,64,0,0.29595761,11700.0,13,0,2,0,1.0
106904,0,0.056557039,51,0,2702.0,,9,0,2,0,0.0
118373,1,1.101796407,37,1,0.107578484,5000.0,5,1,0,1,3.0
135076,0,0.064042546,55,0,0.363049365,4800.0,9,0,1,0,2.0
96764,0,0.183950746,48,1,0.116784429,7500.0,9,0,0,0,1.0
146471,0,0.115951535,63,0,0.528617047,4070.0,12,0,1,0,0.0
95526,0,3118.0,76,0,2306.0,,7,0,1,0,1.0
26093,0,0.0,58,0,0.002111932,5681.0,5,0,0,0,0.0
60264,0,0.90134724,24,2,0.143792038,5500.0,5,0,0,1,0.0
42097,0,0.400644885,47,0,0.101305042,10650.0,10,0,1,1,1.0
149976,0,0.022088398,58,0,2716.0,,8,0,2,0,0.0
81171,0,0.001656609,34,0,0.285961872,7500.0,8,0,2,0,1.0
4515,0,0.084575005,64,0,4993.0,,16,0,4,0,0.0
52438,0,0.034898837,42,0,0.696422526,8860.0,6,0,2,1,0.0
48927,0,0.0,71,0,0.29773226,4100.0,8,0,2,0,0.0
82286,1,0.379729622,33,1,0.38069602,5200.0,5,1,1,0,1.0
75790,1,1.061885882,45,1,0.069030555,2650.0,2,1,0,0,3.0
122419,0,0.008359265,72,0,0.472401698,5416.0,35,0,1,0,2.0
30488,0,0.091666559,57,0,0.269644162,9582.0,9,0,2,0,2.0
101596,0,0.017473552,42,0,0.100672298,5800.0,7,0,0,0,2.0
114935,0,0.025796354,69,0,0.00311975,8333.0,5,0,0,0,0.0
98507,0,0.110736158,67,0,0.004544628,5500.0,3,0,0,0,0.0
26960,0,0.247975202,53,1,0.399868895,3050.0,10,0,1,0,0.0
120053,0,0.002615183,35,0,1572.0,,3,0,1,0,0.0
60928,0,0.9999999,49,0,0.0,,0,0,0,0,0.0
103010,0,0.874293499,46,0,0.803725579,2200.0,3,0,0,0,3.0
6344,0,0.698236356,58,0,0.257444624,6816.0,11,0,1,0,0.0
6906,0,0.9999999,49,0,0.39734448,4066.0,5,0,1,0,0.0
24718,0,0.9999999,67,0,2510.0,,4,0,1,0,0.0
83254,0,0.04930699,41,0,0.566343366,10000.0,17,0,2,0,0.0
51729,0,0.9999999,24,0,0.11627907,300.0,0,0,0,0,0.0
34359,0,0.0,62,0,0.38568038,7583.0,19,0,2,0,0.0
115327,0,0.02103119,58,0,0.007664112,3000.0,3,0,0,0,1.0
56798,0,0.0,51,0,0.221671324,11092.0,5,0,1,0,5.0
87055,1,0.118750961,62,2,0.334778942,8300.0,5,2,2,1,0.0
38626,0,0.9999999,21,98,0.0,,0,98,0,98,
92115,0,0.025938472,62,2,0.174666007,8083.0,14,0,1,0,0.0
97988,0,0.065441855,67,0,0.02590799,4129.0,6,0,0,0,0.0
56073,0,0.081890203,41,0,0.270454924,6000.0,11,0,1,0,2.0
36021,0,0.9999999,29,0,0.173237091,1800.0,1,0,0,0,1.0
143490,0,0.009176201,63,0,0.01726488,2200.0,7,0,1,0,0.0
125652,0,0.023316667,60,0,624.0,,5,0,1,0,0.0
53674,0,0.040130658,66,0,0.003085362,5833.0,10,0,0,0,1.0
102651,1,0.888119954,43,0,0.157022548,3680.0,5,0,0,0,2.0
18370,0,0.033205012,63,0,0.116571233,11700.0,5,0,1,0,1.0
13256,0,0.03870728,57,0,0.228408895,5800.0,10,0,2,0,0.0
14156,0,0.925864223,59,0,0.458705894,10400.0,12,0,1,1,1.0
86221,0,0.0,87,0,0.0,2000.0,3,0,0,0,0.0
128104,0,0.253898441,29,0,767.0,,7,0,0,0,0.0
74929,0,0.00178456,78,0,0.000476145,10500.0,6,0,0,0,0.0
47580,0,0.000776537,48,0,0.371228744,7291.0,9,0,1,0,0.0
79783,0,0.07948221,76,0,0.482467258,7100.0,17,0,2,0,1.0
60357,0,0.075825567,47,0,592.0,,9,0,0,0,2.0
116102,0,0.160347866,52,0,2538.0,,29,0,1,0,3.0
87546,0,0.61289785,47,0,0.409214526,6250.0,4,0,2,0,0.0
88577,0,0.406405665,42,1,0.395372645,4883.0,8,0,1,0,1.0
118848,0,0.012412937,55,0,5.0,,4,0,0,0,0.0
115070,0,1.00868323,55,1,0.624895851,6000.0,5,1,1,0,0.0
133961,0,0.079321709,65,0,0.022127433,3750.0,3,0,0,0,0.0
98369,0,0.360758943,61,0,0.319512007,12950.0,11,0,3,0,1.0
58532,0,0.458383073,49,1,0.351301458,5416.0,7,0,2,0,1.0
107836,0,0.007843952,46,0,0.004186047,2149.0,9,0,0,0,3.0
24420,0,0.003023014,68,0,1747.0,,13,0,1,0,0.0
45276,0,0.075792421,57,0,2620.0,,4,0,1,0,0.0
142852,0,0.229317545,51,0,0.267751479,6083.0,8,0,1,0,0.0
141643,0,0.022856476,74,0,2360.0,,8,0,2,0,1.0
144529,0,0.158389441,41,0,0.454091193,1600.0,8,0,0,0,2.0
107025,0,0.711056369,46,0,0.345411765,4249.0,2,0,1,0,0.0
141735,0,0.9999999,51,0,0.0,,0,1,0,0,0.0
81895,0,0.09179286,65,0,2093.0,,18,0,2,0,0.0
107381,0,0.006083283,57,0,2398.0,,16,0,1,0,1.0
15251,0,0.090323729,61,1,0.519616145,3542.0,11,0,1,0,1.0
111713,0,0.121710422,47,1,0.021706017,5251.0,3,0,0,0,2.0
18348,0,0.792219085,48,3,0.786014266,15000.0,25,0,3,0,0.0
21386,0,0.150336146,59,0,0.244014647,10650.0,9,0,2,0,3.0
91528,0,0.389046624,49,0,4058.0,,11,0,1,1,0.0
36697,0,0.959560049,49,0,0.301469853,10000.0,8,1,0,0,2.0
61508,0,0.0,25,0,0.679738562,764.0,6,0,0,0,0.0
68395,0,0.10005135,46,0,0.243922709,9625.0,7,0,1,0,3.0
31280,0,0.69027507,64,1,2255.0,,13,0,1,0,
83834,0,0.062032507,68,0,0.009235209,3464.0,3,0,0,0,0.0
81117,0,0.428638091,54,0,2536.0,,5,0,1,0,0.0
6743,0,0.391874793,54,0,0.671382758,5300.0,9,0,2,0,0.0
44494,0,0.098651771,48,0,85.0,,2,0,0,0,0.0
23591,0,0.721448954,55,0,0.419934385,6400.0,10,0,0,0,0.0
144763,1,1.018229656,51,2,0.537820726,3000.0,7,3,1,0,1.0
125870,0,0.532074579,46,0,0.185552893,11683.0,7,0,2,0,3.0
74250,0,0.950928847,48,0,0.515486726,10847.0,13,0,2,0,1.0
75926,0,0.552106815,44,0,0.995008319,600.0,6,0,0,0,3.0
116220,0,0.0,51,0,0.310292786,9938.0,10,0,1,0,2.0
60071,0,0.9999999,23,0,0.017334778,2768.0,2,1,0,0,1.0
134364,0,0.041401749,37,0,0.101645491,4800.0,5,0,0,0,3.0
110369,0,0.206639668,66,0,123.0,,9,0,0,0,0.0
70962,1,0.9999999,24,98,0.0,3333.0,0,98,0,98,0.0
121930,0,0.123862538,63,1,1291.0,,4,0,1,0,0.0
14197,0,0.036047022,67,0,30.0,,1,0,0,0,0.0
88877,0,0.4419778,43,0,0.119751166,4500.0,4,0,0,0,1.0
38740,0,0.212595801,26,0,0.279738562,764.0,3,0,0,0,0.0
62817,0,0.061754183,43,0,3200.0,,14,0,1,0,1.0
142339,0,0.045735259,69,0,62.0,,3,0,0,0,0.0
2034,0,0.170235836,57,0,0.130234791,25000.0,5,0,1,0,1.0
98499,0,0.264286786,70,0,0.277747699,5540.0,5,0,1,0,1.0
120866,0,0.013320682,35,0,0.253116012,8343.0,7,0,1,0,3.0
67904,0,0.209505351,39,0,0.666111296,3000.0,18,0,2,0,0.0
3446,0,0.322263709,68,0,0.368798186,11024.0,14,0,2,0,1.0
51013,0,0.045563897,54,0,0.530791789,5114.0,9,0,1,0,1.0
23804,0,0.244558172,62,1,7314.0,,23,0,2,0,0.0
44547,0,0.86499091,27,0,0.194847021,4346.0,5,0,0,1,0.0
117542,0,0.255548519,60,0,0.932533733,2000.0,9,0,1,0,0.0
92972,0,0.525588282,66,0,1.488542175,2050.0,13,0,1,0,0.0
3069,0,0.635565188,67,3,0.339445138,10416.0,11,0,2,2,0.0
87502,0,0.031530545,73,0,0.004850445,2473.0,2,0,0,0,0.0
35549,1,0.71138756,28,0,0.103075644,2405.0,5,0,0,0,1.0
145698,0,0.585130677,44,0,0.263397807,16233.0,22,0,3,0,1.0
97153,0,0.109503306,59,0,0.258974103,10000.0,4,0,2,0,0.0
90028,0,0.132867133,22,0,0.000789266,3800.0,1,0,0,0,0.0
1667,0,1.708044916,47,0,1.862758161,1500.0,6,0,1,0,0.0
130589,0,0.6236146,49,0,0.239989226,11137.0,8,0,1,0,2.0
44072,0,0.290809705,56,0,0.370648734,15167.0,25,0,1,0,2.0
87464,0,0.123112886,45,0,0.696121551,2500.0,8,0,1,0,1.0
34426,0,0.040837961,48,0,0.507164279,3000.0,8,0,1,0,2.0
29574,0,0.110229659,51,0,0.038532477,45000.0,7,0,1,0,1.0
52381,0,0.899400092,31,0,0.087456272,2000.0,1,0,0,0,0.0
111413,0,0.621221011,66,0,0.654644919,9870.0,19,0,1,0,0.0
97460,0,1.019357583,41,0,0.713673688,2800.0,9,0,1,1,1.0
25434,0,0.043156257,79,0,1.292923517,6994.0,14,0,2,0,0.0
3494,0,0.024177708,69,0,903.0,,7,0,1,0,0.0
136056,0,0.025379744,37,0,33.0,,4,0,0,0,0.0
91704,0,0.744913453,59,0,1.391081497,1950.0,13,0,1,0,0.0
139524,0,0.9999999,33,1,0.014029906,5416.0,0,0,0,1,3.0
40613,0,0.746709801,33,0,0.516451479,2400.0,8,0,0,0,2.0
64737,0,0.011919163,48,0,1502.0,,10,0,2,0,0.0
31372,0,0.056832418,72,0,0.012331278,6000.0,12,0,0,0,0.0
117682,0,0.156542881,36,0,0.241939454,8125.0,7,0,1,0,2.0
92952,0,0.029350823,79,0,0.276160853,4500.0,10,0,1,0,0.0
125899,0,0.060124135,65,0,0.118669022,13583.0,7,0,1,0,0.0
140428,0,0.366579178,43,0,0.025086505,3467.0,5,0,0,0,1.0
36290,1,0.987636364,41,0,1673.0,,5,0,1,0,2.0
19841,0,0.410826186,61,0,0.761025167,4330.0,9,0,2,0,0.0
95162,0,0.870394585,46,1,1.004054376,4192.0,9,0,4,0,3.0
9176,0,0.095019173,56,0,0.228748824,26574.0,11,0,2,0,1.0
32389,0,0.017551105,54,0,0.149279639,5760.0,7,0,1,0,0.0
1180,0,0.219540157,31,0,220.0,,4,0,0,0,0.0
138416,0,0.043915311,82,0,0.008265565,7500.0,7,0,0,1,1.0
62934,0,0.766705744,33,0,0.223221455,6226.0,7,0,0,0,3.0
88229,0,0.870049981,33,0,0.322099448,3619.0,6,0,0,0,1.0
97889,0,0.518952019,51,0,1.21574344,2400.0,8,0,1,0,0.0
97617,0,0.00439912,27,0,0.109051254,2750.0,4,0,0,0,0.0
76174,0,0.053435115,46,0,2525.0,,3,0,1,0,
70694,0,0.377049909,55,1,0.40681491,6250.0,15,0,3,0,0.0
130439,0,0.9999999,65,1,0.018312986,1801.0,0,0,0,0,0.0
65895,0,0.173918029,33,0,0.819590205,2000.0,14,0,0,0,0.0
117782,1,0.915867003,35,0,1457.0,,15,0,0,0,0.0
61515,0,0.089826906,62,0,0.444134078,5011.0,18,0,1,0,1.0
12822,0,0.0,46,0,0.0,4030.0,4,0,0,0,0.0
45941,0,0.006114572,56,0,0.15693489,6250.0,5,0,2,0,1.0
40359,0,0.015073165,50,0,1462.0,,9,0,1,0,0.0
115851,0,0.887927645,40,0,0.144721056,6667.0,8,0,0,0,0.0
93934,1,0.903494413,50,1,0.552823561,3700.0,12,0,1,0,0.0
27141,0,0.422806949,34,0,0.633807706,2880.0,10,0,1,0,0.0
59217,0,0.9999999,37,0,0.0,,1,1,0,0,0.0
95103,0,0.121276937,33,0,0.206058788,3333.0,20,0,0,0,0.0
49913,0,0.010865942,77,0,0.00079984,5000.0,5,0,0,0,0.0
23368,0,1.00779844,43,0,0.2653414,2313.0,3,0,1,0,1.0
60764,0,0.021828846,82,0,0.020578148,2040.0,7,0,0,0,0.0
117820,0,0.257650302,53,0,0.461940468,4400.0,20,0,0,0,0.0
50291,1,0.268279853,26,0,0.590704648,2000.0,6,0,2,0,0.0
91149,0,0.913761114,60,1,0.108018241,10525.0,3,0,0,0,3.0
14442,0,0.0,77,0,0.0,,3,0,0,0,0.0
31051,0,0.103806871,55,0,0.333754004,10300.0,14,0,2,0,0.0
50690,0,0.479517677,52,0,0.481413593,13638.0,10,0,3,0,0.0
48657,0,0.222187229,28,0,0.019021739,4415.0,3,0,0,0,0.0
84433,0,0.07482574,58,0,3581.0,,8,0,1,0,0.0
130394,0,0.377324599,59,0,0.406817458,9416.0,19,0,1,0,1.0
63535,0,0.0079996,80,0,8.0,,4,0,0,0,0.0
100102,0,0.144603517,62,0,0.420071291,3646.0,11,0,1,0,0.0
10945,0,0.283168458,55,0,3608.0,,9,0,2,0,
17203,0,0.3321213,60,0,0.279741348,13608.0,12,0,2,0,3.0
54223,0,0.124944605,51,0,0.354127953,11300.0,15,0,2,0,2.0
28705,1,0.614755052,36,0,0.34717797,8787.0,12,0,1,0,2.0
118957,0,0.908275228,54,1,0.205645952,5100.0,7,0,0,0,0.0
100948,0,0.013848234,59,0,0.265303972,9490.0,12,0,2,0,0.0
146837,0,0.518251569,45,0,3510.0,,6,0,2,0,0.0
149112,0,0.830355202,48,0,0.410823647,8000.0,5,0,1,0,3.0
142677,0,0.245378098,56,2,1571.0,,8,0,1,0,0.0
41332,0,0.7122,39,0,2120.0,,4,0,1,0,1.0
18479,0,0.016846855,37,0,0.309130067,13000.0,17,0,2,0,2.0
36899,0,0.001015157,59,0,0.2296717,7218.0,10,0,1,0,0.0
101187,0,0.000945567,75,0,4.0,,5,0,0,0,0.0
125947,0,0.033467067,68,0,1014.0,,3,0,1,0,
77720,0,0.133320721,75,0,0.024662556,6000.0,11,0,0,0,0.0
49597,1,0.9999999,50,3,0.357242925,3568.0,2,1,1,0,2.0
99661,0,0.037811251,60,0,0.193435897,9749.0,15,0,1,0,0.0
121938,0,0.960073187,63,1,1.414275956,5855.0,18,0,2,0,0.0
130751,0,0.027294461,50,0,2088.0,,12,0,2,0,0.0
4249,0,0.012471111,77,0,0.030498798,6655.0,5,0,0,0,0.0
76059,0,0.49228996,57,0,0.454947368,4749.0,9,0,2,0,0.0
105692,0,0.699860028,68,0,0.22501967,5083.0,6,0,3,0,0.0
43581,0,0.36790989,66,0,0.230141589,4166.0,5,0,0,0,0.0
132960,0,0.071226821,69,0,0.298809256,4450.0,10,0,1,0,0.0
66009,0,0.9999999,23,0,0.04023994,4000.0,2,0,0,0,1.0
110562,0,0.0,45,0,0.201679897,10833.0,6,0,2,0,3.0
120522,0,0.096637124,57,0,0.288366806,7916.0,12,0,2,0,2.0
73476,0,0.985890123,28,1,0.654252362,1798.0,4,0,2,0,0.0
51507,0,0.382322087,39,0,0.337624983,7300.0,6,0,1,0,2.0
90549,0,0.69589,51,2,0.185049093,16600.0,10,0,2,0,0.0
70203,1,0.9999999,55,0,0.0,1000.0,0,1,0,0,0.0
73901,0,0.037938935,54,0,0.376060872,6833.0,10,0,2,0,0.0
12418,0,0.480681719,45,0,0.44490064,6088.0,13,0,2,0,1.0
141045,0,0.100777039,51,0,2.036120732,2020.0,10,0,1,0,1.0
123226,0,0.279615059,51,6,0.325278388,13200.0,12,0,2,0,2.0
37948,0,0.586819581,52,0,0.265289118,6000.0,13,0,0,0,4.0
130488,0,0.019645237,64,0,304.0,,14,0,0,0,0.0
54576,0,0.156626506,45,0,0.270216357,6516.0,7,0,1,0,2.0
134296,0,0.10359741,81,0,124.0,,2,0,0,0,
85541,0,0.377098146,79,0,4616.0,,15,0,4,0,0.0
125849,1,0.9999999,58,0,0.094089974,3400.0,2,0,0,1,1.0
93030,0,0.051288305,58,0,2004.0,,4,0,1,0,0.0
13839,0,0.084052859,62,0,0.315193106,6265.0,15,0,2,0,1.0
33639,0,0.670204584,24,0,0.071968923,4890.0,5,0,0,0,0.0
12734,0,0.008564928,74,0,16.0,,12,0,0,0,0.0
4195,0,0.192085044,39,1,0.066155641,6000.0,4,0,0,0,1.0
36794,0,0.012986314,70,0,0.206890283,11000.0,8,0,1,0,1.0
39640,0,0.151731011,33,0,0.383075523,7692.0,19,0,2,0,0.0
100706,0,0.0,46,0,0.429503916,9191.0,4,0,2,0,3.0
64250,0,0.9999999,61,0,0.15396151,4000.0,1,0,1,0,0.0
125841,0,0.274461408,37,0,0.833974135,2860.0,8,0,1,0,3.0
58168,0,0.522041944,40,0,0.151461679,17000.0,4,0,2,0,4.0
85504,0,0.609762239,51,0,0.071448703,7095.0,6,0,0,0,0.0
36650,0,0.9999999,60,0,24.0,,1,0,0,0,0.0
90499,1,0.307416803,50,0,0.272986865,1750.0,10,0,0,0,1.0
5560,0,0.072836323,47,0,0.327822581,2479.0,9,0,0,0,2.0
35184,1,0.044695277,60,0,1885.0,,7,0,1,0,
63819,0,0.419298392,30,0,0.340765247,6951.0,10,0,2,0,0.0
99679,0,0.004714061,56,0,0.298037764,2700.0,7,0,1,0,0.0
138572,0,0.053993079,75,0,0.015322927,6982.0,8,0,0,0,0.0
45552,0,0.13470148,50,0,0.422242732,4333.0,9,0,2,0,1.0
48708,0,0.559891988,31,0,0.445982498,6284.0,10,0,2,0,2.0
147333,0,0.295019419,62,0,0.644555128,8833.0,10,0,3,0,0.0
64612,0,0.357201956,51,0,2523.0,,22,0,2,0,0.0
40991,0,0.022459811,39,0,0.424913057,3162.0,3,0,1,0,1.0
144435,0,0.089266163,42,1,0.591029212,14000.0,18,0,2,0,3.0
50619,0,0.149709499,63,1,2288.0,,4,0,1,0,0.0
120802,0,0.431844497,57,0,0.348386183,7063.0,9,0,1,0,1.0
137596,0,0.0,63,1,0.287806336,3345.0,11,0,2,0,1.0
75215,0,0.047288554,28,0,358.0,0.0,4,0,0,0,0.0
113068,0,0.9999999,36,2,1.558723885,7083.0,8,0,5,0,0.0
81645,0,0.018475234,64,0,2367.0,,17,0,1,0,0.0
93566,0,0.02825439,59,0,0.214769295,9600.0,12,0,2,0,2.0
12430,0,0.024261048,55,0,3074.0,,9,0,2,0,2.0
50659,1,0.04844843,68,0,0.071964018,7336.0,14,0,0,0,0.0
27806,0,0.9999999,47,0,0.190374123,5131.0,7,1,0,0,0.0
11682,0,0.189162822,66,0,0.458011696,8549.0,12,0,3,0,1.0
40736,1,0.798571965,39,1,0.302016894,5800.0,8,1,0,1,2.0
26979,0,0.035724025,28,0,1.377588307,820.0,4,0,0,0,0.0
87109,0,0.060530627,84,0,1423.0,,12,0,1,0,0.0
67319,0,0.268475296,63,0,0.406448991,7380.0,23,0,2,0,0.0
24611,0,0.062235499,57,0,0.253926702,4583.0,7,0,1,0,1.0
31182,0,0.875438681,40,0,0.164935443,10300.0,5,0,0,0,1.0
14500,1,1.194825559,59,0,0.409217102,1800.0,3,3,1,3,0.0
60316,0,0.068361861,70,1,0.340104745,6300.0,7,0,1,0,0.0
88503,0,0.202242231,60,0,2082.0,,13,0,1,0,0.0
14148,0,0.16281414,70,0,0.201510775,4500.0,25,0,0,0,0.0
106368,0,0.045373582,68,0,44.0,,8,1,0,0,0.0
15336,0,0.107446161,38,0,0.549193365,4400.0,6,0,2,0,2.0
90745,0,0.360425016,63,0,0.334833333,5999.0,15,0,0,0,0.0
122921,1,0.9678511,62,2,1538.0,,4,1,0,0,0.0
77353,0,0.010568586,45,0,0.499485773,2916.0,15,0,1,0,0.0
146959,0,0.124462518,72,0,0.320234402,2900.0,9,0,1,0,0.0
29965,0,0.326146058,70,0,0.74652029,5100.0,14,0,2,0,0.0
64660,0,0.856031849,29,0,0.164291945,3438.0,2,0,0,0,1.0
63329,0,0.007582672,48,0,0.389173372,4100.0,15,0,3,0,0.0
107039,0,0.0,45,0,0.0,4962.0,1,0,0,0,0.0
