"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
99687,0,0.000215049,70,0,0.302997275,1834,9,0,1,0,0
47647,0,0.600279944,43,0,0.302997076,2735,3,0,1,0,2
16059,0,0.16579171,67,0,0.302989552,9666,8,0,1,0,0
94007,0,0.015481448,53,0,0.302988293,19475,13,0,2,0,4
93516,0,0.00623329,34,0,0.302985443,4052,6,0,2,0,0
25672,0,0,44,0,0.302982178,5666,7,0,1,0,1
106962,0,0.342764815,52,1,0.302979801,15000,15,0,2,0,1
27581,0,0.321893372,28,0,0.302969703,10000,13,0,2,0,2
148252,0,0.464798122,55,0,0.30296827,12700,8,0,2,0,4
110457,0,0.584883023,49,3,0.302952722,5858,8,0,2,0,2
140243,0,0.98750125,40,0,0.302945302,3564,6,0,0,0,0
100732,0,0.100033043,52,0,0.302935204,5416,9,0,1,0,1
3833,0,0.094044325,73,0,0.302914477,6278,5,0,1,0,0
13198,0,0.591380202,32,0,0.302909855,13333,13,0,3,0,0
117366,0,0.051413654,37,0,0.302892428,3076,6,0,1,0,0
124606,1,0.9999999,37,0,0.302879671,5833,5,0,0,0,2
143487,0,0.818051468,31,3,0.302878814,5800,12,0,0,0,0
14806,0,0.48230118,45,0,0.302855238,9000,7,0,1,0,0
54266,0,0.146277356,27,0,0.302854779,2416,5,0,0,0,0
43230,0,0.098244613,69,0,0.302853134,8551,18,0,1,0,1
110456,0,0.171661165,57,0,0.302850356,10945,7,0,1,0,1
88579,0,0.122247235,59,0,0.302848576,2000,8,0,0,0,3
60926,0,0.969002067,35,0,0.302848576,2000,4,0,0,0,0
8032,0,0.387184862,64,0,0.302843016,11325,14,0,1,0,1
75115,0,0.663630166,56,0,0.302815616,27382,10,0,2,0,1
110303,0,0.315291578,46,0,0.302814513,8846,8,0,1,0,2
83010,0,0.670666536,41,0,0.302803071,5600,8,0,0,0,2
111681,0,0.10963846,49,0,0.302785051,4200,7,0,2,0,4
17591,0,0.644923668,56,1,0.302776225,5366,6,1,1,0,0
20149,0,0.501249875,35,0,0.302775442,7133,8,0,2,0,3
74114,0,0.441477554,47,0,0.3027726,8583,11,0,2,0,1
40705,0,0,69,1,0.302752294,7411,3,0,0,0,0
135706,1,0.9999999,38,1,0.302750119,4217,2,1,2,0,2
22525,0,0.273674723,45,0,0.302717901,3200,8,0,0,0,2
23078,0,0.169751783,56,0,0.302715699,18300,6,0,1,0,0
138760,0,0.210206778,55,0,0.302714363,5562,11,0,1,0,0
46602,0,0.352668019,52,1,0.302707558,7792,11,0,2,0,1
31840,0,0.047782347,44,0,0.30270643,5800,19,0,1,0,1
37892,0,0.130172905,56,1,0.302701801,5995,26,0,2,0,0
84622,0,0.013160866,55,0,0.302696753,5450,15,0,4,0,0
40560,0,0.953069795,37,0,0.302693114,6200,5,0,2,0,0
83589,0,0.001976706,44,0,0.302692665,5384,9,0,1,0,2
139774,0,0.38072841,54,4,0.302687963,7700,10,0,1,0,0
4687,0,0.399444283,71,0,0.302687173,5916,5,0,1,0,2
45694,0,0.339319088,33,0,0.302671573,6250,8,0,0,0,0
140262,0,0.010225477,40,0,0.302664975,3151,4,0,1,0,0
120964,0,0.041708332,48,0,0.302658487,4400,9,0,2,0,0
82040,0,0.087387113,60,0,0.302656384,5834,12,0,1,0,0
16215,0,0.725857325,44,2,0.302616231,6000,8,0,1,0,0
136057,0,0.011474223,41,0,0.302610759,7583,6,0,1,0,0
141006,0,0.52003478,26,0,0.302599422,4500,5,0,0,0,0
92628,0,0.01891639,30,0,0.302597154,15670,15,0,4,0,0
143427,0,9.89e-05,49,0,0.302596862,7200,5,0,1,0,0
83234,0,0.369987286,44,0,0.3025943,18000,7,0,3,0,2
142975,0,0.340724376,49,0,0.302587177,8000,13,0,1,0,5
50124,0,0.027718108,78,0,0.302579596,4302,7,0,1,0,0
81695,0,0.222503666,43,0,0.302568836,6500,6,0,3,0,2
83129,0,0.077100726,49,0,0.302567583,8840,20,0,1,0,1
62368,0,0.149800015,40,0,0.302565811,3000,3,0,1,0,3
62555,0,0.050347483,86,0,0.302549966,2901,3,0,1,0,1
13818,0,0.472026399,55,0,0.302542925,4600,4,0,1,0,1
58483,0,0.0478773,52,0,0.302498965,7242,9,0,2,0,0
145285,0,0.294960492,61,0,0.302491668,6300,14,0,1,0,1
137960,0,0.542818837,49,0,0.302488285,15150,11,0,3,0,0
67041,0,0.009470001,51,0,0.30248146,7011,16,0,2,0,1
117185,0,0.002630475,65,0,0.302473262,2991,21,0,1,0,0
53820,0,0.128860445,79,0,0.302462192,8000,9,0,1,0,0
86296,0,0.135633354,63,0,0.302452742,6400,12,0,1,0,1
125992,0,0.041497406,45,0,0.302441838,5200,9,0,1,0,2
11738,0,0.004548532,44,0,0.302436635,8166,6,0,1,0,3
52043,0,0.153252403,30,0,0.30243261,6083,11,0,1,0,0
12434,0,0.015801142,68,0,0.302431266,4400,11,0,2,0,0
101834,0,0.276531159,40,0,0.302430985,2426,7,0,0,0,1
60907,0,0.013649318,28,0,0.302424394,4000,6,0,2,0,0
67711,0,0.875164993,40,0,0.302424394,4000,2,0,0,0,1
123750,0,0.020848958,57,0,0.302416134,10015,9,0,3,0,0
104954,0,0.025594881,62,1,0.302407516,3405,8,0,1,0,1
136438,0,0.9279838,27,0,0.302400739,4331,8,0,0,0,0
105566,0,0.048220691,64,0,0.3023997,5333,10,0,1,0,3
1295,0,0.020212314,55,0,0.302395774,5300,13,0,1,0,0
90719,0,0.135955002,58,0,0.302381392,5416,7,0,2,0,0
142417,0,0.000128197,52,0,0.302374011,2400,6,0,1,0,1
99122,0,0.023666141,54,0,0.302355682,3862,8,0,1,0,1
86159,0,0.9999999,33,0,0.302353798,4120,5,0,0,0,0
97044,0,0.712688099,37,0,0.30235341,7520,9,0,1,0,2
35093,0,0,53,0,0.302339532,5000,9,0,1,0,2
149071,0,0.490772195,30,0,0.302332626,3300,10,0,0,0,0
49353,0,0.505486698,68,0,0.302325581,2450,8,0,0,0,0
27693,0,0.725967001,67,0,0.302315609,9327,6,0,2,0,1
89395,0,0.038084603,70,0,0.302295816,12500,12,0,1,0,0
23861,0,0.197178137,59,0,0.302292829,17750,13,0,2,0,2
70643,0,0.275486226,57,0,0.302267129,19892,8,0,4,0,0
82292,0,0.014224751,59,1,0.302261191,6500,9,0,2,0,0
53709,0,0.403305324,33,0,0.302261191,4333,7,0,2,0,2
11814,0,0.039849125,41,0,0.302261008,10083,10,0,1,0,2
73735,0,0.363664334,43,0,0.302234888,6666,7,0,2,0,2
103356,1,0.882154469,66,1,0.302232589,3000,6,0,0,3,0
70885,0,0.042490137,55,0,0.302223133,9760,8,0,2,0,2
49863,0,0.42603495,50,2,0.302209321,6200,4,0,2,0,1
71572,0,0.168962548,52,0,0.302201193,9721,16,0,1,0,4
1253,0,0.874912509,46,0,0.302199741,8500,4,0,1,0,0
6409,0,0.399370607,71,0,0.302195236,2140,3,0,0,0,0
116843,0,0.003332778,36,0,0.30218509,7779,5,0,1,0,3
85750,0,0.021339599,48,0,0.302168614,16000,9,0,2,0,6
45299,0,0.029120918,62,0,0.302167294,5582,9,0,1,0,1
71260,0,0.887587488,23,0,0.302158273,2084,5,0,0,0,0
128859,0,0.0069995,38,0,0.30215034,5440,4,0,1,0,3
11389,0,0.396276538,59,2,0.30212896,9816,7,0,1,0,3
99634,0,0.314503254,43,0,0.302126886,5500,7,0,1,0,3
111079,0,0.460310794,40,0,0.302101576,2283,3,0,0,0,0
137724,0,0.155549142,56,0,0.302100418,18900,12,0,5,0,0
41144,0,0.012474153,51,0,0.302096398,5580,10,0,1,0,0
109026,0,0.105586811,55,0,0.302094328,18000,5,0,2,0,0
8763,0,0.041068972,41,0,0.30208429,10890,8,0,1,0,1
96939,0,0.310161654,42,0,0.302080853,21000,12,0,1,0,2
20470,0,0.499666889,43,0,0.302075327,1300,4,0,0,0,3
68457,0,0.048366376,40,0,0.302074184,14800,7,0,2,0,3
7587,0,0,55,0,0.302058162,12000,5,0,1,0,3
143069,0,0.003720065,36,0,0.302054414,1800,6,0,0,0,0
46815,0,0.234840713,51,0,0.302051084,5167,28,0,1,0,0
135890,0,0.032787289,60,0,0.302045553,6892,11,0,1,0,0
91210,0,0.074090362,63,0,0.302039592,3333,8,0,2,0,1
36990,1,0.069422139,27,2,0.302024989,2320,8,1,0,0,2
120961,0,0.115721595,31,0,0.302024747,5333,12,0,2,0,0
40736,1,0.798571965,39,1,0.302016894,5800,8,1,0,1,2
37215,0,0.210946055,57,0,0.302008853,2936,7,0,1,0,0
87337,0,0.002651971,67,0,0.301995447,7466,11,0,2,0,0
77525,0,0.903809619,67,0,0.301991551,8284,5,0,2,0,1
72706,0,0.136660442,58,0,0.3019898,13920,12,0,2,0,0
91742,0,0.502573558,50,1,0.301974835,12000,11,0,2,0,2
9388,1,0.225555301,54,3,0.301973853,3900,11,1,0,0,3
7818,0,0,41,0,0.301970009,3400,5,0,1,0,1
82870,0,0.342734984,72,0,0.301969185,12136,7,0,5,0,0
122163,0,0,49,0,0.301960784,5099,16,0,3,0,0
63340,0,0.282346679,44,0,0.301960341,17700,6,0,2,0,2
24836,0,0.002223964,62,0,0.301959916,9030,12,0,2,0,1
17224,0,0.036952381,59,1,0.301949675,6000,13,0,1,0,0
65146,0,0.325713625,42,0,0.301933108,9776,15,0,4,0,2
36604,0,0.42973003,34,0,0.301908353,8750,6,0,0,0,2
147995,0,0.178524027,42,0,0.301891338,8300,7,0,1,0,0
148504,0,0.047538119,49,0,0.301880803,12600,7,0,1,0,0
123728,0,0.522189153,70,0,0.301861252,11819,12,0,1,0,0
131447,0,0.824058647,54,0,0.301849075,2000,7,0,0,0,0
13106,0,0.020027999,63,0,0.301849075,2000,9,0,1,0,0
63795,0,0.565445455,49,1,0.301821215,7192,13,0,3,0,1
105925,0,0.07294961,41,0,0.301751094,6395,3,0,1,0,2
111143,0,0.996437723,52,0,0.301746956,5666,4,0,1,0,0
29988,0,0.168963784,63,0,0.3017415,8440,9,0,2,0,0
2997,0,0.229305801,41,3,0.301740096,5401,11,0,2,0,0
51531,0,0.561071015,38,1,0.301739652,5000,8,0,0,0,2
21521,0,0.410117701,54,0,0.301733333,7499,11,0,1,0,0
28753,0,0.011947794,37,0,0.301730921,5083,11,0,1,0,1
77154,0,0.136462118,53,0,0.301706558,9316,15,0,3,0,1
17804,1,0.9999999,23,0,0.301698302,1000,1,0,0,0,0
40968,1,0.855532652,33,1,0.301674581,4000,10,0,0,0,3
135510,0,0.99760048,52,2,0.30167119,7000,14,0,1,0,0
76472,0,0,58,0,0.301664087,5167,6,0,1,0,0
20389,0,0.422718742,78,0,0.301634918,6666,8,0,1,0,1
81681,0,0.747560026,51,0,0.301634135,8811,14,0,1,0,1
43707,0,0.043406261,48,1,0.301629238,9083,8,0,1,0,3
139131,0,0.007120566,37,0,0.301628106,3500,12,0,1,0,0
140002,0,0.035840333,55,0,0.301616397,6000,12,0,1,0,2
63524,0,0,56,1,0.3016151,5138,6,0,2,0,3
17868,0,0.025952318,54,0,0.301608945,11000,6,0,2,0,2
44594,0,0.123990462,50,1,0.301606329,8341,9,0,2,1,2
144122,0,0.244532378,62,0,0.301605319,6166,11,0,2,0,0
84603,0,0,47,0,0.301603064,7048,5,1,2,0,0
143657,0,0.760957958,54,0,0.301594674,6458,9,0,0,0,0
109384,0,0.010757304,40,1,0.301587302,8000,14,1,2,3,0
8225,0,0.001181782,55,0,0.301587302,8000,6,0,1,0,2
56512,0,0.057606759,51,0,0.301532613,8416,16,0,1,0,0
118161,0,0.00961876,39,0,0.301522053,9000,16,0,2,0,0
9878,0,0.518365071,38,0,0.301521438,3614,7,0,0,0,2
2178,0,0.576351207,65,0,0.301519757,6579,9,0,1,0,1
42132,0,0.313294778,51,0,0.301515733,10423,13,0,2,0,0
65083,0,0.107881535,52,0,0.301507538,5571,7,0,1,0,0
53164,0,0.673853942,47,0,0.30150683,7100,10,0,2,0,2
135993,0,0.575453845,53,0,0.301497063,5276,6,0,2,0,2
68094,0,0.9999999,65,0,0.301488058,7996,3,0,1,0,1
43407,0,0.900097635,47,0,0.301479751,12839,17,0,2,0,1
36697,0,0.959560049,49,0,0.301469853,10000,8,1,0,0,2
128111,0,0.925933862,33,0,0.301449953,4275,5,0,1,0,0
56922,0,0.514242596,67,0,0.301449758,6000,3,0,1,0,1
118776,0,0.118921702,55,0,0.301448947,8833,8,0,2,0,0
30087,0,0.521946342,52,0,0.30144657,15000,8,0,2,0,0
23926,0,0.372862923,42,0,0.301433982,23500,10,0,3,0,3
117204,0,0.043755826,61,0,0.301424644,4000,5,0,1,0,0
22332,0,0.40121899,27,0,0.30142253,2600,3,0,0,0,0
23173,0,0.460515156,45,0,0.301415887,16667,12,0,1,0,4
69569,0,0.02389761,25,0,0.301415487,1200,5,0,0,0,0
127473,0,0.718135584,36,0,0.3014068,8529,6,0,1,0,2
40247,0,0.072246388,54,0,0.30140445,6336,3,0,1,0,0
42114,0,0.9999999,31,3,0.301395543,4800,6,0,0,0,2
84738,0,0.153791859,40,0,0.301389905,4100,5,0,1,0,3
137087,0,0.696665167,45,1,0.301389905,4100,4,0,2,0,3
69116,1,0.53982006,39,2,0.301383399,7083,5,1,1,0,0
100705,0,0,42,0,0.301369863,10438,5,0,1,0,2
113128,0,0.104010773,60,0,0.30135682,4200,6,0,2,0,0
143031,0,0.67648273,43,0,0.301353814,7681,10,0,0,0,3
34397,0,0,24,0,0.301349325,2000,2,0,1,0,0
143570,0,0.898203593,33,0,0.301349325,2000,2,1,0,0,0
87341,0,0.26853542,70,0,0.301347035,7200,7,0,1,0,0
36737,0,0.113791274,36,0,0.301339732,5000,9,0,2,0,1
21774,0,0.438251235,85,1,0.301339732,5000,8,0,1,0,1
95506,0,0.092843448,55,0,0.301315206,13533,10,0,1,0,2
59608,0,0.529578404,60,0,0.30130074,8917,4,0,1,0,4
96219,0,0,62,0,0.301298314,6700,5,0,1,0,1
43716,0,0.491751412,38,2,0.301289742,6667,8,0,1,0,3
127442,0,0.554489102,52,0,0.301287208,2485,5,0,0,0,0
144695,0,0.045444751,32,0,0.301283119,6000,7,0,1,0,0
129448,0,0.008943948,68,0,0.301269873,10000,5,0,2,0,0
23063,0,0.067357306,39,0,0.301266385,4500,3,0,1,0,0
128536,0,0.08131978,40,2,0.30123955,6937,6,0,2,0,3
147034,0,0.273769152,66,1,0.301235423,8660,9,0,1,1,1
114372,0,0.581831615,67,0,0.301230378,2356,7,0,0,0,0
145170,0,0.923131866,49,0,0.301224898,12000,8,0,1,0,5
24241,0,0.00599988,48,0,0.301224624,12166,7,0,2,0,2
130223,0,0.546491068,53,1,0.301222549,8833,8,0,1,0,2
119582,0,0.141559916,62,0,0.301204819,5477,5,0,1,0,1
103170,0,0.024932025,41,0,0.301190476,7559,11,0,2,0,1
93997,0,0.535329827,53,0,0.301178823,19001,18,0,2,0,2
54315,0,0.516224099,66,0,0.30117291,18500,13,0,3,0,0
12782,0,0,33,0,0.301165581,5833,5,0,2,0,0
120569,0,0.496532775,58,0,0.301163587,4382,5,0,1,0,0
16565,0,0.111861017,51,0,0.301162558,9977,5,0,2,0,2
17053,0,0.497076023,59,1,0.301155889,3200,5,2,2,0,0
44732,0,0.003460596,47,0,0.301139772,3333,11,0,1,0,0
29869,0,0.08550009,77,0,0.301135401,5900,20,0,2,0,1
68926,0,0.651591615,35,0,0.301132578,1500,3,0,0,0,0
15748,0,0.478297553,58,1,0.301130918,5216,14,1,2,0,0
122537,0,0.032443249,82,0,0.301118858,6166,16,0,1,0,1
78527,0,0.009557006,31,0,0.301107126,12825,13,0,4,0,0
12282,0,0.106517481,57,0,0.301094384,18000,21,0,2,0,1
98033,0,0.200483293,33,0,0.301087364,8000,6,0,1,0,2
882,0,0.15189171,59,0,0.301074556,15075,13,0,2,0,0
138905,0,0.94369591,50,0,0.301069893,10000,12,0,0,0,1
57299,0,0.021281369,50,0,0.30103201,11433,11,0,2,0,2
68629,0,0.091269408,43,0,0.301009483,6537,5,0,2,0,3
56232,1,0.9999999,55,1,0.30097456,7900,2,0,1,1,2
14263,0,0.129353609,41,0,0.300973499,3697,8,0,1,0,4
50179,0,0.9999999,52,4,0.300970874,2780,2,1,0,0,0
49906,0,0.03452002,44,0,0.300966862,12100,12,0,2,0,2
49586,0,0.660226516,25,0,0.300963941,2800,8,0,0,0,0
131125,0,0.243981355,60,0,0.300925926,8423,16,0,1,1,1
122562,0,0.99905886,50,0,0.300924769,4000,3,0,0,0,0
14851,0,0.087483375,46,0,0.300915063,8523,8,0,2,0,0
63091,0,0.03693736,75,0,0.300909091,4399,14,0,2,0,0
7230,0,0.015286155,60,1,0.300900723,10102,16,0,1,0,0
103204,0,0.9999999,37,0,0.300873908,800,2,0,0,0,2
54397,0,0.010999421,62,0,0.30086877,2186,4,0,1,0,0
15696,0,0.426982115,27,0,0.300864553,1734,10,0,0,0,0
535,0,0.040186458,35,0,0.300839136,5600,8,0,2,0,1
43850,0,0.297713637,53,0,0.300817934,3300,9,0,0,0,0
74683,0,0.184801126,54,0,0.300817815,20297,9,0,4,0,3
119258,0,0.093695126,76,0,0.300815892,2818,7,0,1,0,1
63049,0,0.883529381,36,0,0.300812444,14400,14,0,2,0,2
113308,0,0.153475217,48,0,0.300796991,11166,12,0,3,0,0
72817,0,0.44571346,47,1,0.300791113,5940,6,0,1,0,2
4673,0,0.504657109,75,0,0.300789853,52667,30,0,10,0,0
149389,0,0.05331696,56,0,0.300786632,22500,21,0,3,0,1
142263,0,0.152682375,53,0,0.300783203,6000,8,0,1,0,0
148540,1,1.359550562,55,3,0.300779459,2180,7,0,1,0,2
46263,0,0.016206305,62,0,0.300761277,8800,15,0,1,0,1
94231,0,0.647217974,29,0,0.30075522,2250,6,0,0,0,0
49022,0,0.340424597,52,0,0.300752724,8900,5,0,1,0,3
5102,0,0.007026869,59,0,0.30071599,9636,5,0,2,0,2
73724,0,0.112126839,50,0,0.300715564,5589,5,0,2,0,2
73891,0,0.05296346,51,0,0.300713468,11352,9,0,1,0,1
140933,0,0.013740562,59,0,0.300695982,6321,3,0,1,0,0
54044,0,0.177886245,55,0,0.300695944,12500,13,0,2,0,3
134968,0,0.027779954,55,0,0.300690592,8832,9,0,2,0,1
7436,0,0.954197875,47,1,0.300676293,5470,7,0,1,0,2
115645,0,0.9999999,41,0,0.300666032,1050,2,0,0,0,1
84557,0,0.012393182,42,0,0.300663803,2560,8,0,1,0,2
89190,0,0.642371746,48,0,0.300651354,5833,11,0,0,0,4
144647,0,0.046514629,64,0,0.300635145,4250,4,0,1,0,0
114802,0,0.021872569,54,0,0.300633263,9000,9,0,1,0,2
102476,0,0.407521011,40,2,0.300632691,14382,9,0,2,0,4
35443,0,0.175607873,49,1,0.300631881,15350,11,0,3,0,2
45225,0,0.48106716,28,1,0.300615385,3249,7,0,1,0,0
106775,0,0.565326294,54,1,0.300603549,11100,11,0,2,0,0
32638,0,0.040721775,27,0,0.300599867,4500,5,0,1,0,0
133230,0,0.849259597,58,1,0.30059585,14600,13,0,0,0,1
54580,0,0.485339809,63,0,0.300590523,13885,11,0,4,0,0
118841,0,0.908193238,53,1,0.300587427,8000,10,2,0,1,2
2664,0,0.158624144,64,0,0.300579961,15000,10,0,2,0,0
87635,0,0.290850163,35,0,0.300574346,4700,12,0,0,0,0
29400,1,1.092467298,44,3,0.300569143,6500,40,0,0,0,1
86506,0,0.229561225,67,0,0.3005689,6327,15,0,1,0,0
47423,0,0.9999999,61,1,0.300566906,9348,11,0,1,0,0
132455,0,0.024284064,68,0,0.300565771,4241,16,0,1,0,0
105819,0,0.053163349,52,1,0.300565663,6540,8,0,2,0,0
70752,0,0.472849007,67,0,0.300560275,5532,7,0,2,0,0
86240,0,0.181768402,45,0,0.300556307,6650,7,0,2,0,1
86098,0,0.9999999,25,0,0.300546448,1280,1,0,0,0,1
107969,0,0.191590713,64,0,0.300539892,5000,13,0,2,0,1
75235,0,0.096440873,33,0,0.300539892,3333,13,0,0,1,0
127477,0,0.022933674,49,0,0.300528031,8900,8,0,2,0,0
111472,0,0.044736319,56,0,0.300515345,13000,17,0,1,0,1
103166,0,0,69,2,0.300485576,3500,12,0,1,0,0
132199,0,0.027427265,42,0,0.300468436,4482,4,0,1,0,3
97074,0,0.154671456,35,0,0.300455964,4166,17,0,0,0,0
117526,0,0.01165319,85,0,0.300453212,3750,17,0,1,0,0
121580,0,0.061746141,61,0,0.300440827,2948,8,0,0,0,2
10274,0,0.233894695,44,1,0.300407114,9333,17,0,2,0,4
136924,0,0.066499022,54,1,0.30040213,9200,9,0,2,0,0
13604,0,0.049878022,40,0,0.300389922,6667,6,0,1,0,1
132917,0,0.050543617,47,0,0.300385659,7000,11,0,0,0,1
46722,0,0.046495789,67,0,0.300381862,20949,14,0,2,1,0
109056,0,0.563518742,48,0,0.300379975,15000,8,0,1,0,0
59930,0,0.68422878,48,0,0.300369914,4054,5,0,0,0,2
34849,0,0.9999999,51,1,0.300369004,4064,6,0,1,0,0
112506,0,0.1062625,49,0,0.300354796,17192,5,0,2,0,2
61200,0,0.128939105,55,0,0.300348342,7750,19,0,1,0,0
110139,0,0.014925214,67,0,0.300339932,5000,10,0,1,0,0
43316,0,0.06659667,53,0,0.300299076,7355,8,0,1,0,0
34135,0,0.932613477,33,0,0.300291545,2400,5,0,0,0,2
3920,0,0.038641204,57,0,0.300284181,9500,18,0,1,1,0
100177,0,1.00839832,55,2,0.300274149,6200,5,0,1,0,4
41596,0,0,49,0,0.30027215,6613,11,0,1,0,3
101874,0,0.101432192,49,0,0.300265641,10916,15,0,2,0,0
120180,0,0.198880055,45,2,0.30025404,18500,12,0,2,0,2
20243,0,0.970524302,61,0,0.300232288,3443,3,0,1,0,0
71754,1,0.916324597,37,1,0.300225734,3100,6,0,0,0,0
72442,0,0.061972075,86,1,0.30021978,2274,20,0,1,0,0
147209,0,0.033559361,47,0,0.300197128,3550,11,0,1,0,0
73874,0,0.410394475,67,0,0.300189138,3700,4,0,1,0,0
84728,0,0,69,0,0.300173224,4040,7,0,1,0,0
88728,1,0.813108598,30,0,0.300155521,4500,11,0,0,0,0
141628,0,0.01223068,88,1,0.300155521,1285,7,0,0,0,0
122057,0,0.06604344,45,0,0.300152316,11160,4,0,1,0,2
106801,0,0.001645518,50,0,0.300137127,5833,6,0,1,0,2
33859,0,0.118620057,56,0,0.30012725,5500,5,0,2,0,0
11769,0,0.9999999,40,0,0.300099986,7000,2,0,1,0,0
102165,0,0.075007856,38,0,0.300098578,7100,12,0,1,0,1
100348,0,0.058713813,44,0,0.300097752,7160,14,0,2,0,2
42342,0,0.128612923,48,0,0.300092638,18350,10,0,2,0,2
6120,0,0.044326545,75,0,0.300064185,3115,7,0,1,0,0
23818,0,0.112039834,53,0,0.300055996,12500,10,0,2,0,2
125133,0,0,63,0,0.300052206,7661,6,0,2,0,0
51466,0,0.539685857,46,0,0.300050356,13900,6,0,1,0,3
55366,0,0.071770024,60,0,0.299986444,7376,10,0,2,0,1
65744,0,0.153969206,28,0,0.29997447,3916,5,0,0,0,0
13854,0,0.156210651,37,0,0.299971965,7133,6,0,1,0,3
95446,0,0.072135047,66,0,0.299957149,7000,13,0,2,0,0
60732,0,0.171957223,79,0,0.299942218,19036,22,0,3,0,1
61942,0,0.21284005,76,0,0.299925019,4000,10,0,1,0,0
1141,0,0.007353556,80,0,0.29991431,3500,16,0,0,0,1
5256,0,0.280765698,64,0,0.299911269,2253,9,0,0,0,2
143631,0,0,60,0,0.299901551,8125,10,0,2,0,2
89162,0,0.133879728,63,0,0.299898536,6898,9,0,1,0,1
61964,0,0.0755169,44,1,0.299890732,20133,10,0,4,0,3
136319,0,0.162567988,53,0,0.299888379,8062,18,0,1,0,1
69637,0,0.054544536,42,0,0.299881134,5888,7,0,1,0,1
116339,0,0.176566757,53,0,0.299880932,5878,8,0,1,0,0
129941,0,0.537537295,29,0,0.299880048,2500,7,0,0,0,3
86346,0,0.057049334,68,0,0.299864437,11064,7,0,4,0,0
9131,0,0.066720765,87,0,0.299863698,2200,18,0,1,0,0
92186,0,0.14715311,75,0,0.299861687,3614,11,0,1,0,0
33960,0,0.446236181,29,0,0.299850075,2000,7,0,0,0,0
46991,0,0.334071467,49,0,0.29984938,8630,14,0,2,0,0
65907,0,0.587281628,41,1,0.299847986,7893,10,0,0,0,4
123438,0,0.057778395,68,0,0.299843238,7016,8,0,1,0,1
55439,0,0.132948559,62,2,0.299838673,4338,15,0,1,1,0
144265,0,0.321174306,37,0,0.299825393,8017,8,0,0,1,1
67188,0,0.021409519,39,0,0.299824407,6833,16,0,1,0,0
143576,0,0.215604009,53,0,0.29981947,7200,8,0,1,0,1
87210,0,0.182448643,48,0,0.29978692,6100,13,0,1,0,0
76476,0,0.836572114,50,0,0.299786629,11247,15,0,1,0,1
98025,0,0.016444112,58,0,0.299780581,7291,8,0,2,0,1
30857,0,0.512592814,41,0,0.299770023,10000,5,0,1,0,1
25628,0,0.264271009,57,0,0.299761233,4606,7,0,2,0,0
39994,0,0.883116883,26,0,0.299750208,1200,2,0,0,0,0
58902,0,0,62,0,0.299744206,12900,9,0,2,0,0
46530,0,0.61992051,75,0,0.29973822,4583,14,0,0,0,0
6013,1,0.9999999,36,1,0.299729223,4800,5,2,1,0,3
24065,0,0.034353529,29,1,0.299729223,4800,3,0,1,0,0
14558,0,0.013107754,49,0,0.299725023,12000,10,0,2,0,1
22288,0,0.017920978,64,0,0.299714751,4907,6,0,2,0,1
107852,0,0.406382919,42,0,0.299713806,10132,9,0,2,0,1
95678,0,0.047805668,39,0,0.299713352,15000,15,0,1,0,4
82328,0,0.972319819,76,1,0.299711175,4500,17,0,1,0,0
104653,0,0.069438631,49,0,0.299699984,6332,2,0,1,0,1
10506,0,0,44,0,0.299693374,7500,9,0,1,0,3
91525,0,0.050932553,52,0,0.29969248,7153,11,0,2,0,0
121008,0,0.401380837,52,0,0.299690343,10333,11,0,2,0,0
75642,0,0.7634982,56,1,0.299675081,4000,8,0,1,1,1
113139,0,0.9999999,74,0,0.299675081,4000,10,0,1,0,0
125407,0,0.020753758,50,0,0.299670033,10000,7,0,1,0,0
51207,0,0.526702125,33,0,0.299668752,13584,18,0,1,0,1
43913,0,0.9999999,53,0,0.299666752,3900,8,0,0,0,2
127547,0,0.43140392,39,0,0.299657985,3800,4,0,1,0,0
107958,0,0.267619925,57,0,0.299651568,12914,20,0,3,0,3
96974,0,0.033166052,46,0,0.299639341,10258,6,0,2,0,2
14811,0,0.244482002,35,0,0.299625468,5606,12,0,2,0,0
59105,0,0.193818038,44,0,0.299622363,10856,9,0,1,0,0
10447,0,0.033654073,68,0,0.299617759,3400,17,0,1,0,0
19997,0,0.928238839,50,4,0.299610236,5900,7,0,1,0,1
29777,0,0.247769216,49,0,0.299592643,8100,20,0,1,0,1
146775,0,0.018849506,52,0,0.29956727,5083,15,0,2,0,0
53993,0,0.046581152,58,0,0.299566811,3000,12,0,1,0,0
30838,0,0.130496375,40,0,0.299560059,7500,8,0,1,0,2
134684,0,0.978813101,39,0,0.299549108,5100,7,0,0,0,2
110566,0,0.166093862,55,1,0.299531753,6833,20,0,1,0,0
3665,1,0.29814801,61,0,0.299518226,11000,21,0,3,0,0
128714,0,0.212358818,65,0,0.299510742,4700,9,0,1,0,1
17320,0,0.156345253,78,0,0.299507851,4266,7,2,1,0,0
56997,0,0.406931602,55,1,0.299503274,8857,5,0,2,0,0
68525,0,0.192736049,61,0,0.29949604,6944,19,0,1,0,0
