"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","click_bool","gross_bookings_usd"
101487,26453,14,100,272,2444,"100",31381,4,9,1,5.06,2641,0,9,176.01,0,15438,2,16,4,0,2,0,75413,5366,1,0,28740
101488,36399,32,220,198,978,"219",1230,3,7,0,5.83,6700,0,13,259.32,0,24700,5,59,2,0,1,0,75413,283792,0,0,28740
101492,17113,5,219,272,2444,"219",130586,2,8,1,1.39,5015,0,1,119,0,18549,1,5,2,0,1,1,75413,258292,0,1,3068
101508,35183,5,219,272,2444,"55",73335,5,9,1,5.33,158,0,29,800,0,10979,1,18,2,0,1,1,75413,172025,0,0,28740
101512,28846,22,92,272,2444,"205",2149,2,8,0,4.42,3181,0,7,44.9,0,18357,3,5,2,0,1,1,75413,289504,1,0,28740
101529,2098,15,55,272,2444,"81",5752,3,1,0,3.18,60,4.24,30,71.44,0,25614,3,127,2,0,1,0,75413,289504,1,0,28740
101550,17312,5,219,272,2444,"219",82065,3,9,1,1.95,3126,0,1,105,0,23542,1,6,1,0,1,0,75413,15514,0,0,28740
101553,15062,5,219,272,2444,"219",4544,3,8,1,2.94,639,0,27,114,0,8026,3,47,2,2,1,1,75413,194070,0,0,28740
101563,51689,5,219,272,2444,"219",81992,3,9,1,2.89,607,0,1,259,0,7708,3,17,2,1,1,1,75413,289504,0,0,28740
101577,18641,14,100,272,2444,"219",98723,4,9,0,4.03,117,0,31,277.61,0,13216,6,50,2,0,1,0,75413,136428,0,0,28740
101579,24445,14,100,272,2444,"100",15220,4,8,1,2.56,1125,0,3,225.42,0,22132,1,1,2,0,1,1,75413,289504,1,0,28740
101587,58995,5,219,272,2444,"219",71020,3,9,1,3.53,671,0,7,139,0,22616,1,19,2,0,1,1,7824,76577,1,0,28740
101589,47365,5,219,272,2444,"219",105232,2,3,0,2.4,108,0,3,60,0,25335,1,4,1,1,1,1,75413,35000,0,0,28740
101593,8382,9,59,272,2444,"59",7851,5,9,1,2.2,972,0,4,141.18,1,1785,3,26,4,2,2,0,75413,289504,0,0,28740
101605,47746,14,100,272,2444,"219",45282,2,5,1,3.04,8727,0,28,74.18,0,26523,1,3,2,2,1,1,75413,47805,0,0,28740
101613,9934,5,219,272,2444,"219",126163,2,6,1,2.08,4123,0,11,93,0,2346,1,85,2,0,1,1,75413,218532,0,0,28740
101626,43631,14,100,272,2444,"99",67513,2,8,0,1.1,8727,0,34,63.12,0,8118,1,38,2,0,1,0,75413,144541,0,0,28740
101638,17463,24,216,271,1722,"92",74640,5,9,0,4.53,1420,0,4,261.7,0,6991,1,4,2,0,1,1,75413,289504,1,0,28740
101658,19152,24,117,272,2444,"216",128224,3,8,0,3.5,1472,0,9,104.68,0,8609,3,11,2,0,2,1,75413,289504,0,0,28740
101659,50115,24,216,272,2444,"225",5376,4,8,0,4.04,539,0,7,87.51,1,11308,3,45,2,0,1,1,75413,289504,0,0,28740
101660,25759,5,219,272,2444,"98",17686,4,1,0,3,108,0,30,77,0,16359,1,67,4,0,2,0,75413,262963,0,0,28740
101665,21301,15,55,272,2444,"219",29250,2,8,1,0,43,0,26,111.09,0,8156,1,95,2,0,1,1,75413,289504,1,0,28740
101672,46887,5,219,272,2444,"219",4256,4,9,1,4.62,683,0,6,139,0,18774,4,9,2,1,1,0,75413,189145,1,0,28740
101686,9947,5,219,272,2444,"219",63809,4,9,1,1.79,8727,0,19,129,0,22616,1,2,2,0,1,1,75413,289504,0,0,28740
101708,34095,14,100,272,2444,"219",30878,2,5,0,5.86,5953,0,10,151.78,0,24700,3,22,1,2,1,0,75413,289504,0,0,28740
101715,50148,5,219,272,2444,"100",85930,2,6,1,3.09,188,0,28,107,0,6948,4,6,2,1,1,0,75413,127549,1,0,28740
101727,23375,5,219,272,2444,"219",104480,2,7,0,1.95,4091,0,1,123,0,19812,4,20,2,3,1,0,75413,140400,0,0,28740
101746,3136,1,13,272,2444,"55",94663,3,8,0,5.46,3330,5.35,6,199.18,0,19392,2,41,3,1,2,1,75413,289504,1,1,26041
101764,52516,14,100,272,2444,"100",128677,3,7,1,4.56,1467,0,22,133.63,0,2142,2,50,1,0,1,1,75413,127416,0,0,28740
101770,39255,22,219,272,2444,"92",6373,3,1,0,1.95,22,0,26,0.09,0,14669,2,36,2,0,1,1,75413,238978,0,0,28740
101771,56372,5,219,272,2444,"219",14053,3,4,0,2.2,8727,0,3,381,0,22620,4,2,1,2,1,0,75413,254515,1,0,28740
101780,50530,18,129,272,2444,"129",88340,4,9,1,4.9,618,0,12,186.08,0,18433,1,10,2,0,1,1,75413,24036,0,0,28740
101787,5084,11,103,272,2444,"103",51086,4,6,0,3.5,1668,0,7,49.35,1,1647,3,72,2,0,1,0,25105,289504,0,0,28740
101800,35051,7,100,272,2444,"100",30139,2,7,1,3.26,461,0,10,153.74,1,19215,2,11,3,1,1,1,75413,289504,0,0,28740
101804,42465,5,219,50,98,"219",139080,4,9,1,2.94,770,0,8,129,0,11357,1,2,1,0,1,0,75413,289504,0,0,28740
101809,35195,5,219,272,2444,"219",97053,4,8,0,5.06,4741,0,32,187,0,25426,6,27,1,0,1,0,75413,3852,0,0,28740
101828,56667,5,219,272,2444,"35",138391,4,8,0,3.64,8727,0,8,88,0,7309,3,183,2,2,1,0,75413,63416,0,0,28740
101833,39544,5,219,272,2444,"219",12749,3,1,1,1.79,8727,0,14,140,0,17100,3,29,1,0,1,1,75413,79555,0,0,28740
101845,30767,5,219,272,2444,"219",6623,3,9,1,4.36,193,0,13,199,0,5143,3,5,1,0,1,1,75413,249154,0,0,28740
101853,27688,5,219,272,2444,"219",15919,4,9,0,2.83,8727,0,4,169,0,20819,1,0,2,2,1,1,75413,46893,0,1,7854
101864,2786,5,219,272,2444,"31",3766,3,6,0,5.08,2004,5.05,12,100,0,27966,1,49,2,0,1,0,75413,213820,1,0,28740
101873,29567,5,219,272,2444,"219",110484,3,9,1,2.3,25,0,3,119,0,2755,1,0,1,0,1,0,75413,135693,0,0,28740
101880,24521,5,219,272,2444,"219",10134,2,8,1,2.77,8727,0,33,46,1,5848,3,4,1,0,1,0,75413,66762,0,0,28740
101881,8864,5,219,272,2444,"219",112467,3,8,1,1.39,2051,0,3,90,0,15728,2,0,1,2,1,0,75413,51303,0,0,28740
101884,55159,15,55,272,2444,"55",48394,3,7,1,4.19,3207,0,13,304.23,1,24556,1,302,4,0,2,1,75413,289504,0,0,28740
101894,30335,5,219,272,2444,"98",84457,4,9,0,5.01,279,0,27,106,1,24731,4,58,4,0,1,0,75413,268327,0,0,28740
101917,58516,32,220,272,2444,"161",103336,3,1,0,3.33,8727,0,15,29.24,0,18808,2,70,2,0,1,0,75413,180005,0,0,28740
101924,193,5,219,272,2444,"219",121675,4,9,0,3.83,161,5.89,15,275,0,15307,1,13,1,0,1,1,75413,36688,0,0,28740
101943,956,15,55,272,2444,"219",109576,4,6,1,3.09,409,5.43,14,196.08,0,23695,1,116,2,0,1,0,73216,289504,0,0,28740
101961,52661,5,219,272,2444,"219",121240,3,9,1,2.77,3777,0,19,81,0,27124,1,51,2,0,1,1,75413,41352,0,0,28740
101963,23498,24,216,272,2444,"98",7637,5,6,0,3.89,8727,0,15,109.92,1,556,1,30,2,0,1,1,75413,289504,0,0,28740
101979,36042,12,99,272,2444,"99",115280,2,5,1,1.39,211,0,6,62.49,0,14721,1,10,3,0,1,1,75413,289504,0,0,28740
102016,30487,5,219,272,2444,"219",118508,4,7,0,0.69,396,0,4,144,0,971,1,4,2,0,1,1,75413,78167,1,0,28740
102020,22588,15,55,272,2444,"31",53571,3,8,0,6.48,2311,0,15,198.72,0,23495,7,55,2,1,1,0,75413,289504,0,0,28740
102021,38417,5,219,272,2444,"219",17828,0,1,0,2.64,1980,0,11,259,0,9942,1,2,2,0,1,1,10266,85375,0,0,28740
102035,33624,5,219,272,2444,"219",70808,2,7,1,2.4,8727,0,25,190,0,5614,2,41,2,0,1,0,75413,72175,0,0,28740
102084,35665,5,219,272,2444,"219",15972,2,6,1,2.4,1143,0,3,70,0,9942,1,1,2,0,1,1,75413,289504,0,0,28740
102104,28621,5,219,272,2444,"219",80918,0,9,1,1.1,8727,0,22,109,0,24078,3,13,2,1,1,1,75413,273789,1,0,28740
102105,5851,5,219,272,2444,"219",78815,3,9,1,2.94,1512,0,18,118,0,5028,3,66,4,0,1,1,75413,34204,1,1,28740
102111,23963,5,219,272,2444,"219",9264,3,7,0,2.64,1351,0,9,250,1,15297,3,8,1,3,1,1,75413,16411,1,1,28740
102122,8596,32,220,272,2444,"98",81152,4,6,0,1.61,38,0,22,53.44,1,15942,8,126,2,0,1,0,75413,169548,1,0,28740
102123,18313,5,219,272,2444,"219",87490,3,8,1,1.95,265,0,2,121,1,13870,1,4,2,2,1,1,75413,281886,0,0,28740
102126,26702,24,216,272,2444,"213",99887,4,9,1,3.83,725,0,20,189.38,0,11696,1,13,1,0,1,1,75413,289504,0,0,28740
102160,53065,5,219,272,2444,"219",73421,4,9,1,0,8727,0,8,202,1,22568,1,28,2,0,1,1,75413,54849,1,0,28740
102166,45785,12,55,272,2444,"99",31118,4,8,1,6.15,196,0,31,649.44,0,13292,1,1,2,0,1,0,75413,289504,0,0,28740
102169,5330,14,100,272,2444,"100",18670,3,8,1,2.56,2327,0,13,170.27,0,10885,1,5,2,0,1,1,75413,273497,0,0,28740
102178,28334,5,219,272,2444,"219",11728,5,10,0,0.69,8727,0,9,212,1,7583,1,1,2,0,1,0,75413,385,0,0,28740
102185,45125,14,100,272,2444,"100",21653,3,8,1,1.1,8727,0,13,105.19,1,12201,1,2,1,0,1,0,75413,100448,0,0,28740
102187,38121,19,158,272,2444,"158",96115,3,10,0,2.64,3763,0,16,249.62,0,13356,3,44,2,0,1,1,75413,245016,0,0,28740
102197,48690,5,15,272,2444,"15",129796,5,8,1,4.64,301,0,20,123,1,8660,7,3,2,0,1,0,75413,289504,0,0,28740
102206,53129,5,219,272,2444,"219",5286,5,9,1,4.28,508,0,16,272,1,5045,1,16,2,0,1,1,11762,21325,0,0,28740
102214,2335,12,99,272,2444,"99",60990,0,8,1,2.94,8727,5.17,9,181.96,0,798,1,17,1,0,1,0,75413,289504,0,0,28740
102234,19762,15,55,272,2444,"219",85000,4,8,0,3.89,40,0,31,281.65,0,13216,2,79,2,1,1,1,75413,289504,0,0,28740
102235,52320,19,79,272,2444,"55",42694,3,5,0,5.69,489,0,24,98.12,1,10979,1,96,1,0,1,0,75413,289504,0,0,28740
102245,15327,14,100,272,2444,"219",118696,3,9,0,3.04,32,0,28,344.22,0,3694,5,42,2,1,1,0,75413,239841,1,0,28740
102258,13272,5,219,272,2444,"219",14798,2,8,0,2.56,1880,0,3,70,0,19069,3,13,2,0,1,1,75413,19103,0,0,28740
102275,18894,5,219,272,2444,"219",6903,2,8,0,2.83,3684,0,3,146,0,19855,3,4,2,1,1,1,75413,22227,1,1,28740
102280,1102,5,219,272,2444,"219",43285,3,9,1,2.71,312,5.14,6,119,0,2518,4,64,1,1,2,0,75413,289504,1,0,28740
102295,38171,5,219,272,2444,"219",96170,3,9,1,2.08,935,0,9,139,0,17134,1,9,2,0,1,1,75413,71614,0,0,28740
102321,58311,5,219,272,2444,"219",13616,2,6,1,1.95,216,0,7,45,0,12382,1,11,2,0,1,1,75413,256649,0,0,28740
102352,34815,5,219,272,2444,"219",113676,3,8,0,2.4,170,0,9,119,0,15353,2,8,2,1,1,0,75413,289504,0,0,28740
102359,23215,18,129,272,2444,"219",73789,2,8,1,0.69,8727,0,2,119.84,0,10193,2,103,2,0,1,0,75413,214762,1,1,28740
102378,8868,5,129,272,2444,"129",113064,5,9,1,4.49,820,0,1,241,0,11507,2,3,2,0,1,1,75413,289504,0,0,28740
102382,11327,5,219,272,2444,"219",43777,3,8,1,2.08,564,0,22,101,0,4748,2,11,1,0,1,0,75413,131743,1,0,28740
102399,15386,5,219,272,2444,"219",114024,3,8,0,1.79,689,0,3,299,0,27608,2,32,2,2,1,1,75413,289504,0,0,28740
102427,14865,5,219,272,2444,"219",82528,3,7,1,2.2,1304,0,9,70,0,24897,1,0,2,0,1,1,75413,165220,0,0,28740
102462,22870,5,219,272,2444,"219",35956,2,8,1,2.08,40,0,13,71,0,21808,1,15,2,0,1,1,3769,17331,1,0,28740
102464,48140,5,219,272,2444,"219",73671,3,9,1,0,8727,0,16,169,0,25877,1,32,2,0,1,1,75413,149865,0,0,28740
102475,55647,22,92,272,2444,"216",56143,3,7,0,3.99,235,0,18,59.51,1,25055,1,17,2,0,1,0,75413,289504,0,0,28740
102481,11909,5,219,272,2444,"219",107188,4,8,1,1.39,736,0,12,220,0,15566,1,3,1,0,1,0,75413,37219,0,0,28740
102484,29836,5,219,272,2444,"219",51624,2,7,1,2.83,8727,0,6,65,0,11965,1,3,2,0,1,0,75413,216877,0,0,28740
102488,30926,5,129,272,2444,"129",61625,3,8,0,4.85,5994,0,1,87,1,7015,1,1,1,0,1,0,75413,281891,0,0,28740
102494,39490,14,100,272,2444,"219",111508,3,9,0,4.75,1453,0,16,189.66,1,18774,4,15,2,2,1,1,75413,161190,1,0,28740
102498,51548,5,219,272,2444,"219",33233,4,9,0,3.26,666,0,4,196,0,26038,3,5,1,2,1,0,75413,55963,1,0,28740
102516,51687,15,73,272,2444,"73",112570,4,9,1,4.98,5584,0,16,416.54,0,50,1,0,1,0,1,0,75413,289504,0,0,28740
102517,22071,32,220,272,2444,"98",129359,5,10,1,1.95,138,0,7,135.75,0,23561,4,110,2,2,2,0,75413,289504,0,0,28740
102527,18840,5,219,272,2444,"219",108626,2,5,1,0.69,57,0,16,55,0,22945,1,10,2,3,1,1,75413,177093,0,0,28740
102535,43110,5,219,272,2444,"219",98736,4,9,1,5.63,871,0,35,159,0,4562,1,1,2,0,1,0,75413,70577,0,0,28740
102543,57066,14,100,272,2444,"55",120970,4,8,1,4.89,638,0,6,199.64,1,18248,5,88,2,0,1,0,75413,181624,1,0,28740
102568,10456,15,55,272,2444,"55",97842,4,1,0,3.95,8727,0,34,171.61,0,27337,2,3,1,0,1,0,75413,289504,0,0,28740
102576,57505,15,55,272,2444,"55",42026,4,1,0,0,8727,0,2,76.06,0,11478,1,12,2,0,1,1,75413,289504,0,1,25275
102577,35228,5,219,88,26,"219",108507,0,9,0,0,8727,0,15,429,0,23047,1,2,1,0,1,1,75413,89564,0,0,28740
102579,41149,5,219,272,2444,"219",16207,3,9,1,0.69,8727,0,33,119,0,15475,1,1,2,0,1,1,75413,289504,0,0,28740
102580,59036,5,219,272,2444,"219",128219,3,8,0,3.04,1623,0,2,459,0,27620,1,5,2,0,1,1,75413,120027,0,0,28740
102584,40442,5,219,272,2444,"219",73138,3,9,1,0.69,8727,0,16,159,0,24529,1,0,2,0,1,1,75413,233405,0,0,28740
102586,34676,30,85,272,2444,"219",30353,3,9,1,2.08,8727,0,32,128.92,0,27542,2,13,1,0,1,0,75413,289504,0,0,28740
102617,17385,5,219,272,2444,"219",68923,3,8,1,5.78,1364,0,29,249,0,4562,3,28,2,1,1,0,75413,111201,1,0,28740
102626,20270,5,129,272,2444,"129",97828,4,8,0,1.95,556,0,7,86,0,9775,1,10,2,0,1,1,75413,357,0,0,28740
102637,45780,15,55,147,1390,"219",81816,4,7,0,1.61,8727,0,6,279.36,0,13353,3,98,4,1,2,0,75413,289504,0,0,28740
102642,36996,15,55,272,2444,"55",43062,3,8,1,3.09,337,0,20,99.1,0,6603,1,1,1,0,1,1,75413,289504,0,0,28740
102651,7437,24,216,272,2444,"56",32526,4,8,1,5.18,571,0,18,154.81,0,16822,2,24,2,0,1,1,75413,289504,0,0,28740
102660,51104,15,55,272,2444,"215",133511,3,8,1,5.89,1943,0,34,110.26,1,2510,3,65,4,0,2,1,75413,289504,1,0,28740
102665,36849,5,219,272,2444,"219",89118,3,8,1,0,8723,0,10,259,0,691,3,72,2,0,1,1,75413,183829,0,0,28740
102669,58059,5,219,272,2444,"219",84316,4,9,1,3.66,780,0,6,120,1,28349,1,3,2,0,1,0,75413,1108,0,0,28740
102673,22828,16,31,92,325,"31",17532,5,10,0,0.69,8727,0,9,334.22,0,21327,10,76,8,0,4,0,75413,168517,0,0,28740
102682,18748,5,219,272,2444,"219",11294,3,8,1,2.71,1077,0,3,232,0,460,3,15,2,2,1,0,75413,278793,1,0,28740
102691,7175,5,219,272,2444,"219",35043,4,9,1,4.81,2244,0,14,309,0,15208,3,27,2,1,1,0,75413,289504,0,0,28740
102698,14662,5,219,272,2444,"219",80316,2,9,0,4.39,2076,0,35,110,0,12053,2,25,2,0,1,0,75413,270487,0,0,28740
102708,49439,5,219,272,2444,"219",120278,2,9,1,1.39,76,0,20,79,0,11885,2,49,2,2,1,0,75413,289504,1,0,28740
102734,45890,5,219,272,2444,"219",46443,4,8,1,3.5,8727,0,25,73,1,5834,2,1,2,0,1,0,75413,97206,0,0,28740
102737,45949,5,219,272,2444,"219",64170,3,8,1,3.4,846,0,1,280,0,3694,3,10,2,0,1,1,75413,114152,1,0,28740
102757,3386,5,219,272,2444,"219",93835,0,7,1,0.69,133,0,15,130,0,13164,1,5,2,0,1,1,75413,20536,0,0,28740
102761,58929,18,129,272,2444,"152",4637,3,7,0,1.79,8727,0,12,260.18,0,20833,4,19,2,0,1,1,75413,289504,1,0,28740
102798,44165,5,219,272,2444,"219",91552,2,4,1,1.1,8727,0,26,89,0,7162,1,3,1,0,1,0,75413,75537,0,0,28740
102808,30682,9,59,272,2444,"32",80168,3,8,1,1.79,323,0,1,236.21,0,6311,1,60,2,2,2,1,75413,220961,1,0,28740
102820,25287,5,219,198,1856,"219",63105,4,8,0,5.16,3120,0,19,239,1,9402,1,16,2,0,1,1,75413,157329,0,0,28740
102879,4974,5,219,272,2444,"219",31548,5,9,1,3.14,8727,0,35,399,0,14366,1,88,2,0,1,1,75413,36593,0,0,28740
102886,1163,14,100,272,2444,"219",88238,3,7,1,2.2,1212,4.45,12,72.29,1,10491,1,1,2,0,1,0,75413,89164,0,0,28740
102891,8584,5,219,272,2444,"219",19357,2,8,1,2.77,8727,0,26,119,0,19356,2,25,2,2,1,0,75413,66988,0,0,28740
102918,24821,5,219,272,2444,"219",140087,3,7,1,2.56,1225,0,13,126,0,25051,1,42,6,2,2,1,22248,136344,0,0,28740
102934,50573,32,220,272,2444,"15",19143,5,8,1,0.69,2,0,8,162.35,1,23688,3,96,1,1,2,0,75413,249408,0,0,28740
102951,21527,5,219,272,2444,"219",56579,2,8,1,1.79,8726,0,27,68,0,3861,1,108,2,0,1,1,45344,5454,0,0,28740
102960,59000,5,219,272,2444,"219",73525,3,10,1,2.3,1539,0,1,135,0,22460,1,1,3,1,2,0,75413,138868,0,0,28740
102964,20216,32,220,272,2444,"216",119830,3,8,0,3.83,3522,0,18,143.29,0,25036,2,13,1,1,1,0,75413,289504,1,0,28740
102968,3938,5,219,272,2444,"32",44957,5,9,1,2.3,255,0,4,230,1,16363,2,24,2,0,1,1,75413,173147,0,0,28740
103006,50760,15,55,272,2444,"31",18722,3,9,0,0,8727,0,12,194.49,0,6218,3,58,2,1,1,1,75413,289504,1,0,28740
103012,2388,12,99,272,2444,"109",9360,3,1,0,4.04,8727,4.85,22,97.48,0,16255,4,75,2,1,1,1,75413,289504,0,0,28740
103015,52947,5,219,272,2444,"219",31820,4,7,0,4.42,3824,0,22,159,0,9412,1,6,2,0,1,0,75413,289504,0,0,28740
103027,53320,15,55,272,2444,"55",45254,5,1,1,0.69,8727,0,4,122.08,0,11244,2,4,2,0,1,0,75413,289504,0,0,28740
103043,13385,24,216,272,2444,"216",20644,2,8,0,4.11,2239,0,3,30.18,0,729,1,59,2,2,2,0,75413,289504,0,0,28740
103046,11274,14,100,272,2444,"215",104547,4,8,0,4.87,424,0,27,103.27,1,2303,1,11,2,0,1,0,75413,152708,0,0,28740
103087,32828,24,216,272,2444,"129",129813,1,9,1,2.83,834,0,1,22.63,0,2069,4,12,1,0,1,1,75413,289504,0,0,28740
103120,44980,14,100,9,8,"219",123095,2,6,1,1.61,216,0,10,84.15,0,19618,1,21,2,0,1,0,75413,192388,0,0,28740
103133,10763,5,219,272,2444,"219",111831,4,9,1,4.77,1876,0,7,271,0,12452,1,14,1,0,1,1,75413,215867,0,0,28740
103145,47912,5,219,272,2444,"219",118035,2,8,1,2.08,894,0,29,138,0,11173,4,63,2,0,1,0,75413,251367,1,0,28740
103150,29960,14,100,272,2444,"100",128272,5,10,0,3.64,262,0,27,486.73,0,21871,2,67,2,0,1,1,8260,190263,0,0,28740
103155,33401,5,219,272,2444,"219",44097,2,7,1,2.64,8727,0,18,169,0,27527,4,12,1,0,1,0,75413,219010,1,0,28740
103166,7104,32,220,272,2444,"220",8089,4,1,0,1.39,8727,0,9,130.27,0,17856,12,20,1,2,1,0,75413,190204,1,0,28740
103187,12565,24,219,272,2444,"219",51514,2,5,1,3.14,1226,0,4,0.67,0,26458,1,29,2,0,1,1,75413,66768,0,0,28740
103202,34096,5,219,272,2444,"100",51420,4,8,0,3.3,101,0,32,220,0,20438,2,51,2,0,1,1,75413,289504,0,0,28740
103203,36866,5,219,272,2444,"219",41586,3,9,1,1.39,8727,0,31,89,0,1187,2,2,2,1,1,1,75413,50619,0,0,28740
103209,6616,5,219,272,2444,"219",132511,3,8,1,1.1,341,0,7,188,0,10948,4,27,2,0,1,0,75413,224797,1,0,28740
103218,39831,5,219,272,2444,"219",38816,2,8,0,0,36,0,24,155,0,7708,2,26,2,0,1,0,75413,289504,1,0,28740
103219,30808,5,219,272,2444,"219",42414,3,9,0,4.14,1214,0,32,142,0,25479,3,37,2,0,1,0,75413,64725,0,0,28740
103221,11590,19,158,272,2444,"158",109322,4,7,1,0,109,0,4,37.13,1,18757,1,13,2,0,1,0,75413,289504,0,0,28740
103246,23369,5,219,272,2444,"100",100473,4,9,1,4.6,3373,0,12,143,0,15438,3,28,2,1,1,0,75413,38106,0,0,28740
103250,3646,14,100,272,2444,"100",138056,3,9,1,1.1,14,0,2,186.81,0,2142,1,5,2,0,1,1,75413,137664,1,0,28740
103261,9845,32,220,272,2444,"220",57216,4,9,0,0,1,0,1,119.96,0,3066,3,15,1,0,1,1,75413,57277,0,1,16218
103266,10938,5,219,272,2444,"219",119140,2,6,1,3.37,173,0,14,53,0,26067,3,14,2,0,1,1,75413,200051,0,0,28740
103287,54129,29,132,272,2444,"99",106717,3,6,1,1.39,311,0,8,75.62,0,27180,1,31,4,1,2,0,75413,289504,0,0,28740
103292,18612,16,31,272,2444,"99",35698,4,9,1,5.16,86,0,24,453.4,0,13292,5,7,3,0,1,0,75413,206372,0,0,28740
103310,36718,5,219,272,2444,"132",107855,4,7,1,1.61,726,0,6,68,0,4073,1,4,1,0,1,0,75413,147594,0,1,24573
103311,54294,22,92,272,2444,"216",30461,3,8,1,4.14,1333,0,22,59.11,0,28340,2,23,2,0,1,0,75413,289504,1,0,28740
103321,18737,5,219,272,2444,"219",26652,3,7,1,1.95,296,0,8,56,1,21344,1,1,1,1,1,0,75413,131953,0,0,28740
103325,31684,22,92,272,2444,"211",59821,4,7,1,2.71,1452,0,3,300,0,25831,4,65,3,1,1,0,75413,289504,1,0,28740
103332,22717,5,219,272,2444,"216",54310,3,8,1,2.77,633,0,16,138,1,28172,2,17,2,0,1,1,75413,229297,0,0,28740
103342,41491,5,219,272,2444,"219",90191,3,10,1,1.95,510,0,9,139,0,23568,1,1,1,0,1,1,75413,84380,0,0,28740
103368,49464,5,219,272,2444,"219",8536,3,8,1,1.1,8727,0,3,99,0,9904,2,3,2,0,1,1,75413,281958,0,0,28740
103375,55016,5,219,272,2444,"219",19823,4,8,0,2.48,8727,0,15,430,0,11510,3,178,2,0,1,0,75413,3445,0,0,28740
103385,8656,5,219,272,2444,"219",41613,4,9,1,2.48,2094,0,3,229,0,971,1,23,2,0,1,1,75413,48606,0,0,28740
103405,33828,32,220,272,2444,"219",124342,4,8,1,4.19,2989,0,3,84.42,0,8192,4,111,2,0,1,0,75413,255421,1,0,28740
103425,51181,11,103,272,2444,"220",22488,5,8,1,4.45,5636,0,2,88.82,1,702,5,104,2,0,1,0,75413,289504,1,0,28740
103426,39331,5,219,272,2444,"219",37375,3,5,1,0.69,303,0,6,46,0,9917,1,2,2,3,1,1,75413,133248,0,0,28740
103443,34251,5,219,272,2444,"219",84659,3,7,1,2.83,2085,0,1,80,0,8801,1,20,4,0,2,0,75413,182555,1,0,28740
103449,25516,24,216,272,2444,"117",121261,5,1,1,2.71,8727,0,13,145.77,0,9925,3,29,2,0,1,1,75413,289504,0,0,28740
103460,22017,14,100,272,2444,"219",83045,3,7,0,3.26,986,0,15,336.64,0,5521,5,22,1,0,1,0,75413,106646,1,0,28740
103487,41226,5,219,272,2444,"219",112518,3,8,1,2.2,1756,0,3,116,0,9739,1,1,2,0,1,1,75413,269658,0,0,28740
103499,50377,5,219,272,2444,"219",7659,4,8,1,3.14,1063,0,15,149,0,26566,1,0,1,0,1,0,75413,181201,0,0,28740
103525,12777,5,219,272,2444,"219",107541,3,8,1,0,251,0,22,119,0,4550,1,6,2,0,1,1,75413,138637,0,0,28740
103538,34449,5,219,272,2444,"219",53618,2,5,0,4.98,2510,0,22,188,0,16045,1,4,3,0,1,1,3376,190180,1,0,28740
103554,10519,5,219,272,2444,"219",18460,3,9,1,1.39,78,0,6,139,0,9975,2,2,2,3,1,1,75413,60139,0,0,28740
103583,44205,5,219,272,2444,"219",28731,3,8,1,2.08,8727,0,9,229,0,15215,3,47,4,4,2,1,75413,189546,0,0,28740
103584,52250,18,129,272,2444,"98",16181,5,8,1,4.34,8727,0,2,157.45,0,14356,2,2,2,0,1,1,40712,208686,0,0,28740
103605,43589,24,216,272,2444,"219",77109,3,8,1,4.74,5786,0,24,121.5,1,7322,1,16,1,1,2,0,75413,289504,0,0,28740
103617,40381,15,55,120,239,"55",34702,4,7,1,0.69,8727,0,3,107.92,0,22145,1,3,2,0,2,0,75413,289504,1,0,28740
103621,14603,14,100,272,2444,"100",113586,5,9,1,4.52,1418,0,13,304.99,1,6792,1,3,2,0,1,0,75413,18,0,0,28740
103623,41620,5,219,272,2444,"219",6913,3,8,1,3,143,0,27,249,0,23904,1,1,2,1,1,1,75413,14616,1,0,28740
103638,40314,25,215,272,2444,"215",132047,3,8,1,5.72,288,0,8,101.04,0,2303,1,0,2,0,1,1,75413,289504,0,0,28740
103656,45228,22,33,272,2444,"219",26856,2,9,0,2.48,8727,0,12,79,0,26928,1,197,2,0,1,0,75413,289504,1,0,28740
103657,24105,5,219,272,2444,"219",24082,3,7,1,2.77,8727,0,29,96,0,10325,1,4,1,0,1,0,75413,148457,0,0,28740
103660,48759,5,219,272,2444,"219",57893,3,8,1,1.1,20,0,24,69,0,16858,1,4,2,0,1,1,75413,175529,0,0,28740
103672,38114,5,219,272,2444,"219",108331,0,8,1,1.61,524,0,14,99,0,17911,1,13,3,0,1,0,75413,236666,0,0,28740
103675,52467,5,219,272,2444,"219",93383,4,9,1,2.64,454,0,2,129,0,24232,1,5,2,0,1,0,75413,260282,0,0,28740
103685,10183,5,219,272,2444,"219",93727,5,9,0,1.1,51,0,21,269,0,10032,1,1,1,0,1,1,75413,10349,0,0,28740
103695,48777,5,219,272,2444,"219",101950,3,9,1,0.69,8727,0,2,124,0,1818,3,9,2,0,1,1,75413,103717,1,0,28740
103708,40880,5,219,272,2444,"219",26361,2,8,1,2.48,8727,0,10,114,0,7017,2,1,2,0,1,1,75413,126188,0,0,28740
